"profile","country","N","R0","alpha","gamma","rho","k","S_0","E_0","I_0","R_0","loglik","loglik.se"
"R0","Liberia",4092310,2.52763819095477,0.619761102553862,1.00503358535015,0.2,0.493358996587482,0.999992598747512,6.94665401875632e-06,4.54598469177355e-07,0,-94.2083064370711,0.0206629185481296
"R0","Liberia",4092310,1.45226130653266,0.619761102553862,1.00503358535015,0.2,0.497828697630743,0.999940394566877,3.57071208674932e-07,5.92483619141667e-05,0,-94.2105820288707,0.0160017616651079
"R0","Liberia",4092310,1.45226130653266,0.619761102553862,1.00503358535015,0.2,0.49106243000255,0.999941582956943,2.07170257588374e-12,5.84170409851964e-05,0,-94.2112543277608,0.0170336936953479
"R0","Liberia",4092310,1.45226130653266,0.619761102553862,1.00503358535015,0.2,0.515084441378512,0.999940531505175,9.85721635510187e-13,5.94684938390041e-05,0,-94.225049896941,0.0194136904904287
"R0","Liberia",4092310,2.53768844221106,0.619761102553862,1.00503358535015,0.2,0.476814628038421,0.999992737981108,6.91511106171201e-06,3.46907830345668e-07,0,-94.3501045067684,0.0300799144435761
"R0","Liberia",4092310,1.44221105527638,0.619761102553862,1.00503358535015,0.2,0.501618619132667,0.99993837404672,3.06815463240396e-07,6.13191378165568e-05,0,-94.4269255480175,0.0160818090175946
"R0","Liberia",4092310,1.44221105527638,0.619761102553862,1.00503358535015,0.2,0.482115111140123,0.999938796483929,1.14903275228075e-11,6.1203504580799e-05,0,-94.4333005383763,0.0206011348405649
"R0","Liberia",4092310,1.44221105527638,0.619761102553862,1.00503358535015,0.2,0.504091539702312,0.999937043187414,1.12748075362249e-12,6.29568114583776e-05,0,-94.4395981082223,0.0131103054015724
"R0","Liberia",4092310,1.44221105527638,0.619761102553862,1.00503358535015,0.2,0.513877682575198,0.999938242894719,1.03526819965973e-11,6.17570949281334e-05,0,-94.4408489469837,0.0113854930107237
"R0","Liberia",4092310,1.44221105527638,0.619761102553862,1.00503358535015,0.2,0.524517356732746,0.999939257611274,8.67108997746452e-13,6.07423878592993e-05,0,-94.4500985037042,0.0153616876994005
"R0","Liberia",4092310,2.54773869346734,0.619761102553862,1.00503358535015,0.2,0.495646447074333,0.999992736453106,7.02291201242604e-06,2.40634881793168e-07,0,-94.4517003393146,0.0322266796298089
"R0","Liberia",4092310,2.55778894472362,0.619761102553862,1.00503358535015,0.2,0.49828524272227,0.999992770557886,6.95022829240633e-06,2.79213821324965e-07,0,-94.5964618664085,0.0345488046664132
"R0","Liberia",4092310,2.55778894472362,0.619761102553862,1.00503358535015,0.2,0.499646377486895,0.999993065486726,6.73857247749394e-06,1.95940796655814e-07,0,-94.6138983660155,0.0226849292278758
"R0","Liberia",4092310,1.4321608040201,0.619761102553862,1.00503358535015,0.2,0.518436308410355,0.999936604420834,1.20716813599655e-12,6.33955779586983e-05,0,-94.658005101536,0.0138523879197873
"R0","Liberia",4092310,2.5678391959799,0.619761102553862,1.00503358535015,0.2,0.512999777683978,0.999993112189796,6.71064842639745e-06,1.77161777394112e-07,0,-94.7310701083923,0.0266017687992612
"R0","Liberia",4092310,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.518016562260374,0.999933839170211,9.92212518777712e-14,6.61608296903607e-05,0,-94.8661347494056,0.0137694713067879
"R0","Liberia",4092310,2.57788944723618,0.619761102553862,1.00503358535015,0.2,0.527618186914614,0.999992995153269,6.82579952018364e-06,1.79047210829567e-07,0,-94.8714289930533,0.0186899239681332
"R0","Liberia",4092310,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.533275774316553,0.99993440817177,6.42632583816688e-08,6.5527564971544e-05,0,-94.8837792661174,0.0208101450977234
"R0","Liberia",4092310,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.533867607355347,0.999934517107807,2.26315380301537e-08,6.54602606552631e-05,0,-94.8851872420431,0.0181341707009407
"R0","Liberia",4092310,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.512613646917043,0.999932844306093,7.63148616752705e-08,6.7079379045413e-05,0,-94.8909222396012,0.0142223356842745
"R0","Liberia",4092310,1.42211055276382,0.619761102553862,1.00503358535015,0.2,0.524311511218596,0.999934902523196,9.95077996482773e-13,6.50974758089655e-05,0,-94.8981112045386,0.0195220543016126
"R0","Liberia",4092310,2.58793969849246,0.619761102553862,1.00503358535015,0.2,0.51650211310067,0.999993071815266,6.73588661513088e-06,1.92298118751538e-07,0,-94.9942402439108,0.0251002549423589
"R0","Liberia",4092310,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.529896004097536,0.999931926406154,1.02966990194573e-07,6.79706268558159e-05,0,-95.0972237392481,0.0199139267373919
"R0","Liberia",4092310,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.539484040989862,0.999930828751244,2.678323242641e-08,6.91444655237224e-05,0,-95.0981065988623,0.0190922341332925
"R0","Liberia",4092310,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.540011721555613,0.999932466208106,5.44001992489381e-12,6.75337864535005e-05,0,-95.1025443104063,0.0129157905959221
"R0","Liberia",4092310,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.540305236218292,0.999931163940167,9.69814831623697e-12,6.88360501350556e-05,0,-95.1028680773023,0.0179071841200976
"R0","Liberia",4092310,1.41206030150754,0.619761102553862,1.00503358535015,0.2,0.532770951036842,0.999932078291382,2.92479962253937e-08,6.78924606221354e-05,0,-95.1103426820729,0.0156761828983447
"R0","Liberia",4092310,2.59798994974874,0.619761102553862,1.00503358535015,0.2,0.528950900746657,0.999993121351009,6.76181844281955e-06,1.16830548193394e-07,0,-95.1280991227982,0.0210337990571176
"R0","Liberia",4092310,2.60804020100502,0.619761102553862,1.00503358535015,0.2,0.534563882579151,0.999993159756318,6.52132022830333e-06,3.18923453360253e-07,0,-95.2535216889191,0.0265590492891905
"R0","Liberia",4092310,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.554351783110626,0.999929149017681,1.52890949189306e-12,7.08509807903419e-05,0,-95.3242589105683,0.0158013965241929
"R0","Liberia",4092310,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.551588001558269,0.999929638304344,1.04118081508015e-11,7.03616852441217e-05,0,-95.3284428624404,0.0175298696709721
"R0","Liberia",4092310,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.569831258053284,0.99992887608633,1.93611863596056e-07,7.09303018067027e-05,0,-95.3287874900291,0.0162739318702712
"R0","Liberia",4092310,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.547863061679834,0.999929994487626,1.86839365993913e-08,6.99868284379377e-05,0,-95.3312125832493,0.0234852620092908
"R0","Liberia",4092310,1.40201005025126,0.619761102553862,1.00503358535015,0.2,0.540284238235654,0.999930619276574,4.00708098099804e-12,6.93807194190247e-05,0,-95.3373919852705,0.0255812276463645
"R0","Liberia",4092310,2.61809045226131,0.619761102553862,1.00503358535015,0.2,0.53071470861311,0.999993419714604,6.3106862808524e-06,2.69599115734865e-07,0,-95.3810767900252,0.040470764644896
"R0","Liberia",4092310,2.61809045226131,0.619761102553862,1.00503358535015,0.2,0.549679856331283,0.999993553708753,6.03831759703495e-06,4.07973649881163e-07,0,-95.4195562600194,0.0226194370727668
"R0","Liberia",4092310,2.62814070351759,0.619761102553862,1.00503358535015,0.2,0.555473797666828,0.999993507111138,6.34425517418148e-06,1.48633687681746e-07,0,-95.5230088644963,0.028014489850959
"R0","Liberia",4092310,1.39195979899498,0.619761102553862,1.00503358535015,0.2,0.564262335531464,0.999926847803066,1.93237684271628e-07,7.29589592502204e-05,0,-95.5466376084844,0.0213204422035472
"R0","Liberia",4092310,1.39195979899498,0.619761102553862,1.00503358535015,0.2,0.57300308532556,0.999926147525371,4.58563992237846e-12,7.38524700434463e-05,0,-95.5539635037745,0.0217030643978166
"R0","Liberia",4092310,1.39195979899498,0.619761102553862,1.00503358535015,0.2,0.562870967751343,0.999925751084317,4.21725741531546e-13,7.42489152608426e-05,0,-95.5575202055616,0.0112821273900706
"R0","Liberia",4092310,1.39195979899498,0.619761102553862,1.00503358535015,0.2,0.562033600145401,0.999924659437108,2.55128658666168e-13,7.53405626369658e-05,0,-95.5648929438742,0.0160961484030704
"R0","Liberia",4092310,1.39195979899498,0.619761102553862,1.00503358535015,0.2,0.530188203851836,0.999927041948068,1.14726608835448e-07,7.28433253233014e-05,0,-95.5670883541819,0.0205659640914851
"R0","Liberia",4092310,2.63819095477387,0.619761102553862,1.00503358535015,0.2,0.556503027276043,0.99999348042146,6.34907824241748e-06,1.70500298026075e-07,0,-95.663568545649,0.0390357326299662
"R0","Liberia",4092310,2.63819095477387,0.619761102553862,1.00503358535015,0.2,0.555168151757741,0.999993541124738,6.19215571479378e-06,2.66719546665767e-07,0,-95.6985896773167,0.0311960610121624
"R0","Liberia",4092310,2.64824120603015,0.619761102553862,1.00503358535015,0.2,0.554774962919533,0.999993473467178,6.41916154909135e-06,1.07371273029766e-07,0,-95.7695173868987,0.0335449213524164
"R0","Liberia",4092310,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.576805467522679,0.999923758924496,7.47708508321567e-12,7.6241068026511e-05,0,-95.774603270348,0.0134298970451985
"R0","Liberia",4092310,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.584546937123525,0.999922818277916,1.50891776572903e-12,7.71817205746737e-05,0,-95.7822124467005,0.0178938027208802
"R0","Liberia",4092310,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.587029184052481,0.999922515691657,4.9399892819251e-08,7.74349084499331e-05,0,-95.7852536671379,0.0155973286103558
"R0","Liberia",4092310,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.565215891760359,0.999922392248942,3.50231849656367e-07,7.7257519208682e-05,0,-95.786863913776,0.0224645961839156
"R0","Liberia",4092310,1.38190954773869,0.619761102553862,1.00503358535015,0.2,0.584450673593529,0.999925313509981,2.03451859090307e-08,7.46661448326883e-05,0,-95.7883983225511,0.0128591634571176
"R0","Liberia",4092310,2.64824120603015,0.619761102553862,1.00503358535015,0.2,0.579015237890986,0.999993607667006,6.18753935094196e-06,2.04793642616558e-07,0,-95.8049556089529,0.0322004979769683
"R0","Liberia",4092310,2.64824120603015,0.619761102553862,1.00503358535015,0.2,0.564289147876508,0.99999355199441,6.25546055958525e-06,1.92545030706138e-07,0,-95.8141006939963,0.0325384517085522
"R0","Liberia",4092310,2.65829145728643,0.619761102553862,1.00503358535015,0.2,0.588461589784401,0.999993666527553,6.16623605769349e-06,1.67236389875328e-07,0,-95.9454127242654,0.0207222208983087
"R0","Liberia",4092310,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.571386179229467,0.999921800285671,8.15096915839972e-09,7.81915633593557e-05,0,-96.0131742209215,0.0143562121329555
"R0","Liberia",4092310,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.611538108503571,0.999920318757139,1.19970184072724e-11,7.96812308638525e-05,0,-96.0215634499687,0.0177071439749612
"R0","Liberia",4092310,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.625615422033605,0.999920648793727,1.18081996996456e-07,7.92331242755777e-05,0,-96.0261683666444,0.0176602261634718
"R0","Liberia",4092310,2.66834170854271,0.619761102553862,1.00503358535015,0.2,0.566440811180531,0.999993867115075,5.92467619082472e-06,2.08208734203809e-07,0,-96.0360374413626,0.0276864939619821
"R0","Liberia",4092310,1.37185929648241,0.619761102553862,1.00503358535015,0.2,0.586372874618418,0.999921709466826,1.27889595706348e-06,7.70116372173991e-05,0,-96.0619617910215,0.012626230267525
"R0","Liberia",4092310,2.67839195979899,0.619761102553862,1.00503358535015,0.2,0.597991485100341,0.999993679359,6.22782408207305e-06,9.28169183160193e-08,0,-96.1902135061026,0.0292045766700597
"R0","Liberia",4092310,1.36180904522613,0.619761102553862,1.00503358535015,0.2,0.607281332461859,0.999918232786587,3.8021446061501e-12,8.17672096112325e-05,0,-96.2336729408015,0.0161489202647007
"R0","Liberia",4092310,1.36180904522613,0.619761102553862,1.00503358535015,0.2,0.650694712230633,0.999917404554203,3.64487117590107e-12,8.25954421524037e-05,0,-96.2754716739957,0.015193617477883
"R0","Liberia",4092310,1.36180904522613,0.619761102553862,1.00503358535015,0.2,0.631702048125261,0.999917793380945,4.94387418420224e-07,8.17122316363299e-05,0,-96.2773098575569,0.0186337589975361
"R0","Liberia",4092310,1.36180904522613,0.619761102553862,1.00503358535015,0.2,0.670243088401781,0.999916706537989,5.5030095062729e-12,8.32934565083375e-05,0,-96.2873962837966,0.0100296247041471
"R0","Liberia",4092310,2.68844221105528,0.619761102553862,1.00503358535015,0.2,0.609738255947142,0.99999386526999,5.80422118618807e-06,3.30508823879519e-07,0,-96.3120790771911,0.0307695985732224
"R0","Liberia",4092310,1.36180904522613,0.619761102553862,1.00503358535015,0.2,0.596952353009517,0.999916923077051,1.87696600580355e-06,8.11999569434264e-05,0,-96.3156527219068,0.0129877307572773
"R0","Liberia",4092310,2.68844221105528,0.619761102553862,1.00503358535015,0.2,0.587422966309802,0.999993754685395,6.1299249352955e-06,1.15389670060261e-07,0,-96.3194271064679,0.0185308447367117
"R0","Liberia",4092310,2.69849246231156,0.619761102553862,1.00503358535015,0.2,0.59082508258197,0.999993679072453,6.23033748812563e-06,9.05900588676818e-08,0,-96.4516148552942,0.0265584384010657
"R0","Liberia",4092310,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.614764183779909,0.999913770253254,3.12197400053207e-11,8.62297155266213e-05,0,-96.4665139840919,0.0191419400369607
"R0","Liberia",4092310,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.631656475847462,0.999914224427085,1.1603580560165e-07,8.56595371098609e-05,0,-96.4674574712173,0.013516349087457
"R0","Liberia",4092310,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.631924806265407,0.999914000202102,1.18790561635986e-12,8.59997967098695e-05,0,-96.4740136882151,0.0126812449686383
"R0","Liberia",4092310,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.60384342231687,0.999913990903935,4.31481050467975e-08,8.59659479600681e-05,0,-96.4741281462005,0.00925069414231962
"R0","Liberia",4092310,2.69849246231156,0.619761102553862,1.00503358535015,0.2,0.597273533578464,0.999993878147413,5.71812887178438e-06,4.03723715490152e-07,0,-96.4830873101636,0.0319250454647757
"R0","Liberia",4092310,1.35175879396985,0.619761102553862,1.00503358535015,0.2,0.626526304368894,0.999911942957147,2.35526153408137e-14,8.80570428299574e-05,0,-96.4837903633018,0.0155667612407938
"R0","Liberia",4092310,2.70854271356784,0.619761102553862,1.00503358535015,0.2,0.625726106082279,0.999994095175684,5.69325314573159e-06,2.11571170403486e-07,0,-96.5584584420669,0.019925565800173
"R0","Liberia",4092310,2.70854271356784,0.619761102553862,1.00503358535015,0.2,0.632322581398962,0.999993801720278,5.97275306986133e-06,2.2552665168977e-07,0,-96.5625491451115,0.0227124747590359
"R0","Liberia",4092310,2.70854271356784,0.619761102553862,1.00503358535015,0.2,0.601629234687469,0.999993961644499,5.82748372639511e-06,2.10871775052398e-07,0,-96.5738232180817,0.0347618888568469
"R0","Liberia",4092310,2.70854271356784,0.619761102553862,1.00503358535015,0.2,0.600543884255719,0.999994001993342,5.80942780104391e-06,1.88578856794738e-07,0,-96.5819685701509,0.0342956743230387
"R0","Liberia",4092310,2.71859296482412,0.619761102553862,1.00503358535015,0.2,0.630593954817879,0.999993805041713,6.19495708949548e-06,1.19746733556597e-12,0,-96.6937593863425,0.0205662316928493
"R0","Liberia",4092310,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.631599539815011,0.999911376749288,2.58250277056959e-12,8.86232481291526e-05,0,-96.7005954017396,0.015691962825228
"R0","Liberia",4092310,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.642947780720254,0.999911933253921,8.27424243748297e-13,8.80667452513406e-05,0,-96.7015049721132,0.0178400966624797
"R0","Liberia",4092310,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.643365931423581,0.999910210042889,3.24807245592683e-11,8.9789924630074e-05,0,-96.7017133891607,0.0136063538453361
"R0","Liberia",4092310,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.638088299899809,0.9999114957021,6.29822434150958e-12,8.85042916014006e-05,0,-96.7087809852377,0.0158572604825347
"R0","Liberia",4092310,1.34170854271357,0.619761102553862,1.00503358535015,0.2,0.662712318310306,0.999911921336132,9.83043122989683e-11,8.8078565563482e-05,0,-96.7105695724562,0.0186082249734262
"R0","Liberia",4092310,2.7286432160804,0.619761102553862,1.00503358535015,0.2,0.639536441838126,0.999994190922985,5.64309837796753e-06,1.65978637336342e-07,0,-96.8259047436379,0.0297878904619664
"R0","Liberia",4092310,2.7286432160804,0.619761102553862,1.00503358535015,0.2,0.646471042814318,0.999994171016256,5.66069228098326e-06,1.68291463608518e-07,0,-96.8298873375186,0.036741614705594
"R0","Liberia",4092310,2.7286432160804,0.619761102553862,1.00503358535015,0.2,0.614989135662824,0.999994226488648,5.62140221916809e-06,1.52109132963298e-07,0,-96.8312378787459,0.031284678305844
"R0","Liberia",4092310,1.33165829145729,0.619761102553862,1.00503358535015,0.2,0.656188523599641,0.999907150522258,6.52933505128463e-08,9.27841843910741e-05,0,-96.929851920628,0.0123775034506343
"R0","Liberia",4092310,1.33165829145729,0.619761102553862,1.00503358535015,0.2,0.666671739189883,0.999907232532035,8.39279503236017e-13,9.27674671262011e-05,0,-96.9319381690924,0.0117915575750686
"R0","Liberia",4092310,1.33165829145729,0.619761102553862,1.00503358535015,0.2,0.666503768183267,0.999906719612836,9.28403555363888e-12,9.32803778799072e-05,0,-96.9358040661439,0.015375260456013
"R0","Liberia",4092310,1.33165829145729,0.619761102553862,1.00503358535015,0.2,0.662960470707606,0.999908405198833,8.94127670438575e-09,9.15858598903372e-05,0,-96.9369762633287,0.0173977308577834
"R0","Liberia",4092310,1.33165829145729,0.619761102553862,1.00503358535015,0.2,0.624626052346044,0.999908853775876,1.8052935069875e-12,9.11462223188754e-05,0,-96.9425951370929,0.01420649867606
"R0","Liberia",4092310,2.73869346733668,0.619761102553862,1.00503358535015,0.2,0.644519714866544,0.999994190353115,5.56558204299745e-06,2.44064842496519e-07,0,-96.9579236022386,0.0201968494476718
"R0","Liberia",4092310,2.73869346733668,0.619761102553862,1.00503358535015,0.2,0.654451330720943,0.999994102463223,5.6640700513769e-06,2.33466726194913e-07,0,-96.96331516654,0.0243737983297031
"R0","Liberia",4092310,2.73869346733668,0.619761102553862,1.00503358535015,0.2,0.628893930796712,0.999994316771445,5.51876569965809e-06,1.64462855225283e-07,0,-96.9728723591015,0.0370187815270114
"R0","Liberia",4092310,2.74874371859296,0.619761102553862,1.00503358535015,0.2,0.642953214342917,0.999994036705233,5.96329032577603e-06,4.44165194847606e-12,0,-97.0546844149269,0.0297794322200296
"R0","Liberia",4092310,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.650746829389609,0.99990283977951,1.38089190141765e-07,9.70221312995829e-05,0,-97.1549000670423,0.0230857436652228
"R0","Liberia",4092310,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.660720916412081,0.999904539107419,2.45696422978361e-08,9.54363229383452e-05,0,-97.1627754458094,0.00966345231550521
"R0","Liberia",4092310,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.658504310722488,0.999903045413165,1.27819928622348e-12,9.69545855569703e-05,0,-97.1649810187738,0.0205604917781917
"R0","Liberia",4092310,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.677655152156743,0.999902577568314,6.17422901824974e-13,9.74224310687924e-05,0,-97.1665586703778,0.0187265210291382
"R0","Liberia",4092310,1.32160804020101,0.619761102553862,1.00503358535015,0.2,0.701085467201631,0.999903427388779,6.74691122707928e-13,9.65726105463991e-05,0,-97.16843691337,0.0136516083810066
"R0","Liberia",4092310,2.75879396984925,0.619761102553862,1.00503358535015,0.2,0.659490871415323,0.999994321801858,5.35681298782502e-06,3.21385154214615e-07,0,-97.2339276687979,0.0349529738030646
"R0","Liberia",4092310,2.75879396984925,0.619761102553862,1.00503358535015,0.2,0.660004265647273,0.999994299075023,5.41539648455105e-06,2.85528492845322e-07,0,-97.2494761559581,0.0261989848421954
"R0","Liberia",4092310,2.76884422110553,0.619761102553862,1.00503358535015,0.2,0.688463479925311,0.999994245304461,5.66080554196419e-06,9.38899970414318e-08,0,-97.3146318058496,0.0458778300871418
"R0","Liberia",4092310,2.76884422110553,0.619761102553862,1.00503358535015,0.2,0.667839239843619,0.999994132309538,5.79562499013887e-06,7.20654712621879e-08,0,-97.3155455978806,0.0223513447843288
"R0","Liberia",4092310,2.76884422110553,0.619761102553862,1.00503358535015,0.2,0.672881947189818,0.999994321105397,5.61752469121096e-06,6.13699121599819e-08,0,-97.329282707179,0.0319206360298178
"R0","Liberia",4092310,2.76884422110553,0.619761102553862,1.00503358535015,0.2,0.658770435401399,0.999994540505719,5.19746302045571e-06,2.62031260685146e-07,0,-97.3625469097665,0.0191702170766309
"R0","Liberia",4092310,2.76884422110553,0.619761102553862,1.00503358535015,0.2,0.662526178199682,0.999994373203035,5.40963321360806e-06,2.17163751165305e-07,0,-97.3768312632144,0.0454596049589195
"R0","Liberia",4092310,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.666618870065242,0.999901720542836,2.59718291737067e-12,9.82794545664756e-05,0,-97.3944986209816,0.0166393746883523
"R0","Liberia",4092310,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.702204215440883,0.999898878241573,9.47182353444536e-12,0.000101121748955116,0,-97.3994318854987,0.0132448666395858
"R0","Liberia",4092310,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.664096149292098,0.999899838278857,2.12253890983279e-07,9.99494672519169e-05,0,-97.3994444158934,0.0146742807210793
"R0","Liberia",4092310,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.677569682403282,0.999899696191792,1.08200131137137e-08,0.000100292988194853,0,-97.3994994606252,0.0136572648892478
"R0","Liberia",4092310,1.31155778894472,0.619761102553862,1.00503358535015,0.2,0.669615995126038,0.999899228305073,5.46922326946502e-12,0.000100771689457323,0,-97.4017611195772,0.0242577547393111
"R0","Liberia",4092310,2.77889447236181,0.619761102553862,1.00503358535015,0.2,0.658184771975114,0.999994301790182,5.60649022111926e-06,9.1719596482859e-08,0,-97.4421131427473,0.0360389838099838
"R0","Liberia",4092310,2.77889447236181,0.619761102553862,1.00503358535015,0.2,0.684276464585994,0.99999428907456,5.60168504882461e-06,1.09240390632478e-07,0,-97.4447439073751,0.0162043591939253
"R0","Liberia",4092310,2.77889447236181,0.619761102553862,1.00503358535015,0.2,0.656067210124807,0.999994509378833,5.25225547950978e-06,2.38365687762415e-07,0,-97.4708470104684,0.0282635622994483
"R0","Liberia",4092310,2.77889447236181,0.619761102553862,1.00503358535015,0.2,0.650173855028983,0.999994356758634,5.45222832999135e-06,1.91013035566077e-07,0,-97.4775509744061,0.0266234857950065
"R0","Liberia",4092310,2.77889447236181,0.619761102553862,1.00503358535015,0.2,0.653870890739767,0.999994442102267,5.27721260403229e-06,2.80685129357272e-07,0,-97.4800294408192,0.0398111201034566
"R0","Liberia",4092310,2.78894472361809,0.619761102553862,1.00503358535015,0.2,0.676791984455374,0.999994312230039,5.60043306785213e-06,8.73368933789383e-08,0,-97.5661447361559,0.0421639657138489
"R0","Liberia",4092310,2.78894472361809,0.619761102553862,1.00503358535015,0.2,0.682672824610863,0.99999444167077,5.39683043254593e-06,1.61498797356641e-07,0,-97.6110610273254,0.0307673024643263
"R0","Liberia",4092310,2.78894472361809,0.619761102553862,1.00503358535015,0.2,0.674003606292799,0.999994650433196,5.18457177913057e-06,1.64995025297006e-07,0,-97.6181367641117,0.0326331186510273
"R0","Liberia",4092310,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.708192051690946,0.999895422983079,3.47569866615193e-07,0.000104229447054511,0,-97.62529728413,0.0083559071403365
"R0","Liberia",4092310,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.716252339476955,0.999894484078474,1.12777684564099e-08,0.000105504643757028,0,-97.6293750842432,0.0121928269055621
"R0","Liberia",4092310,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.695060583376882,0.999896426547164,3.88989727776514e-08,0.000103534553862636,0,-97.6296249199757,0.0214971190464609
"R0","Liberia",4092310,2.78894472361809,0.619761102553862,1.00503358535015,0.2,0.684274098531824,0.999994395545251,5.39272600052122e-06,2.11728748286501e-07,0,-97.6304180783009,0.032122669124246
"R0","Liberia",4092310,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.695032154020756,0.999897481821735,9.03006606851233e-09,0.000102509148199246,0,-97.6305134108073,0.0161759695946933
"R0","Liberia",4092310,1.30150753768844,0.619761102553862,1.00503358535015,0.2,0.707472047229965,0.999895537296643,3.52925596901271e-12,0.000104462699827408,0,-97.6393296568777,0.0125235647544646
"R0","Liberia",4092310,2.79899497487437,0.619761102553862,1.00503358535015,0.2,0.697844536570327,0.999994363533693,5.59285206031548e-06,4.36142469634931e-08,0,-97.7093706354934,0.0302893899137633
"R0","Liberia",4092310,2.79899497487437,0.619761102553862,1.00503358535015,0.2,0.662343020560863,0.999994579673191,5.16650430674312e-06,2.53822502165882e-07,0,-97.7226015307104,0.0388577954505324
"R0","Liberia",4092310,2.79899497487437,0.619761102553862,1.00503358535015,0.2,0.68478112731404,0.9999944272423,5.43869750905921e-06,1.34060190612656e-07,0,-97.7246197323321,0.0383250625635907
"R0","Liberia",4092310,2.79899497487437,0.619761102553862,1.00503358535015,0.2,0.682395975247339,0.999994562399127,5.19465962932908e-06,2.4294124358959e-07,0,-97.7340160287514,0.0414098084509226
"R0","Liberia",4092310,2.79899497487437,0.619761102553862,1.00503358535015,0.2,0.673657894159185,0.999994638003946,5.18832039701516e-06,1.73675656714446e-07,0,-97.7413345845145,0.0476584017140539
"R0","Liberia",4092310,2.80904522613065,0.619761102553862,1.00503358535015,0.2,0.684379650113448,0.999994527268037,5.20529642782227e-06,2.67435535351209e-07,0,-97.8324442548586,0.0301609819717174
"R0","Liberia",4092310,2.80904522613065,0.619761102553862,1.00503358535015,0.2,0.69229659768077,0.999994472326145,5.44920530992926e-06,7.84685448764709e-08,0,-97.8404156014303,0.0298608271971678
"R0","Liberia",4092310,2.80904522613065,0.619761102553862,1.00503358535015,0.2,0.689728416090136,0.999994479224684,5.42058332695061e-06,1.00191989472853e-07,0,-97.8422220926839,0.0325880446424075
"R0","Liberia",4092310,2.80904522613065,0.619761102553862,1.00503358535015,0.2,0.699963341300529,0.9999943856942,5.51673252941117e-06,9.75732712327041e-08,0,-97.8450402985299,0.0274476916960357
"R0","Liberia",4092310,1.29145728643216,0.619761102553862,1.00503358535015,0.2,0.692007921494167,0.999891803297503,4.75680693153275e-14,0.000108196702449528,0,-97.8586546078873,0.0178272259428417
"R0","Liberia",4092310,2.81909547738693,0.619761102553862,1.00503358535015,0.2,0.700970715775204,0.999994416739983,5.51108649192368e-06,7.21735254057402e-08,0,-97.9636414096666,0.0325691464838865
"R0","Liberia",4092310,2.81909547738693,0.619761102553862,1.00503358535015,0.2,0.689153682292702,0.999994507772528,5.14895050611614e-06,3.43276965650062e-07,0,-97.9671779240446,0.0237312870965567
"R0","Liberia",4092310,2.81909547738693,0.619761102553862,1.00503358535015,0.2,0.698314583707913,0.999994684819249,5.12409252048013e-06,1.91088230568216e-07,0,-97.9749642024242,0.0175322665825818
"R0","Liberia",4092310,2.81909547738693,0.619761102553862,1.00503358535015,0.2,0.683727972801057,0.999994543922891,5.28105363787296e-06,1.75023471335357e-07,0,-97.9817545301581,0.0287178744040262
"R0","Liberia",4092310,2.82914572864322,0.619761102553862,1.00503358535015,0.2,0.702534032904019,0.99999454729267,5.45270530323932e-06,2.02640139611037e-12,0,-98.0619242000921,0.0291184150558956
