"","town","loglik","loglik.sd","nfail.max","nfail.min","mu","delay","sigma","gamma","rho","R0","log.beta1","amplitude","alpha","iota","cohort","eta","tau","S.0","E.0","I.0","R.0"
"979","Hastings",-1586.98116870501,0.479450885921817,0,0,0.02,4,44.0747871455619,80.1820970090297,0.704696337551825,41.2002910487899,7.99491703315017,0.346109030893381,1,0.172384505517016,0.490221089264294,83.018926921901,0.412172835058071,0.0170909859322016,2.06106780984895e-05,1.64852651868414e-05,0.982871918124512
"980","Hastings",-1587.2026345204,0.525108448229315,0,0,0.02,4,47.758064984616,110.71737053142,0.705047351776465,33.2328801440029,8.06268377318088,0.298857367695211,1,0.149488221242741,0.432976610721955,140.429678874439,0.412753641731893,0.0235598874029193,1.5687710394971e-05,1.79258228162037e-05,0.97640649906387
"981","Hastings",-1586.65856828358,0.439152280374178,0,0,0.02,4,56.367041008997,179.772989891248,0.720837469013368,23.9020346106185,8.12948143863837,0.226050544753117,1,0.0894311981068652,0.336507405472174,237.542153819091,0.414517723152143,0.0328194462702834,6.33678996463846e-06,2.02261003712631e-05,0.967153990839381
"982","Hastings",-1585.97626872232,0.93741250308579,0,0,0.02,4,56.3670410833829,179.772990080287,0.720837469165889,23.9622454766801,8.13199734056719,0.226050544755881,1,0.0894311983898906,0.336507405047015,401.811606302001,0.414517724008147,0.0328194462324302,6.33678995809635e-06,2.02261003370545e-05,0.967153990877276
"983","Hastings",-1587.3597351029,0.271999867046914,0,0,0.02,4,63.4855529627756,202.830039239201,0.722623596972434,22.922592773214,8.17947578546183,0.180826181620991,1,0.0669133752884176,0.335063404848221,679.679645752285,0.418746200056375,0.0353049009206221,7.07912411917268e-06,1.78284338000658e-05,0.964670191521458
"984","Hastings",-1588.32472083484,0.545828270919018,0,0,0.02,4,73.3514127624337,209.36601658176,0.704529680159707,22.5470703708094,8.1865582840072,0.15729012347497,1,0.0697885651225388,0.392495825588206,1149.7040244844,0.423958612226074,0.0358811612154451,1.03882189243805e-05,1.28869674077997e-05,0.964095563598222
"985","Hastings",-1587.22426156104,0.645734993787133,0,0,0.02,4,79.3217185477471,227.428233115602,0.682129509992656,25.0273708552818,8.35138401679971,0.123265619618549,1,0.0830957782588616,0.443909164248466,1944.76817450169,0.431619309606573,0.0295523872979152,6.87825844582978e-06,5.00851851154977e-06,0.970435725925128
"986","Hastings",-1587.59674793631,0.357837278882025,0,0,0.02,4,84.6366739154125,221.392440799363,0.697477103952853,21.6206063092117,8.18558921200716,0.117652845900445,1,0.0761629926854173,0.444012226561468,3289.64948544107,0.428971774276737,0.0367325527554961,1.53137828867951e-05,6.61476960296049e-06,0.963245518692015
"987","Hastings",-1588.05846666314,0.4327664133199,0,0,0.02,4,89.2087286760319,216.177657238235,0.703008140598592,20.74205288187,8.12670334006752,0.110544404527778,1,0.0840528600204764,0.439726137746843,5564.5674785045,0.428440968397478,0.038102169640806,1.8436310043587e-05,6.66678887651e-06,0.961872727260274
"988","Hastings",-1588.59963997422,0.559972052992288,0,0,0.02,4,93.5946496255252,216.612667119484,0.706900027806768,19.8951631969233,8.08648970038309,0.104040547533413,1,0.0883423580562332,0.422120678670182,9412.67796458818,0.427171469522892,0.0395478793044247,2.05468320360286e-05,6.818740230077e-06,0.96042475512331
"989","Hastings",-1588.64464190513,0.672896365616831,0,0,0.02,4,97.3291018042826,236.821954422252,0.705054893472311,19.3331528265951,8.12219593468425,0.0996527353849188,1,0.0800305634361533,0.357897419486047,15921.9035095348,0.423316544003258,0.0412599138048462,1.91153359851921e-05,7.32045390135126e-06,0.958713650405266
"990","Hastings",-1590.39180528738,0.554649512303442,0,0,0.02,4,99.8886721748399,249.194322990744,0.708739801544587,18.6140244682026,8.12013268092471,0.104740037823699,1,0.0773095582519904,0.279780946223274,26932.5065959618,0.417540788512231,0.0431528797302341,1.81736874907568e-05,9.45998420809096e-06,0.956819486598066
"991","Hastings",-1591.32838580831,0.571238966255926,0,0,0.02,4,102.112562127392,259.327572463967,0.714004721712737,17.8777947559967,8.10735338380905,0.11253451598333,1,0.0761859217628653,0.197694983501575,45557.3613486067,0.411216222578065,0.0450975403663476,1.73719954641815e-05,1.20674621347137e-05,0.954873020176053
"992","London",-3823.87500476316,1.1864564793279,0,0,0.02,4,22.338834926396,24.15493209277,0.483369195767997,189.098682133994,8.39385111819821,0.761284132071826,0.82,0.149578578949181,0.759560252350294,56.7612400225155,0.113952648561224,0.0310593375065963,4.62509243153629e-05,6.82143619874371e-05,0.9688261972071
"993","London",-3821.40677100458,0.908310092052028,0,0,0.02,4,22.6268325680473,25.0967709386738,0.485026340113998,173.390742322149,8.34410470526819,0.740240157332855,0.835555555555555,0.104460228200463,0.709337790921804,59.132736082406,0.114154496245726,0.0293522465484778,4.69879824410791e-05,6.90036462417015e-05,0.97053176182284
"994","London",-3818.90989777016,0.750846360176986,0,0,0.02,4,24.4854394847612,25.2590116315058,0.483953340943062,136.797589354096,8.1132835205893,0.686501066878676,0.851111111111111,0.00724377097463393,0.78088496334228,68.4963979320977,0.111765272156304,0.0319027386854081,6.2354010141171e-05,5.56805536208852e-05,0.967979226750828
"995","London",-3816.58236616992,0.449880896704311,0,0,0.02,4,24.3905276037809,29.8321825254213,0.483445716651754,113.78907622749,8.08934660683635,0.641750326883444,0.866666666666666,0.0103056183199175,0.616798032596017,83.470083362386,0.112649561130203,0.03204140734253,4.86273451448398e-05,5.80487557490815e-05,0.967851916556578
"996","London",-3813.78024690135,0.548607331816466,0,0,0.02,4,25.9588043191132,28.2286902546078,0.482043230230028,114.772510166071,8.04487061218995,0.628481808167748,0.882222222222222,0.15374410228338,0.529727594399211,95.1837740856741,0.113748432458666,0.030155513970955,4.43180292594504e-05,5.84582989713798e-05,0.969741709700815
"997","London",-3811.29503207051,0.80727336720699,0,0,0.02,4,28.8458371095963,26.0866546663639,0.48480025065532,96.914907822087,7.79973490362849,0.647194800736873,0.897777777777778,0.149149910225328,0.540198920403082,97.9324576120722,0.111074780922957,0.0314441588754274,4.82471952875513e-05,5.55345978945319e-05,0.96845205933139
"998","London",-3809.47003887319,0.486849315899636,0,0,0.02,4,27.5658218634748,28.8486321957965,0.485618075282688,84.474459696355,7.75925341731374,0.57540414039306,0.913333333333333,0.203557701227764,0.652440615135425,115.982043504184,0.113521867068397,0.0310923595613733,4.42071383772217e-05,5.62986766634084e-05,0.968807134623584
"999","London",-3807.2107290653,0.670369369189221,0,0,0.02,4,31.0868767811291,27.0598141450852,0.488027732210347,77.2500073259315,7.60825752508696,0.572956659948824,0.928888888888888,0.393789971054895,0.581074822586613,122.019509152043,0.113595100582022,0.0304113005413476,3.87707301982512e-05,5.85074947219073e-05,0.969491421233732
"1000","London",-3806.11682542597,0.385253828355305,0,0,0.02,4,30.797622615073,27.4125636235385,0.48717356768615,66.4924479485595,7.47077336182869,0.587953479538699,0.944444444444444,1.2400720670877,0.588407584687265,121.916406434299,0.112729830302606,0.0313578123898935,3.86833655135677e-05,5.81905143646603e-05,0.96854531373023
"1001","London",-3805.21041854232,0.382212442717044,0,0,0.02,4,29.3900111626369,28.4927431602959,0.486694534580203,65.1196485224215,7.48709849046467,0.566119624357618,0.96,1.970071712331,0.59573647083485,125.143473017847,0.114770492717069,0.0296396484278583,4.77816866913394e-05,4.79278575445674e-05,0.970264642027907
"1002","London",-3805.19176620808,0.360605976613319,0,0,0.02,4,28.8858500883249,30.4055475261614,0.487543029693599,56.7822775058543,7.4124870261284,0.554061647540515,0.975555555555556,2.8951514907718,0.557007357611251,129.782099389766,0.115893314197515,0.0297021301439238,5.17411992676963e-05,5.14259984167131e-05,0.970194702658392
"1003","London",-3805.25032688479,0.72013459295936,0,0,0.02,4,36.2219481223994,28.3568967602013,0.487306671805974,47.8643419207549,7.17464748533444,0.516387213719398,0.991111111111113,7.93126080435581,0.551082634600551,150.90860139348,0.112634209915292,0.0301891102126642,4.54094392470175e-05,4.9798129729056e-05,0.969715682218357
"1004","London",-3806.30173707824,0.616997239493851,0,0,0.02,4,31.7575362306597,28.9157739587558,0.488258429386728,44.4323420277639,7.11900572390928,0.524560883714148,1.00666666666667,13.4852622754165,0.611623808363077,132.031892747277,0.114085654327196,0.0294714892076144,4.69321583156606e-05,5.14880612833753e-05,0.970430090572785
"1005","London",-3807.19174934315,0.504095084574584,0,0,0.02,4,30.1897127053356,28.260325949609,0.489134855902036,38.6457329384292,6.95743226953494,0.517084796536562,1.02222222222222,26.3413910381999,0.681286115526857,116.797780027532,0.113738083914395,0.0293889205403213,4.72095772083796e-05,5.50845524770797e-05,0.970508785329995
"1006","London",-3807.79956384371,0.217890147005578,0,0,0.02,4,28.7828416170227,28.5053556679837,0.488629718815862,38.824947279425,6.9703606836015,0.542090929366374,1.03777777777778,18.3450328705444,0.628542782677,125.047112727495,0.115710402596161,0.0279223226683619,4.08048965106465e-05,5.26728975113476e-05,0.971984199537615
"1007","London",-3808.42217440846,0.259244041297437,0,0,0.02,4,31.4445108648683,26.8119069045544,0.494566983373196,32.674482776247,6.7389366888334,0.555724875814202,1.05333333333334,30.192241154568,0.619689394673617,113.842921988848,0.110083387002961,0.0280289927228745,3.95250972191924e-05,5.79341750228526e-05,0.971873548004882
"1008","London",-3808.98801508773,0.786122348158512,0,0,0.02,4,27.669344263275,28.2602384045725,0.489547974827116,29.8459306151005,6.69904142653259,0.581134541542647,1.06888888888889,37.6344684034084,0.567170277937741,109.15883633096,0.112473343525469,0.0269570882545406,5.29319677470249e-05,5.00808340633196e-05,0.972939898943652
"1009","London",-3809.09917161483,0.448946130808482,0,0,0.02,4,29.8259168547101,26.9364446437783,0.489611383622315,28.4554125970544,6.60514625718012,0.603231773368024,1.08444444444445,51.0037527150032,0.359134063913876,124.351753104852,0.115060190347224,0.0247957043910074,4.30592315268066e-05,5.88725528175147e-05,0.975102363824648
"1010","London",-3808.83964609803,0.661392365510452,0,0,0.02,4,30.2568643091992,26.140939970617,0.48998911327208,24.4444718544415,6.42431096115938,0.581438720079636,1.1,64.6634750308189,0.395959104300946,108.352945084105,0.114447923894056,0.0250450957580644,5.05225152305917e-05,5.6533857993071e-05,0.97484784786871
"1011","London",-3810.55392035338,0.963297886176722,0,0,0.02,4,26.3428723407476,24.2386428689112,0.49058625951033,22.9985005860699,6.29035731388548,0.657469801018902,1.115,76.2868869041517,0.447262268485803,89.5408821345704,0.114861425177728,0.0246369379552566,4.45100047501733e-05,6.54906359158333e-05,0.97525306140408
"1012","Hastings",-1589.7546752321,0.661035310826459,0,0,0.02,4,29.765616202737,185.441585113118,0.680484200369119,52.2675531163819,8.93581826788014,0.325827182960674,0.791,0.0252043548523627,0.553914898853391,46.6810560316874,0.394823323935007,0.0269238493477823,4.02812809002414e-06,3.83213365314548e-06,0.973068290390477
"1013","Hastings",-1588.69971469051,0.576026405658543,0,0,0.02,4,32.1117934831054,329.701726729454,0.687613932713088,49.9335710181711,9.29100489504319,0.255330045516177,0.802,0.0186354439201829,0.535149093893156,63.2787180643605,0.376050628040644,0.0271493402833338,4.20825840317896e-06,5.68411960528558e-06,0.972840767338657
"1014","Hastings",-1587.73831143166,0.947357874668683,0,0,0.02,4,32.9209256298744,384.584426581581,0.687478850075555,41.7367534530733,9.20255485863958,0.26928509780856,0.817,0.0174731669226426,0.586823014965853,71.8772418704373,0.384748152336022,0.031524678019735,5.07605458599963e-06,4.4471862399151e-06,0.96846579873944
"1015","Hastings",-1586.56737622441,0.66060565673011,0,0,0.02,4,34.7395998245487,689.861708321737,0.690533669624051,38.1590392166776,9.37788505363755,0.215753961230418,0.832,0.0153953111193159,0.57816273741007,93.4800592643804,0.388548685537135,0.0305435295025233,6.8482595610487e-06,3.71022460231799e-06,0.969445912013313
"1016","Hastings",-1585.59703404637,1.26722276750875,0,0,0.02,4,34.4525534921392,835.521327083499,0.702186953173198,37.747035916492,9.42393410753258,0.205884163948564,0.841,0.0149696005328987,0.595623574708259,100.912754792404,0.387719270676508,0.031135917769711,7.25447192902505e-06,2.95861907091164e-06,0.968853869139288
"1017","Hastings",-1585.68114231719,0.590810060307288,0,0,0.02,4,35.2629831136261,933.189208275946,0.702593370708851,37.1194929702367,9.43330491702335,0.220817112541322,0.85,0.0160010336462493,0.633614958343808,116.388796358606,0.403713976387752,0.0298464010147766,4.40623984454911e-06,2.75094781474202e-06,0.970146441797563
"1018","Hastings",-1584.9316119061,0.674336627219777,0,0,0.02,4,34.7452621942664,758.810584909311,0.697493572839235,40.9262005582999,9.47806376505903,0.215314325214221,0.871,0.0185781826674894,0.582690467602431,114.757156950253,0.394750320329038,0.0257693782443776,6.45632605142691e-06,3.85031794254759e-06,0.974220315111628
"1019","Hastings",-1584.87373438032,0.963523921801833,0,0,0.02,4,38.9145686107797,832.751432042158,0.692792956742155,36.3769592767963,9.38610318169617,0.181691423089005,0.892,0.0201220013812187,0.493057342447142,151.519363919531,0.382785538366611,0.0287732754811954,7.17276152761961e-06,1.53254736706187e-06,0.971218019209908
"1020","Hastings",-1585.25460267081,0.873712756547315,0,0,0.02,4,40.0624949686199,232.308513709598,0.70786840651855,37.5883218376154,8.77335072575192,0.203891297899536,0.918666666666667,0.0458323594666076,0.464800105012158,126.419171486408,0.397959514984012,0.0249588912910784,5.61926576608751e-06,4.652387698679e-06,0.975030837055455
"1021","Hastings",-1584.41996318218,0.514081629501018,0,0,0.02,4,38.2709558540609,222.842720637105,0.698397996470383,35.5727688501595,8.68826571766537,0.242274063026987,0.945333333333333,0.0552225095128485,0.458907856814713,113.581359890755,0.396622993041992,0.0260470133076861,5.68119814730833e-06,3.37377837710709e-06,0.973943931715789
"1022","Hastings",-1585.04589875226,0.366420471843676,0,0,0.02,4,38.2709558177727,222.842720634539,0.698397996610657,35.572768841408,8.688265717411,0.242274062935561,0.959222222222222,0.0552225093728063,0.458907856428231,113.581359820209,0.396622993447704,0.0260470133064001,5.68119815619505e-06,3.37377838244656e-06,0.97394393171706
"1023","Hastings",-1584.26956159555,0.932765838497987,0,0,0.02,4,41.9162734667063,242.316277895582,0.694225697901616,31.8918905994398,8.63895252337225,0.229120249262535,0.973111111111111,0.0593979787482754,0.532212090563192,170.513396014354,0.401767442842837,0.0279970810815983,5.07615995452981e-06,3.95835400095689e-06,0.971993884404445
"1024","Hastings",-1584.6025726961,1.32777428035223,0,0,0.02,4,45.5615911194327,261.789835242053,0.690053399773719,28.7710706148548,8.58963932564493,0.215966435163905,0.99488888888889,0.0635734478934831,0.605516324282847,227.445432383187,0.40691189172606,0.0299471487975467,4.47112176232234e-06,4.54292960853465e-06,0.970043837151083
"1025","Hastings",-1585.552109892,0.746450097687815,0,0,0.02,4,48.1597864915567,87.4270394388181,0.696936967536477,31.325818961146,7.79787357744803,0.303211206345387,1.01666666666667,0.202235839341101,0.256939290750227,111.701409646186,0.410801617944055,0.0215032857536055,4.05231686880445e-06,1.34664620938403e-06,0.978491315283313
"1026","Hastings",-1586.00406232759,0.94598059515907,0,0,0.02,4,49.7577057889148,77.1963052396451,0.718386994152763,37.8071479363598,7.87496450835888,0.303116805646869,1.03055555555556,0.217845487497854,0.258332903282457,92.9592540341876,0.417031392239149,0.0140415603425734,3.51288055032962e-06,1.41893106478603e-06,0.985953507845813
"1027","Hastings",-1588.02159455926,1.05013661493192,0,0,0.02,4,40.7465340083455,372.034024158831,0.699772056182369,27.5365765884353,8.76778421529804,0.239531831992673,1.04444444444444,0.0653267975364142,0.458916173212891,161.453211096033,0.407625361054009,0.0279404172466208,4.74265131461987e-06,1.46351032396431e-05,0.972040204998824
"1028","Hastings",-1587.85653643651,0.625519788998199,0,0,0.02,4,39.2114135344401,422.467275989582,0.702061603554731,29.3633491143999,8.902346633383,0.235214707247161,1.06,0.0625334855423022,0.425712234961916,157.740107376107,0.410616861626753,0.0250521743688044,7.43619933472828e-06,1.42323610611097e-05,0.9749261570708
"1029","Hastings",-1589.65406718475,0.986076044083984,0,0,0.02,4,39.4564455632447,407.637285927343,0.725039814694996,24.2345130709422,8.69118836338075,0.218076751593514,1.07555555555556,0.0769558416390073,0.462373477656531,144.010136894658,0.393518473978004,0.0297417415382695,6.56061325013514e-06,1.93971042201895e-05,0.97023230074426
"1030","Hastings",-1590.88223925272,1.12559467307905,0,0,0.02,4,32.5543563644345,1114.11996592592,0.68287132541554,34.6585041950114,9.3970417503023,0.186352876755856,1.08777777777778,0.0542106196099028,0.634282875646949,132.704283843718,0.417060554294464,0.0215280237479023,2.11015129834914e-05,1.25899128466817e-05,0.97843828482627
"1031","Hastings",-1592.5183370465,0.720416069557001,0,0,0.02,4,38.9599795564952,628.56382928063,0.72509097909957,26.107310258719,8.96525585765967,0.161995035457875,1.1,0.0715567390161128,0.581206622488095,187.942428020607,0.399505169895508,0.0243361620767954,1.71230719921582e-05,1.09145416478548e-05,0.975635800309567
"1032","Halesworth",-318.682641041545,0.137859161777606,0,0,0.02,4,49.5951185440373,210.209252172186,0.754434651287616,33.1125027641597,8.57383849027153,0.3807594029936,0.947926141941563,0.00912066089523724,0.546722353484159,178.719780963149,0.64142213323246,0.0525773635698476,1.99083320225475e-05,2.8242656084693e-05,0.947374485442033
"1033","Lees",-548.292583235244,0.169733174751239,0,0,0.02,4,53.9726551407899,265.698611225029,0.598068586095029,27.6914564034182,8.56149828446207,0.159539873948837,0.967363240490902,0.027630590349192,0.623147095940294,276.403753762183,0.694172300749989,0.0497387523171175,2.73482919661518e-05,2.01466136920487e-05,0.950213752777222
"1034","Mold",-296.579507322462,0.13850095528552,0,0,0.02,4,67.422340841827,300.733112951327,0.131413171015819,21.4032724949482,8.38593116187163,0.270810206703082,1.03912972367613,0.0144895007733142,0.435992590087783,337.913293961316,2.87050676197489,0.0640076624396844,2.61129166643032e-05,2.27096961795344e-05,0.935943514947465
"1035","Dalton.in.Furness",-726.103702720856,0.295614698115364,0,0,0.02,4,73.5958381754188,256.511827844074,0.455285687380334,28.2646140605121,8.55789400203613,0.203067917687133,0.989403479366767,0.0385916356428191,0.421088195072725,164.975335608628,0.817635151677752,0.0387412113223622,2.23028865995925e-05,2.35637875469989e-05,0.96121292200349
"1036","Oswestry",-696.284599888384,0.144966574090212,0,0,0.02,4,37.3320208904927,167.606429508215,0.631492199862775,52.9126035361857,8.8694327386911,0.339309484983533,1.03919045506534,0.0297987357895718,0.262999378722142,204.739095050801,0.476109535047911,0.0218483208742802,1.56135340126247e-05,1.61390966960925e-05,0.978119926495008
"1037","Northwich",-1195.33886844882,0.457998061977939,0,0,0.02,4,48.2789118654841,181.727751236384,0.784065081457328,23.3731950066774,8.11546486716201,0.304845868770811,0.933705705764297,0.051050517590964,0.389172110170493,209.002550044634,0.403217062970126,0.0324548620370643,1.48851051016386e-05,1.9586122803324e-05,0.96751066673503
"1038","Bedwellty",-1125.13400850732,0.144756638901181,0,0,0.02,4,57.8966815295307,146.243327000873,0.31144664738392,24.680097065686,7.99761564633318,0.159853139442089,0.936958989810488,0.0395935830327514,0.351370645262509,268.251657062941,0.95136416894824,0.0396370902553433,2.64080370060115e-05,2.45336637728227e-05,0.960311968043877
"1039","Consett",-1363.17119571009,0.315326698933674,0,0,0.02,4,42.6462747332212,172.14516900394,0.650307501719258,35.9243927823562,8.50319037945524,0.199908441031829,1.01008122951632,0.0730668256183931,0.309586335793448,197.468661031195,0.405507345349777,0.0321541880964669,1.83272160688014e-05,1.97077424725688e-05,0.967807776944993
"1040","Hastings",-1583.88475898482,1.10934212984356,0,0,0.02,4,51.6057176204868,69.5622639150188,0.688257277968267,41.376947193369,7.87116828810316,0.3,1,0.179120979997771,0.373126569203578,109.846512718364,0.406722893834049,0.0179642691436631,6.68633222479841e-06,3.56472329876737e-06,0.98202547980081
"1041","Cardiff",-2365.13945968796,0.281685276510668,0,0,0.02,4,39.047050439627,142.549145700031,0.602144806657905,34.3636432884069,8.30776033059215,0.223360805727495,0.99607242230121,0.141025302778173,0.267167501587886,343.671516133283,0.270121873845084,0.0316808574151942,1.01328306335974e-05,9.21036289958533e-06,0.968299799391272
"1042","Bradford",-2586.86251755527,0.206412597066669,0,0,0.02,4,35.4764510511344,135.698977705171,0.59765450383563,36.2784486293206,8.32152638778345,0.247417768050875,1.00160118094112,0.270026034316119,0.304744730482015,349.709705045564,0.189873342433951,0.031646535037052,1.010732945135e-05,8.183627388724e-06,0.968335174006107
"1043","Hull",-2729.35662104366,0.388970194520545,0,0,0.02,4,42.0935458550025,73.8954425017035,0.582245268867175,38.9173297068628,7.86457138878869,0.22116369347548,0.968111173701032,0.142316260979261,0.274899036467368,247.343162848537,0.255572769220712,0.0370952013141459,1.20056373917774e-05,1.1279811041888e-05,0.96288151323742
"1044","Nottingham",-2703.53514860174,0.534247437255766,0,0,0.02,4,70.1517685991808,115.205503452925,0.608752791410473,22.6496192445681,7.71319233163924,0.157076928769505,0.98204021712028,0.170120563164483,0.339548682853079,691.190355444175,0.258369937451153,0.0500498265042042,1.36031578963306e-05,1.40503727823604e-05,0.949922519965117
"1045","Bristol",-2681.64353251453,0.500996430061467,0,0,0.02,4,64.3459913891135,82.552444183429,0.626486565760706,26.821575891758,7.59168535474549,0.202523315930309,1.00812456629167,0.441378870275021,0.344483924230257,651.835587336386,0.201108399963377,0.0357524687386058,9.61816081245447e-06,5.36897194891237e-06,0.964232544128632
"1046","Sheffield",-2810.65794927622,0.213171825559638,0,0,0.02,4,54.3328336543228,62.2107047658432,0.649286405101602,33.0973258390117,7.54596955178321,0.313104602586263,1.02349622764412,0.852972053756787,0.225181938713437,545.466331986834,0.174769437501126,0.0290519672504502,6.03739891363144e-05,8.85603926025628e-05,0.97079909836781
"1047","Leeds",-2918.58530056234,0.227223217938701,0,0,0.02,4,40.6753850607194,35.059563054275,0.665671676387755,47.7689144241485,7.37578111934754,0.267198217933246,1.00067213896657,1.24976384863359,0.592035078618815,165.320875606808,0.167399058563412,0.0261840227799075,6.04274094179292e-05,2.99831610431237e-05,0.973725566649631
"1048","Manchester",-3251.63649099577,1.11746977634225,0,0,0.02,4,34.4327636304975,56.8253064955764,0.55017388558414,32.9153449678261,7.45708755445053,0.290450871162365,0.96500810547333,0.590160119175493,0.361676669467361,329.735262363444,0.161371682656907,0.0489277441748007,2.41335101084555e-05,3.38170216657042e-05,0.951014305293425
"1049","Liverpool",-3403.11930241777,0.206325022845369,0,0,0.02,4,49.4310082298971,39.273974107987,0.493627778767142,48.0570394347073,7.48963308499544,0.30483477224157,0.977871249621438,0.263195274615952,0.190513175611811,351.34328199367,0.135901255995878,0.0286162841644942,0.000183862769804387,0.00124420733764193,0.969955645728058
"1050","Birmingham",-3239.29147810898,1.55385731842272,0,0,0.02,4,45.5832423875906,32.9038463106865,0.543931660373135,43.4408134091291,7.22025378275602,0.428120617349217,1.01468748179243,0.342952363847006,0.331218899889511,267.541595870344,0.177569354995305,0.0263932361676229,8.95759320707699e-05,0.000335298437257241,0.97318188946305
"1051","London",-3805.6617253484,0.537399341391774,0,0,0.02,4,27.6958296501942,29.9214425489038,0.486796766888362,65.9573949824405,7.54687608182797,0.580255406189978,0.959999999777656,1.80516178307245,0.545387175006942,121.704057911669,0.114932389246056,0.0283066262353223,3.82573724800696e-05,5.66979969893778e-05,0.97159841839521
"1052","Halesworth",-318.682641041545,0.137859161777606,0,0,0.02,4,49.5951185440373,210.209252172186,0.754434651287616,33.1125027641597,8.57383849027153,0.3807594029936,0.947926141941563,0.00912066089523724,0.546722353484159,178.719780963149,0.64142213323246,0.0525773635698476,1.99083320225475e-05,2.8242656084693e-05,0.947374485442033
"1053","Lees",-548.292583235244,0.169733174751239,0,0,0.02,4,53.9726551407899,265.698611225029,0.598068586095029,27.6914564034182,8.56149828446207,0.159539873948837,0.967363240490902,0.027630590349192,0.623147095940294,276.403753762183,0.694172300749989,0.0497387523171175,2.73482919661518e-05,2.01466136920487e-05,0.950213752777222
"1054","Mold",-296.579507322462,0.13850095528552,0,0,0.02,4,67.422340841827,300.733112951327,0.131413171015819,21.4032724949482,8.38593116187163,0.270810206703082,1.03912972367613,0.0144895007733142,0.435992590087783,337.913293961316,2.87050676197489,0.0640076624396844,2.61129166643032e-05,2.27096961795344e-05,0.935943514947465
"1055","Dalton.in.Furness",-726.103702720856,0.295614698115364,0,0,0.02,4,73.5958381754188,256.511827844074,0.455285687380334,28.2646140605121,8.55789400203613,0.203067917687133,0.989403479366767,0.0385916356428191,0.421088195072725,164.975335608628,0.817635151677752,0.0387412113223622,2.23028865995925e-05,2.35637875469989e-05,0.96121292200349
"1056","Oswestry",-696.284599888384,0.144966574090212,0,0,0.02,4,37.3320208904927,167.606429508215,0.631492199862775,52.9126035361857,8.8694327386911,0.339309484983533,1.03919045506534,0.0297987357895718,0.262999378722142,204.739095050801,0.476109535047911,0.0218483208742802,1.56135340126247e-05,1.61390966960925e-05,0.978119926495008
"1057","Northwich",-1195.30641110258,0.230838443887427,0,0,0.02,4,48.2789119247235,181.727751540919,0.784065081739195,23.3731949883506,8.115464867671,0.304845868254687,0.933705705356167,0.0510505177214322,0.389172109782582,209.002549907578,0.403217063187749,0.0324548620465243,1.48851051037682e-05,1.95861228099857e-05,0.967510666725563
"1058","Bedwellty",-1125.13400850732,0.144756638901181,0,0,0.02,4,57.8966815295307,146.243327000873,0.31144664738392,24.680097065686,7.99761564633318,0.159853139442089,0.936958989810488,0.0395935830327514,0.351370645262509,268.251657062941,0.95136416894824,0.0396370902553433,2.64080370060115e-05,2.45336637728227e-05,0.960311968043877
"1059","Consett",-1363.17119571009,0.315326698933674,0,0,0.02,4,42.6462747332212,172.14516900394,0.650307501719258,35.9243927823562,8.50319037945524,0.199908441031829,1.01008122951632,0.0730668256183931,0.309586335793448,197.468661031195,0.405507345349777,0.0321541880964669,1.83272160688014e-05,1.97077424725688e-05,0.967807776944993
"1060","Hastings",-1583.90609560247,0.284804012237104,0,0,0.02,4,50.5753828031518,79.300956185466,0.684604596318635,40.0411264382407,7.95649185189738,0.290593396997567,0.96587248452173,0.133718851721433,0.427276103562588,114.565440084053,0.396555169293465,0.0223674127222029,6.83582674458017e-06,4.62784203537106e-06,0.977621123609016
"1061","Cardiff",-2365.13945968796,0.281685276510668,0,0,0.02,4,39.047050439627,142.549145700031,0.602144806657905,34.3636432884069,8.30776033059215,0.223360805727495,0.99607242230121,0.141025302778173,0.267167501587886,343.671516133283,0.270121873845084,0.0316808574151942,1.01328306335974e-05,9.21036289958533e-06,0.968299799391272
"1062","Bradford",-2586.86251755527,0.206412597066669,0,0,0.02,4,35.4764510511344,135.698977705171,0.59765450383563,36.2784486293206,8.32152638778345,0.247417768050875,1.00160118094112,0.270026034316119,0.304744730482015,349.709705045564,0.189873342433951,0.031646535037052,1.010732945135e-05,8.183627388724e-06,0.968335174006107
"1063","Hull",-2729.54918606316,0.29846415968903,0,0,0.02,4,42.0935458495757,73.8954425695445,0.582245268974157,38.9173296885878,7.86457138914737,0.221163693811467,0.968111173492232,0.142316261269415,0.274899036515391,247.343162530027,0.255572769073739,0.0370952013446279,1.20056373928598e-05,1.12798110461166e-05,0.962881513206934
"1064","Nottingham",-2703.64619093542,0.212153569660923,0,0,0.02,4,70.1517686892601,115.205503286009,0.608752792055739,22.6496192567176,7.71319233094344,0.157076929121343,0.982040216634153,0.170120562767022,0.339548682502416,691.190354684664,0.258369937305498,0.0500498264989549,1.36031579136406e-05,1.40503727919362e-05,0.94992251997034
"1065","Bristol",-2681.80720228284,0.226540118027276,0,0,0.02,4,64.345991405359,82.552444159459,0.626486565861896,26.8215758660024,7.59168535352647,0.202523315869623,1.00812456611895,0.441378873058067,0.344483924264961,651.835586670206,0.201108399806697,0.0357524687468503,9.61816080746005e-06,5.36897195206863e-06,0.96423254412039
