time,London,Birmingham,Liverpool,Manchester,Leeds,Sheffield,Bristol,Nottingham,Kingston.upon.Hull,Coventry
1992.12326832991,1,2,2,2,0,3,1,1,2,4
1992.14243328542,6,3,2,0,6,5,0,3,2,4
1992.16159824093,2,2,4,1,4,2,3,0,2,2
1992.18076319644,5,3,5,1,3,2,1,1,0,2
1992.19992815195,5,1,5,1,7,1,0,1,3,0
1992.21909310746,6,1,0,1,5,6,1,0,5,2
1992.23825806297,12,5,1,2,3,6,1,1,2,4
1992.25742301848,4,0,4,0,3,3,1,1,6,0
1992.27658797399,8,0,0,0,3,2,1,2,1,3
1992.2957529295,6,1,1,1,6,1,1,0,5,2
1992.31491788501,2,1,2,2,0,0,3,0,4,3
1992.33408284052,8,2,2,1,5,0,0,0,3,2
1992.35324779603,7,3,3,2,2,5,0,2,0,3
1992.37241275154,7,4,3,1,2,1,4,0,3,3
1992.39157770705,4,4,4,1,2,1,0,1,1,2
1992.41074266256,8,0,0,0,2,2,0,0,0,1
1992.42990761807,6,3,2,0,3,1,0,0,1,3
1992.44907257358,2,4,8,0,2,1,1,1,1,2
1992.46823752909,0,2,2,0,2,4,1,2,1,3
1992.4874024846,2,8,5,0,2,1,0,0,1,2
1992.50656744011,4,0,10,0,3,2,2,1,0,2
1992.52573239562,3,5,5,1,1,3,1,2,0,1
1992.54489735113,5,1,5,0,2,1,0,2,2,2
1992.56406230664,4,5,5,0,4,1,2,0,4,0
1992.58322726215,16,2,1,0,2,0,0,0,3,4
1992.60239221766,13,2,3,3,2,2,0,0,4,4
1992.62155717317,5,5,3,1,1,0,0,1,2,2
1992.64072212868,2,2,3,1,2,0,0,1,1,3
1992.65988708419,3,2,0,0,2,1,1,0,2,1
1992.6790520397,5,1,0,0,1,1,1,1,1,1
1992.69821699521,5,4,2,2,3,0,3,0,0,1
1992.71738195072,5,2,0,2,7,0,0,0,2,1
1992.73654690623,2,1,2,1,0,1,0,1,3,0
1992.75571186174,4,1,3,1,3,2,0,1,1,0
1992.77487681725,5,2,3,1,0,6,0,1,0,0
1992.79404177276,5,1,3,0,6,3,1,0,0,10
1992.81320672827,6,2,2,0,1,2,0,1,4,2
1992.83237168378,6,2,0,1,1,1,0,1,1,4
1992.85153663929,7,5,1,0,2,1,1,2,0,3
1992.8707015948,2,2,4,2,4,5,1,1,2,6
1992.88986655031,5,2,2,0,2,0,0,1,2,2
1992.90903150582,7,1,1,1,2,5,1,0,0,3
1992.92819646133,9,1,1,1,8,4,0,0,3,3
1992.94736141684,5,4,1,2,4,4,0,0,2,1
1992.96652637235,6,0,1,2,1,1,0,1,1,3
1992.98569132786,2,1,0,1,3,1,0,0,1,3
1993.00485628337,3,1,1,1,1,0,0,0,3,2
1993.02402123888,6,1,0,1,8,8,1,3,0,10
1993.04318619439,8,4,3,5,4,4,0,1,4,0
1993.0623511499,5,3,5,0,1,1,2,2,2,1
1993.08151610541,4,1,4,1,4,1,1,0,3,4
1993.10068106092,7,3,0,0,3,0,0,0,0,5
1993.11984601643,11,3,2,1,6,3,0,2,1,1
1993.13901097194,8,1,1,1,5,1,2,0,1,11
1993.15817592745,6,3,1,2,4,2,0,0,3,4
1993.17734088296,12,5,2,1,10,3,0,1,2,2
1993.19650583847,9,5,1,1,4,1,2,0,2,6
1993.21567079398,16,1,1,1,6,2,3,2,6,12
1993.23483574949,8,3,4,5,6,3,0,2,5,0
1993.254000705,11,4,0,3,3,1,1,1,7,8
1993.27316566051,7,3,6,2,2,0,0,1,3,1
1993.29233061602,5,3,7,1,5,3,0,2,2,4
1993.31149557153,10,4,1,1,3,6,0,4,1,1
1993.33066052704,9,2,10,2,2,2,0,1,6,2
1993.34982548255,10,7,2,0,0,1,2,0,3,3
1993.36899043806,3,4,2,2,3,3,0,0,1,1
1993.38815539357,7,1,10,3,3,2,1,0,2,5
1993.40732034908,12,1,1,0,3,1,0,2,0,2
1993.42648530459,9,1,3,2,3,0,0,1,2,1
1993.4456502601,8,4,0,0,2,4,1,0,1,6
1993.46481521561,5,8,2,0,5,3,0,0,2,3
1993.48398017112,5,5,2,1,3,0,0,1,2,1
1993.50314512663,5,5,1,0,4,4,0,0,3,6
1993.52231008214,3,3,5,2,4,1,0,0,0,2
1993.54147503765,4,8,4,1,4,1,3,0,1,1
1993.56063999316,1,2,2,2,3,5,0,1,0,2
1993.57980494867,8,3,1,1,4,2,0,0,4,3
1993.59896990418,2,4,1,0,5,2,0,1,3,2
1993.61813485969,8,4,0,0,1,4,0,1,1,1
1993.6372998152,8,3,1,0,0,2,0,0,3,1
1993.65646477071,2,2,0,1,6,1,0,0,0,2
1993.67562972621,2,1,1,0,4,4,0,0,0,0
1993.69479468172,4,4,0,0,2,0,0,0,3,0
1993.71395963723,7,3,4,0,2,4,0,1,2,1
1993.73312459274,5,1,3,2,1,2,1,1,0,1
1993.75228954825,5,3,0,0,2,5,1,0,1,2
1993.77145450376,8,2,1,3,2,1,0,0,3,0
1993.79061945927,7,1,2,1,3,0,0,0,2,1
1993.80978441478,10,3,4,1,3,2,0,2,1,2
1993.82894937029,6,3,1,2,3,2,4,0,1,2
1993.8481143258,7,5,1,0,1,0,0,0,4,0
1993.86727928131,4,2,4,0,1,2,0,0,2,4
1993.88644423682,4,3,1,0,2,1,0,0,2,1
1993.90560919233,6,2,1,2,1,3,1,0,0,1
1993.92477414784,5,2,0,3,2,2,0,1,1,2
1993.94393910335,4,0,0,0,1,0,2,0,0,0
1993.96310405886,3,1,1,0,2,1,1,0,4,0
1993.98226901437,3,1,1,5,2,4,0,0,1,1
1994.00143396988,0,2,0,0,1,0,0,0,0,1
1994.02059892539,6,1,1,2,2,3,1,0,2,2
1994.0397638809,6,1,1,1,4,2,0,0,2,0
1994.05892883641,7,1,0,2,0,2,0,1,3,0
1994.07809379192,11,2,1,2,3,1,1,1,1,3
1994.09725874743,9,1,2,3,4,1,0,0,4,2
1994.11642370294,16,2,0,1,1,7,0,1,1,1
1994.13558865845,9,4,0,2,8,2,1,0,2,3
1994.15475361396,13,2,4,2,6,1,0,1,0,2
1994.17391856947,13,3,2,2,2,0,1,0,0,1
1994.19308352498,15,3,2,3,3,5,0,3,1,0
1994.21224848049,21,6,4,4,4,1,1,0,3,4
1994.231413436,21,6,2,5,6,3,0,1,1,3
1994.25057839151,13,3,1,1,6,5,1,0,4,2
1994.26974334702,16,2,0,2,3,3,1,0,0,5
1994.28890830253,14,2,0,5,3,1,1,0,2,0
1994.30807325804,15,2,0,0,3,3,0,1,1,2
1994.32723821355,12,1,4,0,7,4,2,2,1,2
1994.34640316906,19,0,0,2,3,0,1,1,0,2
1994.36556812457,14,5,1,3,7,4,0,0,3,3
1994.38473308008,14,4,0,3,0,4,4,2,0,0
1994.40389803559,10,2,1,1,4,3,1,0,1,1
1994.4230629911,14,2,0,1,3,0,0,0,0,1
1994.44222794661,10,7,0,2,1,2,2,0,0,2
1994.46139290212,13,2,0,3,1,1,0,0,1,3
1994.48055785763,18,3,1,3,3,1,0,2,1,0
1994.49972281314,7,0,0,0,8,3,0,0,1,4
1994.51888776865,14,3,0,0,1,6,1,0,0,0
1994.53805272416,6,2,0,3,1,0,1,0,0,4
1994.55721767967,13,0,0,1,1,2,0,0,2,2
1994.57638263518,9,2,1,0,3,0,1,0,1,0
1994.59554759069,6,1,0,1,5,3,0,1,2,2
1994.6147125462,9,4,0,0,10,1,1,1,1,0
1994.63387750171,6,5,1,1,12,3,0,1,1,2
1994.65304245722,7,4,8,2,5,1,1,2,1,2
1994.67220741273,4,0,0,1,5,1,0,0,1,0
1994.69137236824,4,2,3,1,4,1,1,2,1,3
1994.71053732375,2,6,0,3,5,1,0,2,1,3
1994.72970227926,6,2,2,2,1,0,0,0,0,0
1994.74886723477,6,5,0,1,4,3,0,3,2,1
1994.76803219028,10,9,4,3,5,2,1,0,3,2
1994.78719714579,13,6,4,0,7,10,0,0,7,5
1994.8063621013,16,7,3,6,10,2,2,0,2,1
1994.82552705681,20,7,0,4,6,5,2,0,2,6
1994.84469201232,6,3,2,1,4,5,1,1,5,6
1994.86385696783,13,5,9,4,6,9,1,0,10,9
1994.88302192334,9,7,3,2,13,3,1,0,1,7
1994.90218687885,7,13,6,4,8,9,0,1,5,4
1994.92135183436,16,6,3,3,4,5,3,1,8,3
1994.94051678987,6,3,1,7,8,3,3,1,5,2
1994.95968174538,6,3,0,5,3,1,2,0,5,2
1994.97884670089,7,4,0,1,3,6,4,1,7,7
1994.9980116564,3,0,0,0,3,0,0,1,3,0
