"time","Halesworth","Lees","Mold","Dalton.in.Furness","Oswestry","Northwich","Bedwellty","Consett","Hastings","Cardiff","Bradford","Hull","Nottingham","Bristol","Sheffield","Leeds","Manchester","Liverpool","Birmingham","London"
1958.10266940452,0,0,0,2,0,0,0,0,0,7,1,0,69,12,3,5,27,58,25,64
1958.12183436003,0,0,0,1,0,0,1,0,0,6,2,1,94,9,0,0,40,60,9,89
1958.14099931554,1,0,0,0,0,0,0,0,0,13,0,1,78,23,3,0,29,161,41,153
1958.16016427105,1,0,0,0,0,1,5,1,0,25,3,0,75,28,1,0,39,128,39,110
1958.17932922656,26,0,0,0,0,1,8,0,0,7,5,1,65,30,0,5,17,179,20,210
1958.19849418207,7,0,0,0,0,2,7,0,0,8,0,2,85,16,4,5,26,159,38,140
1958.21765913758,21,0,0,0,0,1,11,0,0,10,1,0,48,47,1,1,17,153,40,232
1958.23682409309,15,0,0,0,0,1,0,0,0,12,2,1,63,48,0,0,42,164,56,165
1958.2559890486,9,0,0,0,0,1,13,0,0,8,1,2,69,30,1,4,44,150,117,250
1958.27515400411,4,0,0,1,0,0,17,0,0,11,1,2,113,49,5,3,40,150,89,281
1958.29431895962,0,0,0,0,0,1,10,0,0,7,5,1,93,67,6,0,57,154,102,444
1958.31348391513,6,0,0,0,0,2,3,0,3,11,4,1,68,62,5,5,47,150,96,294
1958.33264887064,0,0,0,0,1,1,0,0,0,5,1,1,68,42,1,0,39,125,126,283
1958.35181382615,0,0,0,0,0,0,0,0,0,8,7,1,80,65,2,3,39,140,88,349
1958.37097878166,0,0,0,0,0,0,0,0,0,1,6,10,111,72,1,2,32,115,94,436
1958.39014373717,1,0,0,0,0,1,0,1,0,15,3,23,92,88,1,1,24,189,83,596
1958.40930869268,0,0,0,0,0,0,0,0,0,7,9,17,162,102,3,2,55,131,91,549
1958.42847364819,0,0,0,0,0,1,0,0,0,5,15,34,172,131,8,4,38,185,102,592
1958.4476386037,0,1,0,0,0,1,0,0,3,3,10,39,89,129,8,3,63,169,131,457
1958.46680355921,0,1,0,0,0,2,0,1,16,1,16,33,145,125,15,1,62,237,103,515
1958.48596851472,0,1,0,0,0,0,0,0,44,4,11,46,88,155,7,7,74,218,147,475
1958.50513347023,0,0,0,0,0,7,0,0,11,2,23,60,96,99,9,3,99,263,176,483
1958.52429842574,0,0,0,1,0,6,0,0,13,9,39,81,78,89,14,5,97,300,172,537
1958.54346338125,0,0,0,0,0,13,0,0,9,11,22,89,52,122,15,8,79,253,229,568
1958.56262833676,0,0,0,1,0,6,0,0,15,12,35,88,73,106,16,6,96,257,258,508
1958.58179329227,0,0,0,0,0,13,0,1,32,12,41,126,41,111,13,6,119,241,238,461
1958.60095824777,0,0,0,0,0,11,1,0,43,8,19,80,30,92,7,6,92,196,193,318
1958.62012320328,0,0,0,0,0,4,0,1,48,13,18,78,12,102,19,3,84,166,170,283
1958.63928815879,0,0,0,0,0,8,0,2,40,4,13,56,21,76,18,8,65,129,93,221
1958.65845311431,0,0,0,0,0,0,0,0,41,10,15,64,18,35,11,9,61,73,70,199
1958.67761806982,0,0,0,0,0,1,0,0,21,9,10,21,9,36,12,15,54,74,58,118
1958.69678302532,0,0,0,0,1,1,0,0,7,12,4,50,10,25,4,12,40,61,44,94
1958.71594798083,0,1,0,0,0,1,0,2,0,13,10,39,8,9,3,4,52,50,30,100
1958.73511293635,0,0,0,0,1,0,0,0,2,26,5,29,6,26,6,14,60,41,36,120
1958.75427789186,0,0,0,0,0,0,0,1,6,0,2,59,6,24,4,16,88,56,24,122
1958.77344284737,0,0,0,0,1,0,0,0,1,32,4,88,3,28,6,25,67,70,30,164
1958.79260780287,0,0,0,0,0,0,0,1,1,45,1,190,8,20,18,19,85,53,39,198
1958.81177275838,0,0,0,0,0,0,1,0,1,28,3,158,16,38,16,43,34,108,46,243
1958.8309377139,0,0,0,0,0,0,0,0,0,26,7,263,12,29,19,52,87,79,47,300
1958.85010266941,0,0,0,0,0,0,0,0,10,27,7,317,18,29,23,29,69,101,56,307
1958.86926762491,0,1,0,0,0,2,0,0,1,46,7,318,21,25,33,42,81,138,36,326
1958.88843258042,0,0,0,0,0,3,0,2,3,55,20,334,45,27,24,21,89,128,47,387
1958.90759753593,0,0,0,0,0,8,2,1,1,100,23,352,30,27,61,41,99,109,58,398
1958.92676249144,0,0,0,0,0,0,0,5,3,91,26,286,30,33,48,44,116,136,69,561
1958.94592744695,0,0,0,1,0,3,0,2,7,70,44,301,68,36,53,61,117,143,85,633
1958.96509240246,0,2,0,0,0,1,0,2,5,69,25,183,50,42,88,71,73,233,94,666
1958.98425735797,0,0,0,1,0,1,0,1,12,39,25,121,65,74,69,82,74,117,31,617
1959.00342231348,0,2,0,0,0,3,0,1,32,132,49,249,83,45,206,173,133,360,159,1466
1959.02258726899,0,12,0,2,0,5,1,4,19,70,57,218,55,44,209,184,158,296,144,1068
1959.0417522245,0,4,0,3,1,0,7,2,15,120,75,136,40,32,185,173,125,277,149,1001
1959.06091718001,0,12,0,0,0,1,0,0,20,84,80,151,102,40,214,197,178,189,188,983
1959.08008213552,0,8,0,0,0,7,2,0,41,148,96,163,34,43,195,267,219,226,284,1302
1959.09924709103,0,6,0,0,1,8,36,0,41,146,160,163,67,70,289,346,242,217,382,1438
1959.11841204654,0,11,0,0,1,23,21,0,45,151,189,113,58,76,348,476,276,213,525,1400
1959.13757700205,0,4,0,1,0,20,24,1,55,214,248,66,68,164,434,507,215,252,536,1561
1959.15674195756,0,0,0,0,0,20,31,2,69,156,267,74,44,126,326,485,224,252,647,1419
1959.17590691307,0,2,0,0,0,22,0,0,47,250,287,28,73,162,380,453,315,165,582,1360
1959.19507186858,0,1,0,0,0,17,11,0,43,204,244,26,41,166,306,597,268,103,531,1485
1959.21423682409,0,0,0,0,0,9,11,1,27,199,269,16,50,133,379,446,280,169,587,1262
1959.2334017796,0,0,0,0,0,11,18,0,20,229,162,27,53,175,300,507,226,140,501,1360
1959.25256673511,0,1,0,0,0,43,4,0,42,232,212,9,61,193,288,551,332,188,725,1388
1959.27173169062,0,0,0,0,0,28,40,0,36,210,456,3,73,232,257,552,319,157,739,1376
1959.29089664613,0,0,0,0,2,25,4,3,26,133,104,6,52,141,205,427,363,143,504,972
1959.31006160164,0,0,0,0,2,17,13,5,12,105,110,4,65,199,150,291,217,115,414,695
1959.32922655715,0,0,0,0,0,27,10,2,37,72,90,12,33,287,169,278,234,450,378,675
1959.34839151266,0,1,0,1,0,19,0,24,13,88,136,2,50,344,150,234,266,96,339,638
1959.36755646817,0,0,0,0,0,38,11,23,27,133,160,10,30,327,224,273,255,157,430,719
1959.38672142368,0,0,0,1,1,33,15,91,9,76,129,4,51,297,229,197,286,147,232,673
1959.40588637919,0,0,0,0,1,14,17,68,13,135,103,3,43,289,284,207,233,141,372,687
1959.4250513347,0,0,0,1,0,26,11,81,8,73,88,4,50,202,245,168,234,154,352,572
1959.44421629021,0,0,0,0,4,7,12,100,1,54,88,3,42,240,269,139,237,127,240,585
1959.46338124572,0,0,0,0,1,8,0,92,5,50,51,1,16,167,278,95,142,161,284,405
1959.48254620123,0,0,0,0,6,8,0,82,5,37,59,5,58,215,238,103,190,141,248,404
1959.50171115674,0,0,0,0,7,2,5,75,12,12,35,3,37,214,255,55,138,139,192,342
1959.52087611225,0,0,0,0,19,1,0,41,5,16,72,1,36,155,190,76,146,130,194,310
1959.54004106776,0,0,0,0,32,2,0,54,9,24,44,7,37,137,176,46,96,164,113,197
1959.55920602327,0,0,0,0,22,1,0,21,2,21,49,4,27,112,144,42,87,110,119,180
1959.57837097878,0,0,0,0,36,1,0,19,5,6,38,1,41,96,108,26,83,91,119,133
1959.59753593429,0,0,0,0,10,2,0,7,6,3,34,1,35,47,57,18,57,72,75,117
1959.6167008898,0,0,0,1,10,0,0,13,5,6,29,8,49,66,54,17,49,69,53,113
1959.63586584531,0,0,0,0,5,0,0,6,3,4,15,3,40,41,30,12,39,41,51,90
1959.65503080082,0,0,0,0,3,0,0,0,1,0,19,5,25,18,26,13,23,42,32,68
1959.67419575633,0,0,0,1,0,1,0,9,4,4,12,2,6,19,13,7,7,40,24,43
1959.69336071184,0,0,0,0,2,1,1,0,1,2,12,2,6,5,9,11,10,28,15,32
1959.71252566735,0,0,0,0,0,0,0,0,0,2,12,2,6,8,5,3,7,14,22,29
1959.73169062286,0,0,0,0,0,0,0,1,0,0,14,3,8,5,2,3,18,22,16,20
1959.75085557837,0,1,0,0,0,0,0,2,0,0,5,0,17,11,6,12,29,24,10,26
1959.77002053388,0,0,0,0,0,0,0,2,0,0,4,1,5,8,18,9,20,37,8,36
1959.78918548939,0,0,0,0,0,0,0,1,0,2,2,4,4,6,11,6,11,39,15,25
1959.8083504449,0,0,0,0,0,1,0,0,0,1,4,6,19,4,12,12,19,56,9,26
1959.82751540041,0,0,0,0,0,0,0,0,0,0,3,5,2,0,6,14,19,94,16,15
1959.84668035592,0,0,0,0,0,0,0,0,0,0,6,9,4,2,18,12,14,69,31,22
1959.86584531143,0,0,0,1,0,0,0,0,0,1,5,7,15,2,2,19,14,82,21,19
1959.88501026694,0,0,0,1,0,0,0,0,0,0,7,9,27,2,7,11,5,66,7,16
1959.90417522245,0,0,0,2,0,0,0,0,0,1,8,4,14,3,21,8,11,85,26,19
1959.92334017796,0,0,0,1,0,0,0,0,0,1,6,7,27,2,8,8,11,83,10,26
1959.94250513347,0,0,0,0,0,0,0,0,0,0,4,4,12,2,7,8,12,84,5,16
1959.96167008898,0,0,0,0,0,0,0,0,0,2,2,8,10,2,16,5,16,71,6,23
1959.98083504449,0,0,0,0,0,0,0,0,0,0,12,3,4,1,12,7,8,37,7,18
1960,0,0,0,0,0,0,0,0,0,3,1,2,26,2,8,11,20,78,16,19
1960.01916495551,0,0,0,22,0,0,0,0,0,1,2,3,18,4,6,11,15,51,17,17
1960.03832991102,0,0,0,0,0,0,0,0,0,1,0,3,13,1,5,5,19,66,15,17
1960.05749486653,0,0,0,5,0,1,0,0,0,2,4,2,8,2,4,13,19,46,5,16
1960.07665982204,0,0,0,0,0,0,0,0,0,7,4,0,21,0,2,8,13,61,2,29
1960.09582477755,0,0,0,2,0,0,0,0,2,0,10,0,19,3,2,8,22,55,6,44
1960.11498973306,0,0,0,1,0,0,0,0,0,0,12,0,17,3,0,14,22,66,4,34
1960.13415468857,0,0,0,1,0,0,0,0,15,0,16,1,25,0,16,2,36,141,5,47
1960.15331964408,0,0,0,0,0,0,0,0,17,0,12,3,3,2,3,12,62,78,4,60
1960.17248459959,0,0,0,0,0,0,0,0,9,1,8,2,63,2,4,16,54,136,3,95
1960.1916495551,0,0,0,0,0,0,0,0,4,1,19,2,7,3,8,34,61,134,8,90
1960.21081451061,0,0,0,0,0,0,0,0,2,4,11,0,11,2,4,54,51,147,3,100
1960.22997946612,0,0,0,0,0,0,0,0,3,0,20,1,15,4,9,18,53,137,8,83
1960.24914442163,0,0,0,0,0,0,0,0,10,1,25,2,45,3,0,49,97,188,6,86
1960.26830937714,0,0,0,0,0,0,0,0,4,6,13,2,36,7,1,36,67,218,2,70
1960.28747433265,0,0,0,0,0,0,0,0,6,1,12,1,39,5,1,40,77,191,1,81
1960.30663928816,0,3,0,0,0,1,0,0,43,1,35,0,64,7,0,65,89,150,6,96
1960.32580424367,0,1,0,0,0,0,0,0,41,3,28,1,30,5,1,75,75,222,4,112
1960.34496919918,0,0,0,0,0,0,0,1,7,1,18,1,75,1,2,51,63,123,3,106
1960.36413415469,0,2,0,0,0,0,0,0,38,2,16,0,42,6,4,49,80,159,10,93
1960.3832991102,0,1,0,0,0,0,0,1,33,0,17,1,95,2,3,68,94,210,4,88
1960.40246406571,0,9,0,0,0,0,0,0,22,3,10,0,95,1,6,71,96,188,5,99
1960.42162902122,0,0,0,0,0,0,0,0,33,2,11,1,98,3,6,51,115,291,6,137
1960.44079397673,0,0,0,0,0,0,0,0,34,3,5,2,141,7,2,46,82,221,6,146
1960.45995893224,0,3,0,0,0,0,0,0,21,2,6,0,177,6,8,49,124,383,9,122
1960.47912388775,0,0,0,0,0,0,0,2,12,3,5,0,116,16,10,51,109,234,4,134
1960.49828884326,0,0,0,0,0,0,0,0,23,5,3,1,129,3,10,49,118,294,4,134
1960.51745379877,0,0,0,0,0,0,0,0,8,3,4,2,91,20,13,50,143,292,9,101
1960.53661875428,0,0,0,0,0,0,0,0,6,4,0,2,196,5,12,43,105,256,17,107
1960.55578370979,0,0,0,0,0,0,0,0,14,7,5,3,74,20,19,49,132,254,19,163
1960.5749486653,0,0,0,0,0,0,0,0,6,5,2,12,99,7,40,54,101,210,14,139
1960.59411362081,0,0,0,0,0,1,0,0,9,2,6,29,85,20,18,27,96,208,9,147
1960.61327857632,0,0,0,0,0,0,0,2,4,6,5,15,47,15,27,37,97,180,6,133
1960.63244353183,0,0,0,0,0,1,0,1,9,5,2,16,39,11,19,18,74,128,11,114
1960.65160848734,0,0,0,0,0,1,0,2,10,3,7,13,27,5,31,17,85,119,10,80
1960.67077344285,1,0,0,0,0,0,0,0,4,3,9,17,17,4,16,20,64,92,11,61
1960.68993839836,0,0,0,0,0,0,0,0,1,5,5,9,28,2,16,14,50,63,9,46
1960.70910335387,1,0,0,0,0,0,0,0,2,3,4,16,16,4,19,20,54,63,7,54
1960.72826830938,0,0,0,0,0,0,0,1,3,1,17,2,9,10,11,23,48,79,10,48
1960.74743326489,0,0,0,0,0,0,0,0,0,0,54,2,31,8,8,32,57,91,11,86
1960.7665982204,0,0,0,0,0,0,0,0,1,1,41,4,24,14,14,77,60,82,26,112
1960.78576317591,0,0,0,0,0,0,0,0,0,1,88,1,14,12,13,66,62,152,30,173
1960.80492813142,0,0,0,0,0,0,0,0,4,5,127,11,5,10,5,59,78,136,16,183
1960.82409308693,0,0,1,0,0,0,0,0,1,0,101,7,21,11,15,47,108,151,37,261
1960.84325804244,0,1,0,0,2,0,0,0,2,2,150,17,33,37,3,77,130,259,41,288
1960.86242299795,0,0,0,0,1,0,0,0,1,0,71,13,52,15,13,47,90,200,46,301
1960.88158795346,0,2,0,0,2,1,0,0,9,2,163,27,66,13,6,61,144,221,49,302
1960.90075290897,0,5,7,0,0,1,0,0,2,0,98,14,76,14,19,63,67,229,54,400
1960.91991786448,0,3,0,1,0,0,0,1,14,1,195,18,109,13,18,125,127,221,85,400
1960.93908281999,0,3,0,0,1,0,0,2,10,7,169,39,53,20,44,118,142,250,80,499
1960.9582477755,0,3,0,0,1,0,0,2,22,4,166,46,83,25,25,129,159,234,111,621
1960.97741273101,0,0,0,0,4,0,0,1,26,5,129,50,113,56,52,149,126,249,170,726
1960.99657768652,0,5,27,0,14,1,0,0,19,18,190,46,217,84,46,166,244,219,254,910
1961.01574264203,0,0,0,0,19,0,0,3,20,49,153,151,174,98,90,278,330,283,449,1390
1961.03490759754,0,3,0,0,13,0,0,13,7,46,153,118,137,74,81,176,234,255,298,1310
1961.05407255305,1,0,0,0,6,0,0,4,14,69,107,146,147,80,91,141,220,228,325,1087
1961.07323750856,0,1,0,0,44,0,0,4,4,77,150,222,91,54,202,121,202,161,357,1552
1961.09240246407,0,0,0,0,4,2,0,5,6,122,116,264,196,91,146,162,184,142,430,2008
1961.11156741958,0,2,0,4,4,1,0,31,7,172,189,481,199,108,331,172,266,179,919,2797
1961.13073237509,0,1,0,3,2,3,0,52,26,197,185,486,283,138,287,254,306,211,965,3204
1961.14989733059,0,2,0,17,9,0,0,56,3,325,167,576,219,186,405,220,323,152,1235,3339
1961.1690622861,0,0,0,13,13,0,0,102,19,376,179,573,233,167,333,254,313,199,1318,3403
1961.18822724162,0,0,1,8,5,1,0,107,14,410,186,573,265,215,375,255,300,171,1364,2986
1961.20739219713,0,0,0,7,11,4,0,92,25,552,152,542,266,207,339,226,297,132,1561,3032
1961.22655715263,0,0,0,7,7,11,1,77,9,556,125,554,212,292,424,291,320,136,1102,2513
1961.24572210814,4,0,0,3,6,15,1,68,16,506,55,407,179,333,355,337,228,157,1177,2517
1961.26488706365,4,0,0,10,2,17,0,68,14,538,138,449,185,456,451,232,288,145,1190,2857
1961.28405201917,19,0,0,17,3,42,0,27,14,391,108,301,177,558,416,372,245,200,1309,2391
1961.30321697468,8,3,0,3,0,10,5,35,5,472,112,270,273,512,347,255,219,145,1066,1881
1961.32238193018,1,0,0,5,0,12,0,18,5,338,55,139,65,431,289,231,157,113,653,1330
1961.34154688569,5,1,0,11,0,9,22,16,1,201,69,112,76,567,266,228,144,74,521,992
1961.36071184121,7,0,0,3,0,16,0,16,2,123,63,85,28,518,346,285,121,128,532,937
1961.37987679672,9,0,0,1,0,20,31,4,7,180,55,48,70,506,0,290,143,114,488,873
1961.39904175223,2,0,0,5,1,28,18,7,6,85,40,56,43,546,314,247,116,111,298,727
1961.41820670773,1,0,0,3,0,26,25,1,4,106,55,40,153,433,297,277,149,161,426,682
1961.43737166324,9,0,0,7,2,12,48,4,13,118,29,47,34,289,308,283,82,137,329,597
1961.45653661875,2,0,0,1,2,13,8,1,8,49,34,22,43,365,287,179,78,184,204,440
1961.47570157426,0,2,0,2,0,7,2,4,3,42,39,7,35,208,225,182,95,177,293,420
1961.49486652977,0,4,0,8,0,6,56,3,8,18,30,16,26,317,162,167,122,162,180,347
1961.51403148528,0,1,0,3,0,3,5,3,4,21,32,13,57,179,155,154,70,195,131,304
1961.53319644079,0,1,0,0,0,3,23,4,10,8,24,7,53,155,124,141,112,163,91,210
1961.5523613963,0,1,0,2,0,2,2,2,3,2,28,18,23,111,92,152,75,155,121,185
1961.57152635181,0,0,0,0,0,4,11,3,3,35,18,22,17,121,71,123,77,139,99,190
1961.59069130732,0,0,0,0,0,1,3,0,0,15,26,6,14,111,55,108,71,135,52,145
1961.60985626283,0,0,0,0,0,1,1,0,2,5,22,4,3,82,39,64,49,77,58,120
1961.62902121834,0,0,0,0,0,3,0,0,0,4,3,14,6,52,21,66,66,72,51,92
1961.64818617385,0,0,0,0,1,0,7,1,2,3,6,5,7,50,23,49,39,49,44,107
1961.66735112936,0,0,0,0,0,0,0,3,2,2,9,7,66,30,11,40,30,51,22,72
1961.68651608487,0,0,0,0,0,0,0,0,0,4,11,3,8,8,11,26,27,38,18,49
1961.70568104038,0,1,0,0,0,0,0,0,0,0,2,4,7,6,8,20,33,22,17,47
1961.72484599589,0,0,0,0,2,1,0,0,0,3,2,4,0,3,2,16,34,23,10,39
1961.7440109514,0,0,0,0,0,0,1,0,3,0,7,2,0,2,4,46,35,20,15,36
1961.76317590691,0,0,0,0,4,0,0,0,0,4,4,1,0,3,5,49,28,19,4,40
1961.78234086242,0,0,0,0,0,0,2,0,0,1,7,0,0,5,4,96,36,16,14,44
1961.80150581793,0,0,0,0,0,0,0,1,0,3,5,2,0,5,9,105,18,12,15,45
1961.82067077344,0,0,0,0,0,0,0,0,0,3,2,21,0,1,5,83,15,17,1,36
1961.83983572895,0,0,0,0,1,0,0,0,0,4,3,9,0,3,10,65,22,15,12,51
1961.85900068446,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,68,36,9,1,40
1961.87816563997,0,0,0,0,0,0,3,1,0,1,1,0,0,1,8,84,41,9,5,33
1961.89733059548,0,0,0,0,0,0,4,0,0,0,2,0,0,1,4,87,47,7,13,40
1961.91649555099,0,0,0,0,0,0,5,3,0,2,2,0,0,0,13,94,38,4,3,30
1961.9356605065,0,0,0,0,0,0,3,0,0,0,0,4,0,2,11,85,29,11,7,39
1961.95482546201,0,0,0,0,0,1,2,2,0,0,4,4,1,0,3,113,44,16,13,20
1961.97399041752,0,0,0,0,0,0,1,0,0,0,1,3,3,0,10,86,22,5,13,19
1961.99315537303,0,0,0,0,0,0,1,0,0,0,8,2,2,1,6,52,13,9,8,26
1962.01232032854,0,0,0,0,0,0,0,0,2,0,11,4,1,2,5,47,32,9,7,24
1962.03148528405,0,0,0,0,0,0,1,0,0,0,20,3,4,0,11,42,33,7,5,30
1962.05065023956,0,0,0,0,0,0,0,0,0,0,9,0,5,1,2,18,12,21,9,28
1962.06981519507,0,0,0,0,0,0,0,0,0,0,14,2,1,0,12,26,18,22,2,33
1962.08898015058,0,1,0,0,0,0,0,0,0,0,10,0,0,2,0,34,19,13,10,45
1962.10814510609,0,0,0,0,0,0,0,1,0,3,7,1,3,0,4,29,19,20,10,48
1962.1273100616,0,0,0,0,0,0,0,0,0,0,6,2,2,2,3,34,26,18,9,44
1962.14647501711,0,2,0,0,1,0,0,4,2,1,9,5,0,0,1,52,26,34,16,77
1962.16563997262,0,0,0,0,0,0,0,1,0,1,9,2,0,0,0,126,33,20,19,59
1962.18480492813,0,2,0,0,0,0,0,1,0,0,10,0,0,2,4,108,43,29,18,83
1962.20396988364,0,0,0,0,0,0,0,1,0,0,4,4,1,0,1,127,55,22,19,91
1962.22313483915,0,0,0,0,0,0,0,0,0,0,2,4,2,0,2,112,36,48,23,112
1962.24229979466,0,0,0,0,0,0,0,0,0,0,8,4,1,4,5,90,36,59,14,146
1962.26146475017,0,0,0,0,0,0,1,0,0,0,10,6,3,1,0,105,44,64,25,109
1962.28062970568,0,0,0,0,0,0,0,0,0,0,21,7,1,3,5,84,38,37,36,142
1962.29979466119,0,0,0,0,0,0,0,0,1,0,10,6,0,0,0,83,28,49,21,131
1962.3189596167,0,0,0,0,0,0,0,0,0,2,10,3,4,0,2,73,32,43,17,118
1962.33812457221,0,0,0,0,0,0,0,0,1,0,27,8,0,2,7,93,31,47,53,109
1962.35728952772,0,0,0,0,0,0,1,1,0,0,12,5,4,1,2,60,28,22,23,131
1962.37645448323,0,0,0,0,0,1,0,0,0,0,11,6,4,4,0,71,29,37,40,85
1962.39561943874,0,0,0,2,0,0,0,0,1,2,13,2,13,0,9,48,34,34,18,66
1962.41478439425,0,1,0,0,0,1,0,0,0,0,19,2,12,2,3,83,32,38,14,66
1962.43394934976,0,0,0,0,0,0,0,0,1,0,23,5,23,0,1,51,31,48,21,54
1962.45311430527,0,0,0,0,0,1,0,0,0,0,12,4,26,0,0,58,15,42,16,68
1962.47227926078,0,0,0,1,0,11,0,0,0,2,25,12,36,0,14,43,56,75,18,73
1962.49144421629,0,0,0,0,0,21,0,0,0,1,38,11,35,1,6,55,34,69,27,65
1962.5106091718,0,0,0,0,0,13,0,0,0,0,39,10,40,1,3,44,50,105,11,75
1962.52977412731,0,0,0,0,0,58,0,2,2,4,42,3,71,1,5,45,63,128,26,68
1962.54893908282,0,1,0,2,0,23,0,0,0,2,60,5,92,0,3,38,59,217,43,128
1962.56810403833,0,0,0,1,0,12,0,0,0,2,87,2,95,1,10,38,73,184,28,137
1962.58726899384,0,0,0,0,0,17,0,0,1,1,78,4,72,0,3,48,71,214,32,130
1962.60643394935,0,0,0,0,0,13,0,0,4,0,74,3,82,0,7,44,80,260,16,112
1962.62559890486,0,0,0,0,0,4,0,0,2,0,97,9,75,0,7,40,54,294,20,117
1962.64476386037,0,0,0,0,0,3,0,1,0,0,54,6,50,1,12,17,54,217,13,91
1962.66392881588,0,0,0,1,0,4,0,0,0,1,46,6,30,0,5,23,25,166,17,94
1962.68309377139,0,0,0,11,0,0,0,1,0,1,28,5,26,2,13,28,22,198,3,83
1962.7022587269,0,0,0,4,0,2,0,0,1,2,37,7,28,2,9,12,24,83,12,71
1962.72142368241,0,0,0,1,0,0,0,0,0,2,40,4,19,2,10,17,19,115,10,57
1962.74058863792,0,0,0,0,0,0,0,0,1,3,52,1,29,3,14,19,31,126,15,113
1962.75975359343,0,0,0,0,0,0,0,0,0,4,88,3,17,3,34,14,35,224,27,166
1962.77891854894,3,0,0,0,0,0,0,0,0,5,111,2,36,0,63,18,32,265,42,194
1962.79808350445,0,1,0,0,0,0,0,0,0,6,167,4,24,4,84,20,45,393,77,186
1962.81724845996,0,0,0,0,0,0,0,0,0,17,241,2,36,2,134,10,36,567,85,271
1962.83641341547,0,0,0,0,0,0,0,0,0,0,168,2,46,1,80,11,71,592,94,317
1962.85557837098,0,1,0,1,0,0,0,0,0,53,161,12,40,3,118,16,63,657,126,425
1962.87474332649,0,0,0,0,0,0,0,1,0,72,159,14,60,1,123,14,75,725,124,345
1962.893908282,0,0,0,0,0,0,0,0,0,67,192,18,64,4,132,16,71,645,241,467
1962.91307323751,0,0,0,2,0,0,0,0,0,102,196,30,75,10,149,18,112,813,191,558
1962.93223819302,0,0,0,0,0,0,1,0,0,103,169,14,133,5,277,17,131,730,287,692
1962.95140314853,0,0,0,0,0,1,1,0,10,154,186,12,101,36,299,25,149,632,368,868
1962.97056810404,0,0,0,1,0,0,0,1,13,232,125,23,66,8,320,40,169,564,419,848
1962.98973305955,0,0,0,0,0,0,0,0,32,152,99,40,228,23,239,38,188,402,296,633
1963.00889801506,0,7,0,7,0,1,0,1,47,198,135,82,227,71,539,75,322,646,734,1370
1963.02806297057,0,10,0,4,0,0,0,0,40,191,123,83,200,79,426,85,358,537,710,1103
1963.04722792608,3,1,0,6,0,0,0,1,53,119,71,55,188,97,305,110,257,313,659,820
1963.06639288159,0,3,0,0,0,0,0,26,48,73,48,84,204,93,346,96,250,226,502,877
1963.0855578371,0,0,0,3,0,0,0,20,53,87,61,98,413,118,311,179,275,180,662,901
1963.10472279261,0,2,0,2,0,1,0,47,61,93,60,168,253,301,516,225,411,188,1022,1190
1963.12388774812,0,0,0,0,0,1,0,45,85,83,72,213,254,169,439,270,426,158,779,1050
1963.14305270363,0,0,0,2,0,1,0,15,98,55,37,261,180,202,467,321,398,156,1004,1250
1963.16221765914,0,0,0,10,4,2,0,39,53,81,59,272,179,264,424,290,340,88,807,1121
1963.18138261465,0,0,0,4,0,1,0,43,58,74,49,192,208,222,340,321,294,82,721,1090
1963.20054757016,0,0,0,2,0,2,0,33,59,72,64,256,146,254,353,199,225,68,797,983
1963.21971252567,0,0,0,17,0,0,0,27,17,84,38,202,109,177,287,235,185,65,713,1016
1963.23887748118,0,0,0,0,0,3,0,10,22,104,32,218,175,200,244,158,228,54,786,1199
1963.25804243669,0,0,0,4,0,17,0,7,3,79,42,211,145,295,176,264,158,52,587,1287
1963.2772073922,0,0,0,0,0,7,0,8,23,86,29,278,75,212,174,138,128,55,345,1175
1963.29637234771,0,0,0,0,0,10,0,16,10,107,38,259,95,356,126,154,178,68,405,1450
1963.31553730322,0,0,0,0,0,2,0,16,30,124,28,293,72,355,148,224,183,46,343,1332
1963.33470225873,0,1,0,3,0,8,1,7,16,119,35,229,68,285,130,166,167,90,289,1102
1963.35386721424,0,1,0,0,7,3,1,13,11,135,17,185,80,201,85,170,99,49,252,756
1963.37303216975,0,0,0,0,1,5,1,13,19,68,24,180,33,405,87,168,106,52,192,713
1963.39219712526,0,0,0,0,15,3,0,66,11,134,25,140,41,328,93,192,100,59,213,672
1963.41136208077,0,0,0,0,3,12,2,43,7,104,19,165,31,368,83,260,153,59,245,775
1963.43052703628,0,0,0,0,11,0,2,45,2,51,6,156,70,319,78,148,55,33,186,663
1963.44969199179,0,1,0,0,44,0,0,39,13,105,17,203,37,306,79,232,148,61,208,862
1963.4688569473,0,0,0,2,25,0,5,54,1,77,15,203,38,218,94,201,148,58,113,588
1963.48802190281,0,0,0,0,35,2,3,38,3,78,16,168,26,223,67,132,97,59,160,571
1963.50718685832,0,0,0,2,32,1,0,21,10,102,29,146,41,152,78,164,76,53,88,477
1963.52635181383,0,0,0,1,30,4,1,32,7,82,18,187,29,153,116,141,75,46,85,471
1963.54551676934,0,0,0,1,27,1,0,12,11,112,20,101,47,83,78,129,65,57,91,457
1963.56468172485,1,0,0,0,19,7,7,18,5,66,24,115,41,137,74,138,66,46,71,503
1963.58384668036,0,0,0,0,0,7,0,14,12,46,18,56,43,106,64,174,83,53,46,338
1963.60301163587,0,0,0,0,3,8,0,8,0,25,20,36,32,76,46,104,45,34,45,231
