"model","district","r.squared","IP","short","long","fatality","R0","loglik","loglik.sd","nfail.max","nfail.min","init.pop","gamma","rho","eps","delta","clin","deltaI","alpha","beta.trend","log.beta1","log.beta2","log.beta3","log.beta4","log.beta5","log.beta6","sd.beta","tau","S.0","I.0","Rs.0","R1.0","R2.0","R3.0","batch","omega","ndata","dof","aic.c","phage.t","phage.r","Phi.0","omega1","omega2","omega3","omega4","omega5","omega6"
"phage","Burdwan",0.583619103038447,10.2968526765542,Inf,0.156214688171309,0.00878160659282591,1.4302422054951,-3412.00389712192,0.768198761020006,0,0,1391880,5.05008682103449,0,6.40144669945105,0.02,1,0.0449179597048769,1,-0.00950962046285826,1.59933241342846,4.80195600407516,-6.02525643337217,1.29895107996962,1.47502247646958,3.09833266133424,3.40916303177398,0.384877937770665,0.884940049126162,0.0124130285856968,0,0.00999656308401571,0.0491752158971252,0.0434751433069949,"best_phage4",0.0194307472004879,600,20,6865.45857144591,2.20666515798472,1.87642684729339e-07,7.65719567227813,NA,NA,NA,NA,NA,NA
"phage","Calcutta",0.759982019152583,3.20258251458485,Inf,0.0190974460541331,0.00186114130239971,1.22563301836603,-3042.33847940079,0.390998322019115,0,0,681560,16.2368962433247,0,52.3630226348292,0.02,1,0.0303127974465973,1,-0.00704184971438314,3.05645428931087,3.8027020829599,2.15590065700229,2.16161262491499,3.31371979525321,3.05850448162928,2.28952977915542,0.221224231093636,0.267460583623173,0.0319667585453534,0,0.241596312539576,0.335408151066224,0.123568194225677,"best_phage4",0.033508521445604,576,20,6126.19047231509,0.360055194371319,5.62634732800722e-08,15.3600706853715,NA,NA,NA,NA,NA,NA
"phage","Chittatong",0.713976656531394,10.6171098528973,Inf,0.241501802371005,0.00922646065077499,2.02302913413653,-3241.93676733345,1.88582751685344,0,0,1290167,4.89775472990982,0,4.1407558460527,0.02,1,0.0457960055488345,1,-0.0092121879544024,-0.592475468527127,5.43333963635495,-0.600803074997985,1.40752386556863,0.926347442458482,4.83105047054445,4.12152367611349,0.397188288301149,0.948764744423807,0.0164119342673673,0,0.00498543323527557,0.0295547510410403,0.00028313703250379,"best_phage4",0.00322232378885892,600,20,6525.32431186897,8.80769454564184,7.63268166205106e-05,2.18069648178025,NA,NA,NA,NA,NA,NA
"phage","Dacca",0.85050555570087,2.99980952137514,Inf,0.094795900037486,0.00325726098710872,1.2769397607005,-3787.89636788776,0.248432872183816,0,0,2420656,17.3344339463803,0,10.5489794348127,0.02,1,0.0567126485444793,1,-0.00727258262492196,1.27802551907115,6.12282568392483,-3.33346386189835,3.67794004232833,3.31472309867228,4.2720538110873,3.26317303345594,0.23448651339787,0.613094972782913,0.382651164641825,0,9.48728886444647e-05,0.00414392516198154,1.50645246349805e-05,"best_phage3",0.0101165020868575,600,20,7617.24351297759,1.10920816750815,2.51490157693056e-08,17.5408805844497,NA,NA,NA,NA,NA,NA
"phage","Dinapur",0.49445216284296,4.44949480945197,Inf,0.266698961599971,0.00204963235210075,2.00176025199479,-2940.11478504552,0.307248243055576,0,0,1555835,11.6867200046031,0,3.74954590749374,0.02,1,0.0240437529122544,1,-0.00692596759701869,1.99401223856488,4.36163916388664,2.52231993981873,1.74329174599581,3.82171388225496,3.80617398479136,5.37603938767489,0.681121224347868,0.876504143557436,0.0269578518029163,0,0.0108422272993149,0.0164278455244204,0.069267931815914,"best_phage4",0.00333637872576435,600,20,5921.68034729311,23.9410947409239,0.000144841450440305,6.29553547908505,NA,NA,NA,NA,NA,NA
"phage","Faridpur",0.785637345361238,2.7402428251249,Inf,0.168632639629844,0.00346054575495121,1.31300018116814,-3661.49001933062,0.285827978146938,0,0,1797320,18.9764204555959,0,5.93005009110362,0.02,1,0.0659662614328521,1,-0.00337162723487719,1.44642943864264,6.41210792560883,-3.5574835609746,4.33593096765846,3.02041216549892,4.43985944503069,3.40168899401294,0.378033897003189,0.245712626704179,0.431079155749502,0,0.165199293550937,0.157923080215445,8.58437799363757e-05,"best_phage4",0.00720468447624774,600,20,7364.43081586331,0.504533717509023,4.64343870094701e-08,11.4470073209441,NA,NA,NA,NA,NA,NA
"phage","Hooghly",0.574601274635985,7.32515009069766,Inf,0.110455767441506,0.00287778569534507,1.10676998089336,-3248.84626302916,0.30029634425899,0,0,1076710,7.09883065277198,0,9.05339778232556,0.02,1,0.0205455948390614,1,-0.0077088850707719,0.617916049515549,5.85452860461841,-6.78520927616288,0.826290946975049,2.1668442933215,3.27163392710326,3.22188630146474,0.35318732617629,0.305883023400595,0.102217212656029,0,0.172029344835631,0.411297687782825,0.00857273132491823,"best_phage4",0.108052193544004,600,20,6539.14330326039,0.100184164035625,6.68396357141666e-08,8.3498172810548,NA,NA,NA,NA,NA,NA
"phage","Howrath",0.769276846795558,6.7501534471914,Inf,0.151243521448279,0.0050378627214659,1.35660097498849,-3372.58416342084,0.373156262830568,0,0,721211,7.703528580026,0,6.61185345609642,0.02,1,0.0391070928768386,1,-0.00397153733518377,2.29915492324544,3.42944935097263,-0.434444724564613,1.94739534569868,2.42975610236258,3.11150654405156,2.35982364523975,0.19550276982865,0.786344701716127,0.173596186912061,0,0.0195607606775684,0.0192558515709734,0.00124249912327082,"best_phage3",0.0273176801504523,600,20,6786.61910404375,0.184313232491243,9.28843294001895e-09,10.0242740527173,NA,NA,NA,NA,NA,NA
"phage","Jaipaguri",0.587973476942996,2.37334085419643,Inf,0.26642896055421,0.00506985126945172,1.6572042648652,-2387.90747321806,1.41138713397871,0,0,681352,21.91004292875,0,3.75334572457836,0.02,1,0.111748604787294,1,-0.00232737306438527,3.28915104667001,4.46225321169006,3.3565767756705,3.31077881758805,3.63533418841997,3.37347960467824,4.96543915877646,0.739745109424994,0.865747396028895,0.000557197752625794,0,0.00219720093842183,0.00150297508996663,0.129995230190086,"best_phage4",5.41137503365659e-05,600,20,4817.26572363819,0.136812383616432,4.53620942022034e-06,3.59618822446517,NA,NA,NA,NA,NA,NA
"phage","Jessore",0.748126725633007,3.33270521159294,Inf,0.0784688255830058,0.00224228117311608,1.56549636792538,-3501.05064885223,0.248933387393275,0,0,1888827,15.6029401637793,0,12.7439144471734,0.02,1,0.0351097505305688,1,-0.00431985515512726,1.49020793956841,5.56442015939738,-1.16239458315399,3.32377917682436,3.38542889348522,4.53114554471203,4.07444775510382,0.392097907514652,0.647245314239084,0.298587306121909,0,0.00605104378743625,0.047423206336801,0.000693129514769682,"best_phage4",0.00576605712591671,600,20,7043.55207490653,1.30100665467137,3.65392471154979e-08,10.1012819335136,NA,NA,NA,NA,NA,NA
"phage","Khulna",0.72255330659609,6.48968702280616,Inf,0.0298924690131591,0.0029111427452808,1.39243582446383,-3503.73339782883,0.254522880750971,0,0,1177652,8.01271306570884,0,33.4532420041913,0.02,1,0.0234526483733303,1,-0.00849324800662316,-1.11711017181368,6.81644977113948,-6.87018405670899,1.44416013917018,2.78766505286373,4.52003536835484,2.54454727809101,0.351143589581423,0.558080924176554,0.398960658897477,0,0.0107903412381837,0.000261777128880886,0.0319062985589085,"best_phage3",0.0145397990579365,600,20,7048.91757285973,4.06612133715094,2.55280203854962e-08,19.3710843762323,NA,NA,NA,NA,NA,NA
"phage","Malda",0.578177430766402,2.03615728183099,Inf,0.267132576826097,0.00522169728815127,1.85848566606026,-2892.91464213497,0.557651225613578,0,0,814919,25.5383022048472,0,3.74345956558865,0.02,1,0.134158251088694,1,-0.00168154684565302,2.7654628043842,4.82643778881746,3.06941256013003,3.71114459815361,4.26124321778953,4.32269439886838,5.57714472462983,0.651644458470041,0.719606569287209,0.0180986685571323,0,0.06721679905819,0.122125095361604,0.0729528677358638,"best_phage3",1.90816432899447e-05,600,20,5827.28006147201,8.315182248177,0.00020909366311714,5.03280375567723,NA,NA,NA,NA,NA,NA
"phage","Midnapore",0.671435828246465,9.58419230578082,Inf,0.046423148567346,0.00251523543873311,1.33870076767053,-3883.02088583543,0.225267645213032,0,0,2631516,5.42560064958584,0,21.5409775265308,0.02,1,0.0137315057088123,1,-0.0110822049531046,2.17202080713595,2.64905346857833,-2.84826252529051,1.92067151411213,1.40833368547192,3.39856776193834,3.09268110353693,0.280277959864482,0.727082243925533,0.167832442096355,0,0.0102599816184467,0.089532848948296,0.00529248341136782,"best_phage4",0.107490378557209,600,20,7807.49254887293,0.750786471374816,4.41014115328569e-08,9.13890266801579,NA,NA,NA,NA,NA,NA
"phage","Moshidabad",0.625810628928835,4.58926551714165,Inf,0.186619195230891,0.00323191804726896,1.71423878037331,-3400.74104604615,0.384197080673484,0,0,1250946,11.3307891656675,0,5.35850558546655,0.02,1,0.0368037671144103,1,-0.00540921963468186,1.96397701916854,4.53640119149544,0.31503955083957,3.70292166956637,3.10125808753645,3.50192001978581,4.51599372080548,0.399777746088481,0.598129050132549,0.0163156116811356,0,0.104645614748062,0.158113310975923,0.122796412462337,"best_phage4",0.00844135089955238,600,20,6842.93286929437,0.680824912877258,7.53699934696824e-08,8.14922557856445,NA,NA,NA,NA,NA,NA
"phage","Mymensing",0.81227922946503,3.12637412789898,Inf,0.0759193472887891,0.00607007667765706,1.63627106804432,-3975.12346341473,1.50001232536295,0,0,3472186,16.6326862597682,0,13.1718729903737,0.02,1,0.101700411783434,1,-0.00444061051744105,1.95660480196993,5.01022250663336,1.10506608716905,3.13939636402414,3.75053818600005,4.07879072478929,3.71637573467356,0.252124768832709,0.891258392411912,0.0780580424944409,0,0.00398997034080458,0.0204316870496631,0.00626190770317231,"best_phage4",0.000253183266357613,600,20,7991.69770403153,7.17076562230507,3.13291767117077e-05,8.46734994552683,NA,NA,NA,NA,NA,NA
"phage","Nadia",0.733528553839292,4.27737018668068,Inf,0.0370265351665203,0.00272845166053134,1.69535970168552,-3403.12863054634,0.33097878983441,0,0,1644108,12.157002487632,0,27.0076580350464,0.02,1,0.0333152617388863,1,-0.0084339013829367,1.2388549519476,5.99077723656697,-2.62526101919459,2.27921914488381,4.11830277713044,3.66918430156671,4.35522734888452,0.465806006899365,0.619064617111902,0.262411268482577,0,0.0156221667701274,0.101174367761502,0.00172757987389414,"best_phage3",0.00426237341013882,600,20,6847.70803829475,1.78626528782314,4.57951674557958e-07,8.55208154730436,NA,NA,NA,NA,NA,NA
"phage","Noakhali",0.694373824795144,8.79456510637724,Inf,0.381746746894184,0.00513657084389379,1.83900888880756,-3477.23631066834,0.375082920886763,0,0,1009693,5.91274262809119,0,2.61953771220267,0.02,1,0.0306312926123223,1,-0.00827334370301452,-1.32802366489111,6.97608955920652,-6.8470585104588,3.34126436780249,1.55535519389171,5.06385277612901,3.89962533450048,0.390592466645996,0.924558307327377,0.063605638808252,0,0.000797468098168534,0.000366987498727366,0.0106715982674779,"best_phage4",0.00690207130665467,600,20,6995.92339853875,0.468617491357397,3.34682162734086e-08,12.6665056758231,NA,NA,NA,NA,NA,NA
"phage","Pabna",0.689500233942488,2.25619872023449,Inf,0.262971622317252,0.0041261669433941,1.47748109214846,-3289.03919269574,0.455081773951441,0,0,1362392,23.0476152360354,0,3.80269167900401,0.02,1,0.0955751906420993,1,-0.00289794934098059,2.13929131570681,5.65123600553484,0.486652738627916,4.09654938974582,3.99029609418724,3.78009276437313,4.04025322041107,0.523973322219963,0.23864627315078,0.0741474084289684,0,0.0541824802835562,0.632977563716458,4.62744202349347e-05,"best_phage3",7.68043100120982e-05,600,20,6619.52916259355,0.0589939350977176,1.31237895098821e-08,9.89220771164583,NA,NA,NA,NA,NA,NA
"phage","Rangpur",0.629427886955218,3.65690260464938,Inf,0.685223833115978,0.00471485960572375,1.79075090842699,-3267.51428074356,1.03417232415105,0,0,2065464,14.2196841485161,0,1.45937714316301,0.02,1,0.067456157904163,1,-0.00745848778146857,1.51572081567353,5.29901353129041,1.12300297488532,3.36217661041323,3.77204204408011,3.58459463927706,4.93741973224434,0.686531192768717,0.924222904243036,0.0119035307990876,0,0.00528567757617508,0.0157986398019539,0.0427892475797453,"best_phage4",0.000605255071991926,600,20,6576.4793386892,0.353715758265936,1.37675817905916e-06,9.33215569346086,NA,NA,NA,NA,NA,NA
"phage","Rashashi",0.693630181272683,3.12524843653442,Inf,0.190445101673932,0.00351120120316859,1.47157513132023,-3302.62872127198,0.286176573974144,0,0,1313336,16.6386772303013,0,5.25085702499261,0.02,1,0.0586980682621369,1,-0.0062187783848623,1.59224350488992,5.23471802518379,0.642633079197257,3.24899465132847,3.45255756319475,4.10332268623143,4.14132494994134,0.483554845079508,0.21860181126979,0.141749092708183,0,0.249271390371075,0.245264244352189,0.145113461298765,"best_phage3",0.00313380362421678,600,20,6646.70821974603,0.452836759365638,1.00347785847576e-07,12.6868268168723,NA,NA,NA,NA,NA,NA
"phage","Tipperary",0.77132796464252,4.71570820408961,Inf,0.0373547166597615,0.00194846941024856,2.02401403892912,-3629.61540925375,0.374712563592289,0,0,1782935,11.0269757477581,0,26.7703810768614,0.02,1,0.0215667164074638,1,-0.00151576524146391,2.01137758448137,5.27308408133176,-2.40111856976761,3.50516343118519,2.99427635276723,4.50198056907792,4.47834508236838,0.366228420210975,0.524784790547152,0.472252576082931,0,0.00272604918575303,0.000108394978480867,0.000128189205679208,"best_phage4",0.00499479267400694,600,20,7300.68159570957,6.9453595206405,1.55906065200243e-05,11.7633230844996,NA,NA,NA,NA,NA,NA
"phage","X24.Parganas",0.844437324689412,8.19992213700551,Inf,0.0536553723756509,0.00506647497533545,1.38197998265529,-3778.24944943893,0.376862909384549,0,0,1758103,6.34152363049018,0,18.6374626756631,0.02,1,0.0323946268451298,1,-0.00497932740871608,0.800980015817973,4.6225869424116,-7.09483828030413,1.8048566814662,1.34005194985096,4.6224384279111,2.52270023217001,0.158831465486858,0.341882933354826,0.263994912313524,0,0.00758846603570787,0.368022463941533,0.0185112243544123,"best_phage4",0.0228460834509417,600,20,7597.94967607993,0.47441467212672,2.64866061420724e-08,9.81771810047288,NA,NA,NA,NA,NA,NA
"omega","Bakergange",0.855153435852473,4.65782351159365,Inf,0.0272685023861197,0.00255986068011386,1.34913255844324,-3661.80721710416,0.294492320216513,0,0,2153965,11.1640125201327,0,36.6723476720534,0.02,1,0.028702989550541,1,-0.00459971184443251,0.0667159470963655,7.0943000433427,-8.70315974763863,1.90985999893972,2.15146207127512,5.19285761947482,2.50147848995784,0.322177110963072,0.570310713394359,0.232830070929744,0,0.151984201315522,0.0327255413266297,0.0121494730337446,"best_omega4",NA,600,22,7369.36833368839,NA,NA,NA,0.0113983002387052,0.00762018472990581,0.0081561691773179,0.009048054213928,0.00417064048381961,0.0123187184386498
"omega","Bankura",0.569916750178314,7.04804156670194,Inf,0.256767828693588,0.00260026089657683,1.40125683486821,-3039.34987712412,0.365055130480205,0,0,1069668,7.37793605611961,0,3.89456889941357,0.02,1,0.0192867143312025,1,-0.00515684355224985,2.98511074799565,3.0335943047694,0.637037313903914,4.86230011535831,-2.60090948484258,2.69982665188363,3.81981338427893,0.47215811417049,0.937029721310286,0.0235345424702627,0,0.023582320487343,0.0114372163758295,0.00441619935627811,"best_omega5",NA,600,22,6124.45365372831,NA,NA,NA,0.0258179461210983,0.0394949361034443,0.0201125695587896,0.0221274532132338,0.0382361009735101,0.0175954797864844
"omega","Birbhum",0.499301343681945,5.76183718478736,Inf,0.0757893407575917,0.00743400653750521,1.50125194070156,-3076.42812847762,0.348693644207128,0,0,797833,9.02489923479486,0,13.1944675861273,0.02,1,0.067743445257458,1,-0.00611117121486129,1.60465690104567,3.65948616717148,0.574634930956955,4.32392759430232,0.501322688067242,4.4373903613385,4.07045230026258,0.532093025346071,0.404072664151057,0.00704454244619385,0,0.0642388817369228,0.452139081154731,0.0725048305110906,"best_omega5",NA,600,22,6198.61015643531,NA,NA,NA,0.0121428393046222,0.0138818033453873,0.00734590239241327,0.00349423076508326,0.00314364809963445,0.00927962570372657
"omega","Bogra",0.539577565262959,3.69636230074788,Inf,0.469628332930598,0.00295332656384645,1.89631478757235,-2847.66426478798,10.1334004972402,1,0,817494,14.0678850635066,0,2.12934341878343,0.02,1,0.0417293656304786,1,-0.00714584022435681,2.20374828823147,4.74169029705125,1.58237683997599,3.46882845949662,3.89911990130503,3.32657874779781,4.88149735950912,0.679441244269565,0.6996335224551,0.0416643274111351,0,0.0869159817186488,0.0431219160573719,0.128664252357746,"best_omega4",NA,600,22,5741.08242905603,NA,NA,NA,6.16093110520836e-05,5.82798212617102e-05,3.89226552443771e-05,2.45160901270792e-06,3.77156075553293e-05,2.11907305099314e-05
"omega","Burdwan",0.609668735400711,9.72850019136039,Inf,0.151430886718935,0.0085159486199923,1.50165951921718,-3381.79132045156,0.82964526897187,0,0,1391880,5.34511990308432,0,6.60367261704054,0.02,1,0.0460815132337946,1,-0.0102416181858032,1.68884001323651,4.7501456826159,-6.01014420760064,1.487290010617,1.75320238376985,3.25067501691806,3.57787028104661,0.345016371496307,0.96848479588657,0.0124649488364576,0,0.00121959815671013,0.0156053778272092,0.00222527929305324,"best_omega5",NA,600,22,6809.33654038319,NA,NA,NA,0.0196882728280137,0.024234876086579,0.031465859631136,0.0807798422293161,0.00710858128005565,0.00439849361677237
"omega","Calcutta",0.761196879187296,3.22056698555338,Inf,0.019262053118856,0.00187692563615363,1.2038050996199,-3037.69720697756,0.388550342358525,0,0,681560,16.1462252557573,0,51.9155457535875,0.02,1,0.0303998609006249,1,-0.00489149627667051,2.99945266403879,3.78889857345224,2.05291641761996,2.2082391563778,3.33860968790718,3.03052402342666,2.16043300672935,0.221764410010444,0.328121674255215,0.0316885741216151,0,0.10390460655515,0.457946986027275,0.0783381590407442,"best_omega5",NA,576,22,6121.2244320383,NA,NA,NA,0.0261121522954754,0.0373354194186033,0.0453021809832762,0.0229328080791743,0.0177155339297849,0.0428638487887428
"omega","Chittatong",0.713411714201573,9.80433876718244,Inf,0.273457247810605,0.008479321681977,1.51989985117509,-3251.61878579797,8.36532612076835,0,0,1290167,5.30377430184858,0,3.65687875529484,0.02,1,0.0455280417794147,1,-0.0117875353944313,-0.475445157921502,4.87683578982453,-0.490315639534015,0.845125566704354,1.02119305051655,4.49091521518389,2.95273735324148,0.40537508413983,0.974781117648167,0.0181343634908826,0,0.00171753889047017,0.00521624198740489,0.000150737983072744,"best_omega5",NA,600,22,6548.99147107601,NA,NA,NA,0.00524921916778067,0.00704610210643485,0.00507588031861622,0.00304525719943383,0.00138357871878554,0.00232517404655033
"omega","Dacca",0.857920777525122,2.8849342110405,Inf,0.0940373811347824,0.0035124092093481,1.22490480485472,-3763.83324345826,0.268185380975312,0,0,2420656,18.0246744625921,0,10.6340690046091,0.02,1,0.0636036829237468,1,-0.00480544104234286,1.1774912079973,6.15637502454865,-3.53668648646027,3.68384052595957,3.43022707617257,4.22917943213394,3.12266030677062,0.22404551661729,0.672333550516934,0.322530551872137,0,9.05861150836806e-05,0.00498552989716933,5.97815986687003e-05,"best_omega5",NA,600,22,7573.42038639659,NA,NA,NA,0.03418386543189,0.017647015840468,0.0163942799775132,0.0160289072970237,0.00141746122630913,0.00927836507071947
"omega","Dinapur",0.49859948229109,4.22097335452959,Inf,0.30955919215974,0.00168135353772438,1.62414564055695,-2946.8381934307,0.488041807751273,0,0,1555835,12.3194333705514,0,3.23039995363464,0.02,1,0.0207818916581509,1,-0.0072401607630031,1.84170030224807,4.18460257138791,2.26303414949282,1.773805311817,3.75519483612138,3.54956081732029,4.39873994621914,0.690669018709161,0.87168691548029,0.0358750510728843,0,0.0148661747683239,0.0197649261764048,0.0578069325020934,"best_omega5",NA,600,22,5939.43028634147,NA,NA,NA,0.00572122404358121,0.00226024576951121,0.00480213053632369,0.00272010812124894,0.00165510772493198,0.0043407429552212
"omega","Faridpur",0.79982513468138,2.52215428747438,Inf,0.152564433839513,0.00344980201204838,1.25865466551823,-3631.60025941101,0.211144198811978,0,0,1797320,20.6172954042678,0,6.55460761616257,0.02,1,0.0714410406546733,1,-0.00274648238558322,1.41654526354471,6.47522939578105,-3.56938346886736,4.27945948564206,3.17893950592845,4.46368214743564,3.40823779908931,0.354522646479165,0.247464901599126,0.416631254508985,0,0.202829050488216,0.132636877725441,0.00043791567823099,"best_omega5",NA,600,22,7308.95441830209,NA,NA,NA,0.0184095733965297,0.0113653090910162,0.0249030015748951,0.0124084673082998,0.000854055677017,0.0178726301410476
"omega","Hooghly",0.60356120060464,6.80966038073597,Inf,0.100320273918826,0.00282326908218311,1.04634346776757,-3222.933234271,0.298923211807579,0,0,1076710,7.63621048519603,0,9.96807485602712,0.02,1,0.0216767416239695,1,-0.00928768551713334,0.436015363059534,5.75000068204853,-6.70299339968126,1.04600560861391,2.44349493388882,3.34614022497891,3.0766804322751,0.346795740036113,0.324244606619512,0.0964328540589548,0,0.081218711754012,0.493837810275303,0.00426601729221496,"best_omega5",NA,600,22,6491.62036802207,NA,NA,NA,0.147224750987287,0.163931197244473,0.166029540194029,0.179647848045599,0.0234093558437428,0.0726686676639406
"omega","Howrath",0.773357536202893,6.55641654159523,Inf,0.151750155893222,0.00537065121952775,1.30203958917615,-3361.81312664642,0.366133116480388,0,0,721211,7.93116173600342,0,6.58977906226104,0.02,1,0.0429334973138363,1,-0.00398916361495767,2.2634165704779,3.39570857821783,-0.701959115001566,1.98337291330059,2.52062791803898,3.10558603464835,2.29268481437278,0.194638074856845,0.821069698552616,0.160425221257993,0,0.00618835904183989,0.0114171684005959,0.00089955274695581,"best_omega5",NA,600,22,6769.38015277291,NA,NA,NA,0.0263511382779583,0.076169839239255,0.0762811043763031,0.0259911778127762,0.0192786625165682,0.0127432835209917
"omega","Jaipaguri",0.599262053164737,2.37641866707844,Inf,0.315073853370642,0.00494348173452162,1.38894553921395,-2382.25840934242,0.791224905311977,0,0,681352,21.8816661897075,0,3.17385904702043,0.02,1,0.108808378998551,1,-0.0025188666197167,3.11272724515107,4.31568086118428,3.15919720712142,3.14564683129155,3.5257591621611,3.08228466882029,4.20434837147946,0.735223862213227,0.893449936711417,0.0123087930137406,0,0.0155065992465112,0.0450362902368885,0.0336983807914409,"best_omega5",NA,600,22,4810.27071816491,NA,NA,NA,0.000143598941260709,8.99220859122445e-05,4.16495508162862e-05,2.31582752632946e-05,1.38439264154802e-05,0.000405580725309008
"omega","Jessore",0.760488755014231,3.22646484747112,Inf,0.0778620240730585,0.00226645637785109,1.53794532783856,-3486.46980576476,0.301830133713992,0,0,1888827,16.1167105356059,0,12.8432314970607,0.02,1,0.0366562302578167,1,-0.00438506101625034,1.51847359470099,5.59550071321034,-1.27917117533761,3.26028309751415,3.47607889051899,4.51527421952834,4.15782989340699,0.380795481842452,0.713659969602495,0.264108875893287,0,0.00314395587383183,0.0187167231089627,0.000370475521419595,"best_omega5",NA,600,22,7018.69351100959,NA,NA,NA,0.00866285984901405,0.00717467763857466,0.0191434426979138,0.0112324984557754,0.00132778366562344,0.00571172150145967
"omega","Khulna",0.726385658831814,6.43387943353087,Inf,0.0303238282340748,0.00295247898770156,1.37852037077725,-3498.66539697051,0.248796776077226,0,0,1177652,8.08221548712838,0,32.9773665871218,0.02,1,0.0239924582083,1,-0.00786818489498078,-1.05293194580431,6.6804651719061,-6.7762990959948,1.41435830484966,2.8540463162043,4.49575792557426,2.58362977329463,0.349847314860566,0.735733352002169,0.258265704168634,0,0.00211888974890829,0.000124282579440847,0.00375777150084984,"best_omega5",NA,600,22,7043.08469342109,NA,NA,NA,0.0243599445717119,0.0182970559799722,0.05558626976872,0.0273935773663862,0.00392651372974633,0.0158599337395119
"omega","Malda",0.587012494190699,2.03615728183099,Inf,0.312298707790955,0.00349422144991776,1.67654044048214,-2906.03577042885,0.51952714198093,0,0,814919,25.5383022048472,0,3.20206256078835,0.02,1,0.0896195182305902,1,-0.000754734482021259,2.79650494357933,4.69062002611599,3.03268698547137,3.48584736962902,4.33799763855584,3.97823496605468,4.94824594867126,0.652611609605358,0.505964649769349,0.0607659747259724,0,0.094313772370952,0.200034193006092,0.138921410127635,"best_omega1",NA,600,22,5857.82544033777,NA,NA,NA,1.74310442796213e-05,1.75809838756504e-05,1.68442005501021e-05,1.67122766985924e-05,1.73078184860642e-05,1.72659453171204e-05
"omega","Midnapore",0.675104409815695,9.65546399852366,Inf,0.0453304670741153,0.00267524611445074,1.31088997542066,-3878.45584926936,0.364886866548137,0,0,2631516,5.38555164287815,0,22.0602183155316,0.02,1,0.0144999720228865,1,-0.0112536157695141,1.97519592068229,2.74192635093529,-2.91002316413679,1.91845386101068,1.45355264068123,3.42579173472959,2.87936041933634,0.272801171709479,0.814912048072019,0.156247523946091,0,0.00156922058732836,0.0254058324449103,0.00186537494964917,"best_omega5",NA,600,22,7802.66559801879,NA,NA,NA,0.160524271427348,0.0410706053499438,0.10894608490177,0.10488402544053,0.0460201957586703,0.0964919275977489
"omega","Moshidabad",0.627265943155429,4.52691597693717,Inf,0.176609539307745,0.00317688300027196,1.67764403468552,-3396.39059242705,0.311186985857504,0,0,1250946,11.486848941955,0,5.66220830380789,0.02,1,0.0366724167678029,1,-0.00569024219970503,1.92127156915282,4.53554152897581,0.279542716156877,3.64818125576994,3.12837318973533,3.52930252494731,4.44644529906495,0.39952133330784,0.613386377057896,0.0147588424318554,0,0.105709357633018,0.0890347033881877,0.177110719489045,"best_omega5",NA,600,22,6838.53508433417,NA,NA,NA,0.010865104045891,0.00655915127652743,0.00651370464424417,0.0188076967126758,0.00299215881150136,0.00657237389241177
"omega","Mymensing",0.805103491865615,3.00425998049477,Inf,0.111223217313299,0.00390522000010382,1.34411848986326,-3991.82244061581,0.524271506650285,0,0,3472186,17.3087550137509,0,8.99092855031475,0.02,1,0.067937913153813,1,-0.00228459678571352,1.73089714326823,4.83881900326793,0.847284499519036,3.02768718581067,3.71986874900863,3.85637187499371,2.99352969125062,0.272135307769816,0.89315348258424,0.100463575585955,0,0.000200517065536589,0.00591953298258226,0.00026289178168696,"best_omega1",NA,600,22,8029.39878071169,NA,NA,NA,0.000243960299258197,0.000242228520343007,0.000241504129569514,0.000234136307302559,0.000242708712214026,0.000248134338377937
"omega","Nadia",0.73876398696129,4.2154737024638,Inf,0.0365729111601283,0.00265639033283268,1.6020785362127,-3395.90872606105,0.211753025940932,0,0,1644108,12.3355057272941,0,27.3426415420329,0.02,1,0.0329084636960736,1,-0.00864303391111319,1.15010882797262,5.93061674826572,-2.59199058425462,2.03688694734979,4.20884624910602,3.58606815141149,4.20045824364659,0.473857761448543,0.626380829961957,0.325123061980027,0,0.0101076399002398,0.0379966082343452,0.000391859923427459,"best_omega5",NA,600,22,6837.57135160217,NA,NA,NA,0.00603472365070072,0.00654869732460339,0.00731150333076276,0.00914454120417621,0.0011061136246298,0.00292012375889924
"omega","Noakhali",0.698033074942416,8.71055016353502,Inf,0.393430026953741,0.00539368428069004,1.81049056045341,-3472.0926396108,0.351077806706567,0,0,1009693,5.96977217554956,0,2.54174804028768,0.02,1,0.0324821384276165,1,-0.00965083516483308,-1.41146506672214,6.93477674287146,-6.7076888143547,3.30551122469537,1.64532552424224,5.0357031907587,3.88819593214392,0.387133806935677,0.91502182172715,0.072843666642457,0,0.00103568852294663,0.000854959823372112,0.0102438632840722,"best_omega5",NA,600,22,6989.93917870167,NA,NA,NA,0.013526996926952,0.0159052701448815,0.00942047442685166,0.00758933084727495,0.00264284635910057,0.0123104386077433
