Beta,mu_IR,rho,eta,N,loglik,loglik.se,k
2.6420881065826984,1.3022424886886512,0.6,0.45573867780195926,38000,-117.07342552312983,0.10782009709265204,10
3.008636460608444,1.3267711335890564,0.6,0.41787404957541324,38000,-117.07429931982375,0.07747024534252415,10
2.501995194757548,1.3118104782035631,0.6,0.48434526155698965,38000,-117.07607693409442,0.05096987050289638,10
2.4171784868406925,1.178952045667234,0.6,0.4627703707018028,38000,-117.08226458390118,0.0875133385996058,10
2.269937433298349,1.2560094921451337,0.6,0.5137446677278829,38000,-117.0835918190589,0.08126202719229428,10
2.8915597364640666,1.3305773969179333,0.6,0.43166742706503336,38000,-117.08596179445985,0.061402079534963454,10
1.9435203167278037,2,0.13407516757390187,0.9502392982293255,38000,-117.0875417439299,0.12783756579316569,10
2.556847778373078,1.2088221401501142,0.6,0.44609451832420166,38000,-117.08921275949596,0.06398380764394876,10
1.8623654639784473,2,0.15337299041831895,0.9601806223396081,38000,-117.0900061600225,0.1356599884050176,10
3.3067279672585346,1.3010593385384357,0.6,0.356586449893802,38000,-117.0933001865301,0.07768121722425804,10
3.3460879869321145,1.39578177281132,0.6,0.3906418618538592,38000,-117.09925424707505,0.07634048121193364,10
1.8904394687434527,1.1825925505634778,0.6,0.5809974205651732,38000,-117.09940469377139,0.13780412492335808,10
2.804555075966088,1.3545328700192172,0.6,0.4492024420284941,38000,-117.10001086335242,0.06375868907350385,10
2.730510767930481,1.2420428960115413,0.6,0.4275382899755316,38000,-117.10507216077917,0.06251374331391836,10
2.305735642398164,1.2597355496652292,0.6,0.5136663472443215,38000,-117.11040098446755,0.10791274419535135,10
2.538318438755492,1.3190435352998542,0.6,0.4759928618209543,38000,-117.11256495366766,0.09213966316670066,10
2.1264225168525477,1.2571503352733342,0.6,0.5432482772745033,38000,-117.1227931685825,0.06507034606562649,10
2.829056291574717,1.3091972637454095,0.6,0.4375513768103924,38000,-117.12887464743545,0.06366814508363806,10
2.3863748677375756,1.1659814223589375,0.6,0.46009443399278566,38000,-117.12975188979178,0.10466062769862526,10
2.4314526996584624,1.1946783242984735,0.6,0.4697225408311823,38000,-117.13381694307371,0.05538917929861631,10
3.667647644936801,1.3220811796909917,0.6,0.3245796522194912,38000,-117.13518060468894,0.08097481225546646,10
2.480679830410695,1.304659893802133,0.6,0.4920694112354969,38000,-117.14287097219278,0.07243672924468941,10
2.2479081772019023,1.2944721387402918,0.6,0.5324385136558317,38000,-117.14906403369335,0.06974404285618024,10
2.563358623816902,1.2642880128467793,0.6,0.4653394895433657,38000,-117.14949997734644,0.05291899564538376,10
2.801408500198913,1.1047602905175953,0.6,0.38421375197236707,38000,-117.14952832791117,0.10230242248908561,10
1.9055642825615213,2,0.19873663098879196,0.9258974358974358,38000,-117.15008829142973,0.09475409570469277,10
2.545687788532418,1.318605207787999,0.6,0.4845746249130419,38000,-117.15026481913462,0.053344216859007226,10
3.1632181185925874,1.344203940568609,0.6,0.40192557906314946,38000,-117.15068360256888,0.05885089659550543,10
2.257086985442337,1.2052114621940844,0.6,0.49556728328563104,38000,-117.15159448364034,0.0908871958270749,10
3.412036586112775,1.3950204768653718,0.6,0.37183499127890385,38000,-117.15173829124302,0.0672956969642479,10
2.231845619706896,1.2900933288246077,0.6,0.5340073754240173,38000,-117.15407942339228,0.04323260743443328,10
2.6601790602189705,1.3258697543886317,0.6,0.4543122071756683,38000,-117.16453239457319,0.08303706929236385,10
2.6429958312700212,1.3203819083290926,0.6,0.4673256620792544,38000,-117.16796452619319,0.031719309040897356,10
3.2458800570942867,1.3424550617093034,0.6,0.3785069559730914,38000,-117.16867921903653,0.07709203264262997,10
2.571072114135478,1.364214915588908,0.6,0.486640253486797,38000,-117.17818083759441,0.039344905675370204,10
2.22198982014628,1.2359528495025915,0.6,0.5140087247912477,38000,-117.18285013566607,0.06790813917560802,10
2.2997420421519026,1.2017117098550256,0.6,0.49190656450455755,38000,-117.18498528157815,0.06376635367485728,10
2.2348472356889353,1.2082518799205753,0.6,0.5146830709764143,38000,-117.19481439112381,0.10926704821378687,10
2.6056562229091735,1.2844799970147858,0.6,0.4533789058796588,38000,-117.19511054715109,0.08606825591356757,10
2.4635537995038232,1.3273798152165166,0.6,0.49003412416722536,38000,-117.1962662206087,0.062313023693168566,10
2.355224118975842,1.2479408828742131,0.6,0.5015586540849384,38000,-117.19784012521367,0.06933415082653378,10
2.9718161044329996,1.3906762904987011,0.6,0.4369109644421479,38000,-117.19813989080916,0.05111266757884307,10
2.4035598037537893,1.2141023092964474,0.6,0.4600758122532935,38000,-117.19823270073996,0.08170843619771663,10
2.235315836791265,1.1988397693779713,0.6,0.5103310661165492,38000,-117.20352668863598,0.07916156629468549,10
2.3585569816298837,1.2835435980812544,0.6,0.5030036043084457,38000,-117.20913151603756,0.07448521290621668,10
2.16967244946651,1.2848444980889868,0.6,0.5607349350886114,38000,-117.21283315343449,0.05766890596482608,10
2.0238654269051644,1.2646173800383802,0.6,0.5856023468770503,38000,-117.21531606619553,0.10788946119651623,10
2.3249016099948037,1.2173256281053095,0.6,0.47916059794733196,38000,-117.21737366737028,0.10167305492148088,10
2.135610749710129,1.3155879411670919,0.6,0.5740784256955342,38000,-117.21740758287396,0.04387640508979306,10
2.3340567077982173,1.306655686995865,0.6,0.5201567201531729,38000,-117.22105084772508,0.06590794262695841,10
1.7842960101933825,1.2495779282709245,0.6,0.6560984988199652,38000,-117.22125087609156,0.05045461613922818,10
3.1462888949817662,1.2838583061905509,0.6,0.3957947330208426,38000,-117.22468241309785,0.08481182655857163,10
2.469730733285262,1.1393032147698963,0.6,0.44956005692828166,38000,-117.22775193216683,0.11773331497754984,10
2.241182279791233,1.2432047738479872,0.6,0.5190234800458996,38000,-117.22797439432874,0.07204189696706177,10
2.1910677623223402,1.290150973836679,0.6,0.5503832197164178,38000,-117.23151360182376,0.06527627777446449,10
2.427979771596558,1.2379790856842803,0.6,0.47088275721237416,38000,-117.23397813730159,0.12801760653614644,10
2.264329638671919,1.2144419871925578,0.6,0.51605443085142,38000,-117.23665481950088,0.08823752976817978,10
2.007332098637652,1.248329813019885,0.6,0.5854564933299761,38000,-117.23761029981269,0.08304203188494017,10
1.9973190018439442,1.307641611401755,0.6,0.6084297754447304,38000,-117.23908724532667,0.0798979413637686,10
2.514377424755736,1.1328894450294293,0.6,0.43673458157180345,38000,-117.23923904377956,0.106976043145308,10
2.044055159009615,1.1935370037408564,0.6,0.5562729261452004,38000,-117.23945472560109,0.13432970147660725,10
2.0960222690806085,1.2626583491360044,0.6,0.562230270305399,38000,-117.2450917068943,0.06660841807958083,10
2.288649679859812,1.2167023830098,0.6,0.4985864283491355,38000,-117.24815350356346,0.08239304910305924,10
1.9337734539013487,1.2295490134598632,0.6,0.5896213460570547,38000,-117.2493505787073,0.09444218914753212,10
2.4694666655573543,1.3776848421204848,0.6,0.5147594838773062,38000,-117.25067316074421,0.06065860870572296,10
2.363577908987906,1.1818657739336536,0.6,0.46344736525880187,38000,-117.25287122561862,0.05542896378382513,10
2.0976522289958077,1.1911954087477894,0.6,0.5397563036115591,38000,-117.25305873936588,0.08397939923546452,10
1.6098115513965963,1.2010903173680751,0.6,0.708687901977237,38000,-117.26130258464873,0.11414901619841582,10
1.8783690376939992,1.2424459545049527,0.6,0.616480386581344,38000,-117.26154904792376,0.11805561331446315,10
2.3360038605199054,1.299040912929983,0.6,0.5291847798549482,38000,-117.2627536104112,0.07679191762855765,10
1.7897848936305978,1.250079750915859,0.6,0.6562631130694133,38000,-117.26949281322544,0.13525199916843725,10
2.016222239662493,1.1734784473716653,0.6,0.542763062704604,38000,-117.2709783950719,0.09726964208785745,10
2.0080235425047652,1.2747256902084092,0.6,0.5834354745796867,38000,-117.27132704311539,0.047588059514651025,10
2.046372379802355,1.2275151569939795,0.6,0.5788536525225908,38000,-117.27427017327938,0.05499049931191234,10
1.6957766864958954,1.273188271282366,0.6,0.6913755745520177,38000,-117.27519141214246,0.0905097679153784,10
2.634849018942186,1.203883756838989,0.6,0.41424769888266344,38000,-117.27812753666622,0.09811612171585737,10
2.0510071666155016,1.240279141307514,0.6,0.5716378319528184,38000,-117.27894584938159,0.0858570663785719,10
2.0237685980368347,1.2759684954068524,0.6,0.5950177124572928,38000,-117.2801403038834,0.059219679565752,10
2.4030197643280453,1.2413335991612504,0.6,0.494416429155396,38000,-117.28229859996232,0.08096659776851162,10
2.120186949681862,1.1987230205089607,0.6,0.5402503658610941,38000,-117.28324853632233,0.08976633767274222,10
2.398721325714145,1.3231861164201046,0.6,0.524317883887244,38000,-117.28510342595922,0.04831477920726807,10
3.5661182721869764,1.0579404071141472,0.6,0.27843780600143586,38000,-117.28565652791586,0.10982450447155055,10
3.619081790156837,1.4469098957693032,0.6,0.3755849687147058,38000,-117.28800711826597,0.03837505815922757,10
2.0381811446656397,1.2670827768212585,0.6,0.5598488583645835,38000,-117.2894224241047,0.08183937952669958,10
2.1442277881736227,1.259730760332677,0.6,0.5404784272679171,38000,-117.28948592336683,0.06020430404642958,10
2.0378113588730207,1.321426426220983,0.6,0.6026063186759392,38000,-117.28953059929333,0.10699723359291809,10
1.806527011601198,1.241679179218234,0.6,0.6426767171239085,38000,-117.29111296041766,0.09648526393906917,10
1.8645171938477905,1.1584111480618993,0.6,0.5807694869298653,38000,-117.29553899520408,0.13936176249127727,10
2.5494556306780516,1.3715449791793657,0.6,0.4969138739604573,38000,-117.29785013458715,0.05389914675833336,10
2.308190674213591,1.2758606404895292,0.6,0.5101792653601229,38000,-117.2981189185422,0.06619863631771741,10
2.0675825980648996,1.2366835326953856,0.6,0.5661610318064293,38000,-117.30197419329805,0.09270385293747734,10
3.2511408260592685,1.43882192878943,0.6,0.4121610940023602,38000,-117.30268515987267,0.08511300540900343,10
1.978261674024161,1.3103368018851256,0.6,0.6167248511845218,38000,-117.30284802701411,0.07829457155966044,10
2.361787850995351,1.305291596709472,0.6,0.5271745059756053,38000,-117.30359095490601,0.060997659561326044,10
2.1785276154085236,1.3013967868757232,0.6,0.5654212073605271,38000,-117.30636756513275,0.08983203879281029,10
2.2195728867652,1.345666752175239,0.6,0.5546412714698693,38000,-117.30991221930361,0.07623442419753795,10
2.111693528577799,1.214009477025618,0.6,0.5516557194385682,38000,-117.31018206629484,0.10877219814859028,10
1.8869084461702053,1.1673066416105702,0.6,0.5883436393154433,38000,-117.31434217630733,0.05955752952528924,10
2.114462769476996,1.2590521959708123,0.6,0.5629482965898328,38000,-117.31592901630842,0.08551756387107541,10
1.666187819962456,1.2577667219207347,0.6,0.6944949329761061,38000,-117.31755502462508,0.06001004512650844,10
1.6803645398570344,1.3100186650028758,0.6,0.7217536963680186,38000,-117.31764603458693,0.08876403252091165,10
1.8657752637237686,1.2812849280073142,0.6,0.6446399475507245,38000,-117.32005925697237,0.09865421645788275,10
2.7673381029045925,1.1872209971342145,0.6,0.42158942116748505,38000,-117.32149321232248,0.06956016758615013,10
2.3535874883468755,1.1838956609391433,0.6,0.4606371777752956,38000,-117.32274406566536,0.0744515978301845,10
2.187214169954607,1.2921371858887722,0.6,0.5571527214440003,38000,-117.32278793850726,0.06120121049068127,10
2.3140253716350574,1.317579927249301,0.6,0.5342825704170308,38000,-117.32462709016409,0.06476384702513645,10
2.3537879379879016,1.2358445920735035,0.6,0.5060002434429395,38000,-117.32579908098073,0.11829670370661424,10
1.9246760287095925,1.3248474376390509,0.6,0.6342512867807187,38000,-117.32871927592471,0.07106764863831669,10
2.4166355775623662,1.2660299822925867,0.6,0.47066702932289023,38000,-117.3302937737161,0.1735143207827825,10
1.7126065426917214,1.2584435246999488,0.6,0.6847594615078159,38000,-117.33622549502962,0.0920651914889193,10
2.112793460636517,1.17293225342973,0.6,0.5288548344161453,38000,-117.3394661271019,0.0901364466720109,10
1.916657984384673,1.2853165217321747,0.6,0.6083230289498646,38000,-117.34792229183273,0.040527832557407266,10
1.79732863309828,1.2658835581766081,0.6,0.6632135077980409,38000,-117.35121753715559,0.08070869356421359,10
1.7814269005066823,1.3008970785885954,0.6,0.6702893650187391,38000,-117.35136240469612,0.09773399126705394,10
1.693845309700027,1.2683598724079244,0.6,0.6837537518282186,38000,-117.35140803153489,0.1240468851360426,10
1.5486108408030332,1.2421133087958491,0.6,0.7433269616130872,38000,-117.35184033589886,0.11859907084179434,10
1.6665904612414282,1.288473733518502,0.6,0.7177577979119674,38000,-117.35412797783137,0.08136768065275565,10
1.9512717834485043,2,0.10667776326720706,0.9499999999999998,38000,-117.35465087907666,0.14953968505271167,10
1.7305433689718082,1.2923851196841538,0.6,0.6913922730872094,38000,-117.35636639507767,0.06562975044239203,10
1.5996473467260541,1.2553075365557165,0.6,0.7265343227324872,38000,-117.35653827638016,0.08062928427707629,10
1.9998489591148265,1.2766399815588887,0.6,0.5880223321836533,38000,-117.35891698962976,0.06388126724577232,10
3.3130676102744756,1.145576714299016,0.6,0.3150377614979199,38000,-117.3592660698462,0.07429879725810379,10
1.8484132457703673,1.306811912381529,0.6,0.6514878005325496,38000,-117.36170532320735,0.07295238828678845,10
1.5481394743315255,1.2623125025170912,0.6,0.7609170040844818,38000,-117.36414876612855,0.08599730118984768,10
2.295545778152716,1.2062198557295085,0.6,0.4857164610679665,38000,-117.3690977258428,0.07807018478109078,10
2.2171577757288,1.3362006178441301,0.6,0.5464761468292438,38000,-117.36942145672313,0.08746249124702932,10
1.6772676274640816,1.2900045245732943,0.6,0.7260548834185827,38000,-117.37082684744772,0.07341567123514176,10
1.7535831047892771,1.2289802730206862,0.6,0.6571351550673891,38000,-117.37146418781747,0.06002467545000563,10
1.9779260032318888,1.3228024976611186,0.6,0.6231519161566323,38000,-117.37170628374423,0.06432513283628205,10
1.8111588598385364,1.2548593449910554,0.6,0.6523132903683702,38000,-117.37225636555571,0.0704239431755814,10
2.725126258205334,1.300961002003078,0.6,0.46054860618880944,38000,-117.37247784890603,0.08907670949616953,10
2.2095434186816916,1.3580558197840493,0.6,0.5592216557482391,38000,-117.37631841804787,0.06189986392295709,10
1.5678142556236652,1.2499064676420655,0.6,0.7432739332511331,38000,-117.37815427146647,0.0952032077277607,10
1.6381355651719198,1.2210572363193302,0.6,0.6996104899539913,38000,-117.37830079300004,0.06843200667763259,10
1.803962875468614,1.2860794029583449,0.6,0.6645844975003458,38000,-117.37839853221048,0.07193528116361804,10
3.3572489020467082,1.4479062258917603,0.6,0.4028660984707274,38000,-117.38008408431538,0.05483762108879271,10
2.293769962387598,1.3138525704118194,0.6,0.5170509057611523,38000,-117.38038392356562,0.08159695946646503,10
1.9837507219167199,1.1184757177304852,0.6,0.5445700955823637,38000,-117.38097228735995,0.11176299604788742,10
2.3248689631895876,1.3464871320189193,0.6,0.5401158537574552,38000,-117.38192236999687,0.036918505093331645,10
2.150643748924752,1.1553934950477573,0.6,0.5085488711940656,38000,-117.38242296761516,0.051176021857158444,10
1.501959290517057,1.2423757766594539,0.6,0.7697878976573312,38000,-117.38371153590644,0.09178974480604032,10
1.6534813887780837,1.293576562065189,0.6,0.7112703066191561,38000,-117.38381364987262,0.07180220370441433,10
1.6900730002774573,1.1636977603039267,0.6,0.6541505521232506,38000,-117.38482205817307,0.1406032600887031,10
1.782649917404173,1.2829528065533968,0.6,0.666847982931066,38000,-117.38904499928286,0.0977483849324665,10
2.691233222211335,1.3805685767259972,0.6,0.48067787908413934,38000,-117.38963319939539,0.05977483630276704,10
1.7975198325908122,1.2639604881612179,0.6,0.6387270711574405,38000,-117.39794753975573,0.08323756240751373,10
1.5347871668746746,1.2922679915916653,0.6,0.7772744274997423,38000,-117.3993045916743,0.05064335948324749,10
1.6122840414432247,1.2561863248590737,0.6,0.7196188729383755,38000,-117.39971773306694,0.1193932233157282,10
3.1341799869842784,1.3367963871293016,0.6,0.3843777207562934,38000,-117.4044046775225,0.07833309807944189,10
1.9174902089586217,1.2058001859618632,0.6,0.5992894225268212,38000,-117.40471883836851,0.10849699049065019,10
1.852675598060909,1.1782245964499458,0.6,0.5885291352581823,38000,-117.40577992033083,0.05821807573380077,10
1.4925652301422354,1.2123462832681544,0.6,0.7640551510020608,38000,-117.40611992501496,0.07038922891175932,10
1.8487982942125256,1.2846092866373424,0.6,0.6520619557632588,38000,-117.40754216322726,0.08743966805255549,10
1.5982251457779975,1.2247007176247278,0.6,0.7140749428231015,38000,-117.40869292761877,0.06519747883134412,10
1.595532894436123,1.3365654080920613,0.6,0.7666780811000675,38000,-117.4097797879493,0.10736541327942127,10
2.0631109862214045,1.2624842318591978,0.6,0.5571930482912849,38000,-117.41033391658908,0.07996249076778056,10
1.6769318943620972,1.2837406828248898,0.6,0.7082870723328303,38000,-117.41097685866633,0.08941479850000733,10
1.901075357313442,1.2629449054778157,0.6,0.6208211418193216,38000,-117.41321321334878,0.08113284785289915,10
1.8165273266601358,1.349912152007627,0.6,0.6842284873271791,38000,-117.41321628423765,0.08211714850664079,10
2.1605016336691145,1.1442315342956593,0.6,0.4988759050759199,38000,-117.41398038802944,0.05234492811583873,10
1.8683300235752196,1.2511704331732993,0.6,0.6106150186819211,38000,-117.4170422498837,0.0773837804863729,10
2.051110053218065,1.231422748556556,0.6,0.564380428367425,38000,-117.41775469841016,0.07230513857125206,10
1.6125870511242055,1.2414605384772623,0.6,0.7193706567422374,38000,-117.41812288229175,0.09147244393524448,10
1.774961699567624,1.244609954952694,0.6,0.6481531625089362,38000,-117.41872526158768,0.05786738016000049,10
2.1052489872742863,1.2574533209194942,0.6,0.5558675922447263,38000,-117.42044196665346,0.04851352193218385,10
2.270399511804474,1.3760788865437261,0.6,0.5570940102220783,38000,-117.42045414813973,0.06091206147816112,10
1.6582617537860134,1.2202017921834598,0.6,0.6947264829838031,38000,-117.4214426047118,0.06864862374158809,10
1.949665306994481,1.1967467308539104,0.6,0.5707109624374104,38000,-117.42273053672133,0.07224914126280328,10
1.8391752101688903,1.1541463355178778,0.6,0.5925821373743289,38000,-117.42451728463922,0.11876576216637191,10
1.8775915072338356,1.2822722904704837,0.6,0.6220778338607039,38000,-117.4259668121404,0.04961272425705989,10
2.2725974042091885,1.2935575580721144,0.6,0.5458627119649866,38000,-117.42743806278158,0.0810101563373607,10
1.9435285132569144,1.3452111735513474,0.6,0.6311395277560772,38000,-117.42780616681144,0.05024890854109405,10
1.3973250975165108,1.3098100487302347,0.6,0.8616101416823518,38000,-117.42860473317548,0.09499122992299379,10
1.661312352438683,1.2536428655805651,0.6,0.6906189977818572,38000,-117.42970854433844,0.11345459511366941,10
2.300419471360179,1.3662530913603645,0.6,0.5503169104199993,38000,-117.4298766874711,0.09047020102660805,10
1.7389793435235632,1.3159117066130683,0.6,0.6977323825687903,38000,-117.43099717117622,0.06444728308550916,10
1.8003211815148388,1.343385661598685,0.6,0.6827594682240018,38000,-117.43498129211243,0.09454216300319286,10
1.8881599347237852,1.2959028798532877,0.6,0.6263776161109481,38000,-117.43498777578523,0.11006487394086661,10
2.589186249545836,1.401664527840611,0.6,0.4908604291431362,38000,-117.43518033951828,0.06806845827756501,10
1.8103107794580207,1.315188665067825,0.6,0.6627759995622191,38000,-117.43558503920494,0.05466465788131848,10
1.7685631828041475,1.273774917698176,0.6,0.6753753103737662,38000,-117.43643345602898,0.08608328990619193,10
1.7688488085401197,1.2591928355742743,0.6,0.6619193260681319,38000,-117.43802455240035,0.0762159679488025,10
2.371879292070575,1.3067610435576669,0.6,0.522950750933619,38000,-117.4381933625784,0.06218023856676073,10
1.6041858686411143,1.326112006114429,0.6,0.7591760639616201,38000,-117.4384657609903,0.052327077967958456,10
2.428601588914231,1.1303442892417486,0.6,0.4243829974183963,38000,-117.44277875420244,0.14177181130191477,10
1.3961192788651238,1.2397004987785172,0.6,0.8176151476428626,38000,-117.44315479240177,0.09034939364349114,10
1.7133439892103877,1.268797711529558,0.6,0.6854532757340522,38000,-117.44339587829708,0.06705226434756638,10
2.2541091598121605,1.1766962413467383,0.6,0.49821758395983773,38000,-117.44509111382921,0.10774365079874497,10
1.5423440939715753,1.215115276965429,0.6,0.7406427309685275,38000,-117.4453585550789,0.13932302307976896,10
1.67154305081604,1.2665947699361924,0.6,0.7188909046886991,38000,-117.44919039644499,0.08526659564440608,10
1.5590027079725746,1.2413753373724563,0.6,0.7512951169789253,38000,-117.4498204009825,0.07091491875802812,10
2.209222882477748,1.3652834809329373,0.6,0.5574989088130188,38000,-117.45136223198858,0.05196119026977943,10
2.0134489754191813,1.3357795466641307,0.6,0.6102129304917787,38000,-117.45224187187938,0.061027039801055546,10
1.8867314131465505,1.3381072843531543,0.6,0.6635010683237096,38000,-117.45240976203705,0.05939221123539633,10
1.5699890257637088,1.2773593807941153,0.6,0.7635389399697042,38000,-117.45431784119201,0.10373941498212316,10
2.4098948041607944,1.3985227672490732,0.6,0.5246389861701021,38000,-117.45550204980252,0.08828051639562327,10
2.139716514507675,1.4008192100962404,0.6,0.6004540279442608,38000,-117.45584111145973,0.03570540205207143,10
1.9657334429979334,1.3389799830715918,0.6,0.6400304936074127,38000,-117.4586250065172,0.11846598065244641,10
1.5957287357142815,1.1931850282720788,0.6,0.7079976109623127,38000,-117.45968663172292,0.08041798780303243,10
1.4779832125169035,1.2044237033311327,0.6,0.7619829101026109,38000,-117.45989436774704,0.08798232132078694,10
1.5105925980180623,1.288684467484067,0.6,0.7893997446305683,38000,-117.4606647607101,0.053112754536579286,10
1.5313273544628794,1.3291628937832196,0.6,0.7972288988557243,38000,-117.46220349677523,0.07868836689329986,10
3.981604355749803,0.9737817044214424,0.6,0.24202494006583236,38000,-117.46273167123843,0.16755863316592098,10
1.383907817702022,1.2646889126533747,0.6,0.8501585070306414,38000,-117.46345091053797,0.08302630648816592,10
2.531362035000489,1.1190474558288506,0.6,0.4275566833078453,38000,-117.46466492523746,0.08482036849192638,10
1.4722085754160277,1.2384948485900908,0.6,0.7719667085905492,38000,-117.46549680078176,0.08799207938086683,10
1.661740534479895,1.2993160188603579,0.6,0.7331056658881049,38000,-117.46794871862923,0.10621832080948958,10
1.8495246843788162,1.3193974701490847,0.6,0.6681115170430454,38000,-117.46825504976485,0.06006176200564317,10
1.628233871721416,1.2852385624707388,0.6,0.7385740550291442,38000,-117.46893933603519,0.05275685257729386,10
1.32183586392953,1.2973492823906552,0.6,0.9094286728599923,38000,-117.4701914585978,0.06786037098974368,10
1.5931947374594457,1.1613114679616419,0.6,0.6821577442245866,38000,-117.47170865472525,0.0905420691766897,10
1.6277763709339805,1.3064737906005222,0.6,0.7369388491654337,38000,-117.4721577004118,0.07270605005249656,10
2.3011134110124822,1.3722029335790917,0.6,0.5378436488473928,38000,-117.47536266135862,0.08479932232687298,10
2.0924097379275826,1.3277329200521393,0.6,0.5909630715210225,38000,-117.47553938525704,0.08392790190825404,10
1.8914987782174768,1.3190778589597913,0.6,0.6383741106671001,38000,-117.47920207992394,0.048728403569581843,10
2.0835603371491076,1.3814378167360881,0.6,0.6071047925147072,38000,-117.48023906402224,0.031086819467874904,10
1.7825879107105276,1.3118378604945995,0.6,0.674516307163423,38000,-117.48032420080102,0.0862628096745696,10
1.6867974262837566,1.3333945573197055,0.6,0.7158782276247254,38000,-117.48046641726245,0.07965544097352843,10
1.7332352830717508,1.287671842892514,0.6,0.6910293086523838,38000,-117.48049297626062,0.08729016562408613,10
1.9264486054556977,1.206361294172831,0.6,0.5830794063914663,38000,-117.48469844755711,0.10112196002051646,10
2.653180654744392,1.1315359712948914,0.6,0.39205910449362213,38000,-117.48476911499291,0.10947772709016877,10
1.398641318173119,1.2337760231971933,0.6,0.8193589799956856,38000,-117.48482560312527,0.08025062822086829,10
2.0529167098656615,1.3540292326706709,0.6,0.617371079877974,38000,-117.48485153760342,0.05195622045194052,10
2.0432263276574303,1.2576605765856155,0.6,0.5795507096159246,38000,-117.48625094420905,0.0908173532302588,10
1.7355244168208428,1.2974569299195513,0.6,0.6996947646537167,38000,-117.48752954275164,0.059945590450530745,10
2.280491309125235,1.277091445121991,0.6,0.5357100346672159,38000,-117.48770870035186,0.07408491956535541,10
3.3318020028509823,1.4740331429789482,0.6,0.40821480190623766,38000,-117.48822336131063,0.07402040263720579,10
1.7913290116205653,1.1462510449759158,0.6,0.6081076804290467,38000,-117.48876404026713,0.06919339149529333,10
1.6754958906792545,1.212486625288208,0.6,0.6665269442203949,38000,-117.48924778010345,0.10645613599584061,10
1.7870907531154838,1.294425961078227,0.6,0.6610666683490948,38000,-117.48949734517304,0.10812169127408582,10
1.9965648121915676,1.365624840772249,0.6,0.6314645839848273,38000,-117.48976839835275,0.08989853218821153,10
2.171755484114631,1.1404184500713945,0.6,0.4995363281101592,38000,-117.49010791328655,0.06429408510071204,10
1.5282672291430628,1.2113728300728528,0.6,0.7373636346529674,38000,-117.49315411352435,0.057918330299404935,10
2.7547765093183525,1.2312329491932026,0.6,0.4409508982173179,38000,-117.49339927188689,0.09417412790031873,10
1.6893112254060048,1.2521903151346132,0.6,0.6922527300964628,38000,-117.49406321984736,0.07794080060442536,10
1.517925403116344,1.2355666463550143,0.6,0.7610983378394968,38000,-117.49519694999411,0.12149226326772912,10
1.5651467456037844,1.2674856798728389,0.6,0.7412403049700156,38000,-117.49632996226224,0.10203067898921041,10
1.3179476297627535,1.2908822587795816,0.6,0.8931009221343367,38000,-117.49650611008902,0.10709963737027933,10
3.159729660209817,1.4643195867462193,0.6,0.4220466063863869,38000,-117.49683385878879,0.07098446654507752,10
1.718324059694758,1.3201981194069086,0.6,0.7226532071354747,38000,-117.49683963477919,0.07703994487864753,10
2.517289804321482,1.3795014903487137,0.6,0.512691507081533,38000,-117.49820065623028,0.06130905532809877,10
2.005506053100472,1.194005604013474,0.6,0.5429151217966117,38000,-117.49916148887597,0.07147422029772209,10
1.531939408707161,1.2960415051345815,0.6,0.7839106046931972,38000,-117.50020263783593,0.09035403798226532,10
2.520758673114828,1.1097192378722427,0.6,0.4332269092991485,38000,-117.50060669733695,0.12039252041776943,10
1.3377229507115624,1.1983493330531283,0.6,0.8247783578339443,38000,-117.50061710419449,0.058580017017458325,10
2.2471535867163044,1.2223250457877868,0.6,0.5271732027292989,38000,-117.50289350090088,0.09877585645018822,10
1.8246133373316396,1.3411509081950916,0.6,0.6740107531408491,38000,-117.50365298645025,0.07334991125629964,10
2.2015551412800978,1.1981759541346326,0.6,0.5285976260309011,38000,-117.50410616319321,0.10640661986262535,10
2.215690628207129,1.3901348828610445,0.6,0.5673749062130222,38000,-117.50543009408923,0.06100091266813629,10
2.037306385299173,1.3282074110355961,0.6,0.5815247654991567,38000,-117.50585998864554,0.08642546274528781,10
1.4548215594075784,1.1917574677808314,0.6,0.7667127325433457,38000,-117.50619954949869,0.12019373508936416,10
1.562051236444242,1.2848879300256089,0.6,0.7728063336848763,38000,-117.50818529829571,0.0751322481179775,10
2.046077658398203,1.301771983042607,0.6,0.5774773666828401,38000,-117.50826010340722,0.07905040900052865,10
1.7389791705155055,1.3224224946114251,0.6,0.698219999727614,38000,-117.50921542290635,0.04542780859296546,10
1.3116475896004474,1.280735154947016,0.6,0.899611334236804,38000,-117.51224021207857,0.08841540368674404,10
2.007024470605956,1.394787830129281,0.6,0.6301224911857107,38000,-117.51231918429868,0.06913344349244932,10
1.467279289441757,1.3146224770703712,0.6,0.8300267584844021,38000,-117.5154249258183,0.047341062149968895,10
1.8590736377323764,1.2845954669582542,0.6,0.6587083872689156,38000,-117.51691915730025,0.08770852949366892,10
1.5135984213137734,1.1919731202507597,0.6,0.7384280876906321,38000,-117.51729667768726,0.13926157860886287,10
1.676183179360824,1.3574615729970707,0.6,0.7402357047040442,38000,-117.51822080179748,0.045679497078984034,10
1.4767526756868437,1.2200833681795478,0.6,0.7774193519313775,38000,-117.5190982281073,0.08164641897682454,10
2.341797903011004,1.344134057631196,0.6,0.539072352994457,38000,-117.52061084093468,0.044923208374431756,10
