Beta,mu_IR,rho,k,eta,N,loglik,loglik.se
2.7529634357291237,1.9977485331836025,0.0441057677066978,4.955350950754271,0.8083909750358241,38000,-103.63690164906164,0.04001476187718333
12.218856345264653,0.6664650923825839,0.18563313135251822,3.9811433090453443,0.09557648281435159,38000,-103.63844988846827,0.022904192970468803
4.638273283045765,1.3099227839356948,0.07093406320830804,4.315616383050639,0.36958319084944485,38000,-103.63878799836684,0.040984710735272184
11.90318524617554,0.7108507571943377,0.18102604941650532,4.023209253628368,0.10204218997797833,38000,-103.63901600221794,0.04841109164037988
11.951091330211126,0.6763162925036372,0.18390670736707815,3.609587126717922,0.09774507271784043,38000,-103.64130109118064,0.04372361735697334
2.5367977029682884,1.735248246957327,0.0403288295738765,4.045750594483984,0.7981195811421974,38000,-103.64344676251334,0.05727506239736718
2.3503488725117636,1.9325768010870688,0.03641500785359976,4.308702291081187,0.9291672662021798,38000,-103.64640394646172,0.047563801017380676
2.278539352538721,2.0469070530866955,0.0368130178221212,4.441473144218909,0.9897004065838328,38000,-103.64690586574746,0.046213618943886516
2.251467011582337,1.981274996220177,0.03568859486993254,4.080249082284684,0.9779008999964811,38000,-103.65162712770609,0.026931965977373205
2.5374467804869276,2.3985235097927293,0.03874447839841394,4.904134572890147,0.9982560890144536,38000,-103.65244697594241,0.040706117951558755
14.1586610950334,0.7491074411278766,0.2175994688854664,5.54757647328584,0.08813795721411546,38000,-103.65321556031938,0.036153331722844614
14.510377572299635,0.8102125730465835,0.22727641909803456,4.8208210862632965,0.08904166389911784,38000,-103.65359308452008,0.05854741046574704
15.637766796404913,0.6981831742845434,0.2402374320135072,4.553651740923395,0.07640528753823594,38000,-103.65658465553612,0.07118651623274469
14.045150772395344,0.6704666748978421,0.21407553698833878,3.799106348979356,0.08344677526846833,38000,-103.65797857882907,0.044868009620789795
15.544489939415406,0.6346667840728576,0.24070072780499235,4.055518401952966,0.07271728513530239,38000,-103.65843226205774,0.03273678469926087
12.332069135245348,0.64796952675958,0.18941944923157172,3.8702162335143333,0.09404711078034432,38000,-103.66302893119526,0.03544684481232121
3.2449828339014406,1.4731298575924667,0.05109014478654531,4.002958995459219,0.5685386240600016,38000,-103.66338145184032,0.06423157860888391
16.02602242688645,0.8384290457071474,0.2412903458754346,4.702302965516052,0.08188291180510789,38000,-103.66452013738287,0.04193678969417505
16.265246894326488,0.6673426844615398,0.24997541884776775,4.603741630903725,0.07238481335011779,38000,-103.66483079084469,0.03668310500615643
9.906177615274068,0.661580629408689,0.15540491269459009,4.3506350318295635,0.11874430384101768,38000,-103.66536894142645,0.04142276837559349
13.01338060789526,0.7840344608704127,0.20019940401052136,5.025561980694631,0.09770033261368495,38000,-103.66551043662598,0.03667079903136347
14.402248725927445,0.8746768704126175,0.22332010717671882,4.928006956740438,0.09327157596539173,38000,-103.66720359117993,0.04572565311799717
13.460134358478953,0.6615723215849254,0.20202996664125164,4.253386455674871,0.0866411527164724,38000,-103.66993868476523,0.06739597125085818
2.0264027533914284,1.6849929041978238,0.032033358832018556,4.803873635877923,0.9743488563654259,38000,-103.67562201461725,0.05032298500516401
15.055072180417024,0.7022740737598819,0.2295159119992499,4.734972853130311,0.07967217367186774,38000,-103.67590764841523,0.0539674534184879
15.730737491444179,0.6968779370358462,0.2425451408651062,4.38946341793323,0.0762193327085153,38000,-103.67778006859176,0.05076309572046547
14.418879068099807,0.6767871069773342,0.21762317917351967,4.929009977495399,0.08193469885988512,38000,-103.67847013055365,0.05217768656531324
11.693418295243228,0.6678948551309806,0.1833070126154504,4.190479896409911,0.09871407364134459,38000,-103.6808871205204,0.04952769652123063
16.566937125029902,0.6613121430026347,0.2560106607858708,3.965787360215099,0.07020861712364147,38000,-103.68447128454355,0.0510109436961857
3.6329501513878,1.3578002373934648,0.05722166827944156,4.772023853455103,0.48124209285934616,38000,-103.68743084280302,0.04569969945061979
15.718571069914377,0.671812573043816,0.2428422227514482,4.226593591341294,0.07405669397770068,38000,-103.69152288472841,0.03756264818100784
14.024775129220139,0.6981280092888947,0.22036023071732228,4.652945106283681,0.08550268495774378,38000,-103.69280059246864,0.052362717359256544
16.2755905579103,0.6502608373051915,0.24864277100906126,4.309749875250022,0.07115838652912716,38000,-103.69602590564419,0.036618701806275626
2.898748339376649,2.0048969197883006,0.04450564077695745,4.855169313563302,0.7782140613295111,38000,-103.69623744982123,0.04689411209107766
4.168198235675175,1.4645610305521215,0.06490667019948503,3.8486347749829912,0.4354353553475229,38000,-103.69809068353594,0.043258042523257136
15.187358029355192,0.639532575021073,0.23735432230637474,4.317523053743338,0.07518644662200048,38000,-103.69823615109627,0.055720998913499145
11.859059471761292,0.6338812867614682,0.17770426303584413,3.66796528827371,0.09610311806525314,38000,-103.69983271175315,0.04467774589274251
2.0641171148964093,1.7266262098266345,0.032792983722834124,3.9140631179115686,0.9771674894385335,38000,-103.70139568619058,0.04205777479425549
3.619596588717797,1.245868345570161,0.057397891017566,3.993891491124166,0.4549402330185921,38000,-103.7053988122722,0.03769556476778845
16.003346431466273,0.6830177480839603,0.24423063635064157,5.242522332569983,0.07486145309640942,38000,-103.70609277469303,0.0541228327766713
14.317087106451568,0.6803236510602377,0.22397492305476155,4.294668308936626,0.08190250781413541,38000,-103.70632912728375,0.03999808157360616
2.726573447605486,2.5735429731895247,0.04210245408572564,4.783959991219375,0.9600608806668763,38000,-103.71227964891648,0.0409734360279041
15.572630906057041,0.6812940601790051,0.24537000000257947,4.568117288174859,0.07611190525827007,38000,-103.71295700029822,0.053157177390531295
12.00136515067018,0.6252318432886668,0.18405721725267019,4.636773656377222,0.09501208705195728,38000,-103.71425601543022,0.042714977721532585
14.550357207108581,0.6186181694747921,0.22426723348555994,3.706851108725612,0.07827556295025206,38000,-103.71560960660257,0.035528501028372836
15.43259573361808,0.635868322422677,0.2345679926170869,3.8621102197539634,0.07442190671066197,38000,-103.71600069318572,0.024793863812746637
14.919882271255572,0.6148237897265932,0.22499836781782975,3.8405362004096704,0.07563821855166494,38000,-103.71840605585696,0.052612703910765356
2.335407881228803,2.127168500414952,0.0378950507709489,4.014296009081706,0.989795729353643,38000,-103.7269404114919,0.02481759591006701
17.54506844563799,0.6406363426916665,0.26883980863331725,4.650968612886948,0.06571083809137587,38000,-103.73064389114762,0.034606623051172326
2.7119239717159314,1.788326029668965,0.04363314084953626,4.261259189880965,0.7667111715518052,38000,-103.73167958407848,0.03868413546832451
14.148063743014191,0.6941621555921124,0.2115102455010289,3.7680279973731525,0.08508715085862664,38000,-103.73203775927513,0.046468080997963644
14.042014611179424,0.7440474184971597,0.21275616672128986,4.463877747572219,0.08868717916945036,38000,-103.73371500229067,0.04721230284577293
14.413089706298901,0.6552316493860492,0.22117229532824617,4.136520064843958,0.08024721320805141,38000,-103.73813622034288,0.04326440404812531
16.957641211564525,0.6793155505053973,0.2686068961914359,4.802305702707072,0.07001486908409128,38000,-103.73934551943353,0.0376812599558779
14.353786954891898,0.7281380096512081,0.21298081462717805,5.0580303234934,0.08669207074342271,38000,-103.75285141456807,0.04633882509022809
2.1371478422755366,1.6840626805012946,0.03277060146940193,5.257944138259331,0.9275460520353134,38000,-103.75390804641499,0.04117525427280371
16.282854314504316,0.6464661630192526,0.2552399382859902,3.796704807002291,0.07024390138006238,38000,-103.75693687060148,0.051439809222991587
18.441000822425362,0.6007140241189852,0.2783639839553177,4.526925294334883,0.06064435450565344,38000,-103.76517439272529,0.0722319082625
16.181647795622986,0.6686899963076287,0.25148415901302024,4.025820549184779,0.0725194215531021,38000,-103.76732488376203,0.025486682869072463
2.3972029364208383,2.041339247505886,0.03708876824620023,4.287793028953226,0.9526663574755495,38000,-103.77054972649776,0.052007344570739876
16.710988098636953,0.6019025761093637,0.2516667564131494,4.230944119154376,0.066657422290714,38000,-103.7841943299146,0.0469753659429205
18.860881908634752,0.6344104166832888,0.28811912107150733,4.210096680442406,0.06093414046023628,38000,-103.80725912646736,0.05213335145485105
19.773449217417483,0.622470746592837,0.29983292129084943,4.6603061883147054,0.05680788765402168,38000,-103.81108291610832,0.06475336541053313
13.490257108774205,0.6129191353694191,0.20205200070007862,3.5324092254493022,0.0845681401357019,38000,-103.81140795116718,0.0537644269498853
17.412884264868676,0.6114654584888933,0.26985786569778225,3.960357648805283,0.06492597215992488,38000,-103.81455462141874,0.039699271793908746
18.017121974095843,0.6405868768778145,0.28277858965237035,4.243457871946033,0.0631403171129187,38000,-103.82640143603169,0.05502986539398353
3.1477707624920934,1.400555587614588,0.0492980845421675,4.220966205611491,0.5708944115211991,38000,-103.83331875415354,0.06780073044922907
17.572102903902216,0.5976499150336938,0.26756116230811233,4.114504470001082,0.06360629821890461,38000,-103.84068861630405,0.042821998277406834
17.23641860121385,0.6990257363018856,0.2743087241504894,4.070186522405433,0.06853901003591205,38000,-103.8521878820732,0.036599019525641444
20.99170809450057,0.608316752573941,0.3261929080717997,4.4585948127973145,0.05364259284152463,38000,-103.87162581556618,0.039308304573301645
3.619013145899836,1.4669450873825067,0.05559917750000358,3.8264032586932095,0.5147686073952196,38000,-103.96959037693505,0.04000844159902229
3.1333847403169175,1.4534068407483505,0.04637497959195367,4.964951562654542,0.5902480260066574,38000,-103.9978224868722,0.05290607030599605
3.629251106796048,2,0.05569420042645311,10,0.6125641025641025,38000,-104.27230742319432,0.03247697558089926
3.782626843757793,2,0.05761225752535633,10,0.5884615384615384,38000,-104.28001871357968,0.03521891080685846
3.9637142483803367,2,0.06017556540711986,10,0.56180718821804,38000,-104.2846831040756,0.02731046452851517
3.8397678377819457,2,0.05904114620363309,10,0.5785373547854638,38000,-104.29052914421122,0.02327977162136288
3.533286582091178,2,0.05407232634245166,10,0.6310606245125374,38000,-104.2976121388508,0.04543072315158762
4.181858843017356,2,0.06625166595025747,10,0.530717747907687,38000,-104.29872156821096,0.03968945197629583
4.085582611836912,2,0.06311726276958746,10,0.5455794776109407,38000,-104.30351799934446,0.03847649745038387
3.7706173917444543,2,0.05904114620363309,10,0.5884615384615384,38000,-104.30538974744506,0.02494530467757823
4.020681405460014,2,0.06082146156423957,10,0.5552644175111165,38000,-104.30635191727066,0.01749348516657763
3.862791436133773,2,0.05811001473835871,10,0.5784510803641608,38000,-104.31055620997748,0.03366988931943997
3.4863849968185465,2,0.05467075157066625,10,0.6366666666666666,38000,-104.3134940220562,0.04762108780079344
3.7630067477588502,2,0.05943875473809913,10,0.5904496850536035,38000,-104.31523477690912,0.03567742525259514
4.280363113713792,2,0.06581672240691598,10,0.5204865337261368,38000,-104.31600014733306,0.01716914502634507
4.109221776322607,2,0.06413099495532852,10,0.5402564102564102,38000,-104.318493272419,0.0277038243539027
4.262385937636515,2,0.06581672240691598,10,0.5228552645931388,38000,-104.31899588960589,0.04101979337814564
3.6268109481647137,2,0.05629028545754409,10,0.6125641025641025,38000,-104.31955102205544,0.02191581895305846
4.129022307144133,2,0.06323095967071529,10,0.5402564102564102,38000,-104.31964449406772,0.0384581425927884
3.4361524445927514,2,0.05314130145388972,10,0.6455252416874059,38000,-104.31980408066622,0.03431525026691968
3.34873073624281,2,0.05267237376196158,10,0.6605754018539226,38000,-104.32075870590108,0.03653795778111765
3.363170710191198,2,0.05267237376196158,10,0.6607692307692307,38000,-104.32106760193096,0.03802394330168668
4.187420398432239,2,0.06508165808844203,10,0.5304943330232191,38000,-104.32719825268828,0.03917966992781767
4.290371650132201,2,0.0668594036232413,10,0.5162363399546581,38000,-104.32810252815344,0.0295690491407543
3.755490843488861,2,0.05935265406859458,10,0.5884615384615384,38000,-104.32987846978368,0.04313311735091987
3.410872607629297,2,0.05242768842685397,10,0.6530597375361066,38000,-104.3317541785934,0.0343414087031479
4.367738201453507,2,0.06840673492295611,10,0.5083540721521677,38000,-104.33218742031896,0.04012949786191662
3.3590650475184427,2,0.05199291255490772,10,0.6607692307692307,38000,-104.33329916281131,0.04225712623770607
3.309323324084073,2,0.05054174495452601,10,0.6756071249590724,38000,-104.33448140912974,0.02915778752294741
3.934330522621252,2,0.06142517159793778,10,0.5643589743589743,38000,-104.33476919861933,0.04021230168808853
3.64389224073784,2,0.05629028545754409,10,0.6087749213467926,38000,-104.33529353955004,0.02333980971005592
4.278522419900296,2,0.06793287083320214,10,0.5161538461538461,38000,-104.33533246834516,0.02015900922598981
3.637589061937616,2,0.05569420042645311,10,0.6114069969288954,38000,-104.33550922382275,0.03631835233716812
4.238502054470566,2,0.0668594036232413,10,0.5230098662011672,38000,-104.33829136669146,0.04292117544901918
3.665941492799337,2,0.0582284210048289,10,0.6032720856261001,38000,-104.33855265386848,0.02896401235852211
3.797185791392141,2,0.05831485367383562,10,0.5884615384615384,38000,-104.3389334235403,0.03434549800831605
3.5024910264957287,2,0.05318737208707133,10,0.6366666666666666,38000,-104.34078135769256,0.03753911238959311
4.309648008371914,2,0.06715141024795064,10,0.5161538461538461,38000,-104.34089430446744,0.03328563463830926
4.539115031216575,2,0.0697590013128163,10,0.4920512820512819,38000,-104.34157379377106,0.03344991491641938
3.134994820227201,2,0.04881594226135586,10,0.7089743589743589,38000,-104.34171374355356,0.0393103895657445
4.883499365047563,2,0.07617139896047452,10,0.454344512969395,38000,-104.34182519768687,0.02307221381981607
4.202615820523683,2,0.06514876539720044,10,0.526866603078394,38000,-104.3420316681588,0.02626335064195671
3.754734670044406,2,0.05864016421045295,10,0.5884615384615384,38000,-104.34318997732716,0.03007020981042297
3.945890024972596,2,0.06019772333699223,10,0.5643589743589743,38000,-104.34327041024572,0.03838330606619934
3.627381013832822,2,0.05656400366284755,10,0.6125641025641025,38000,-104.34413894089158,0.02278941208121827
4.175890225254118,2,0.06410575945988436,10,0.534188903193767,38000,-104.34424586436182,0.02533442093524817
3.4701703777123267,2,0.05524491602596326,10,0.6366666666666666,38000,-104.34484377812151,0.01796488515424186
4.183410092620306,2,0.06508165808844203,10,0.5316588657735496,38000,-104.34515985466965,0.02165211150837067
3.4984464609382617,2,0.05424158767851253,10,0.635914360737513,38000,-104.34713763451256,0.02215830712819135
3.359070823051793,2,0.05269576532865321,10,0.6607692307692307,38000,-104.34888056965478,0.0314981529886321
4.1049003269062005,2,0.06328369569639994,10,0.5425655055608195,38000,-104.3497744119133,0.02951802430838358
3.9903759425922543,2,0.06107117149824061,10,0.55835710944563,38000,-104.3498988121026,0.0333844849331144
3.818282932758518,2,0.06017556540711986,10,0.5801501165888632,38000,-104.3501393828324,0.02672322667260698
3.7693844249629,2,0.05876839720646391,10,0.5884615384615384,38000,-104.3507290314261,0.02685707372062093
4.539067495250597,2,0.06909910561499198,10,0.4920512820512819,38000,-104.35080421527408,0.02597977297930347
3.479347695671263,2,0.05452146691710916,10,0.6366666666666666,38000,-104.35140738079818,0.03564013036182019
4.13179371037606,2,0.06496056375030407,10,0.5370112282157998,38000,-104.3525210352116,0.02046047469917478
3.2429946728010353,2,0.05060834504511918,10,0.6848717948717948,38000,-104.35256947326872,0.0350874822484335
3.9327666009357176,2,0.05983516604190055,10,0.5643589743589743,38000,-104.35335896908532,0.02959404634326302
3.790819575513852,2,0.05857485825256305,10,0.5884615384615384,38000,-104.35401152875409,0.04315957472316791
3.634745999700764,2,0.05609885913109316,10,0.6125641025641025,38000,-104.35403626832353,0.035450492775031
3.518327789485277,2,0.05553828445581661,10,0.6278712477696271,38000,-104.35410969617708,0.02115057752809151
4.903143801221929,2,0.07593317699201542,10,0.4536461893938346,38000,-104.35411437224155,0.03808197139722602
3.772037446050999,2,0.05949549511483316,10,0.5884615384615384,38000,-104.35418790424102,0.02320122190041917
3.5579720341945,2,0.05573454371881398,10,0.6252113864778879,38000,-104.35500280763644,0.02504600875623746
3.752138999904767,2,0.05963767737241108,10,0.5884615384615384,38000,-104.35511511681317,0.03797566984856321
3.9258227727799,2,0.06106988411459063,10,0.5643589743589743,38000,-104.3553844624109,0.02719076729648975
3.2989527606325333,2,0.05142201699154755,10,0.673457713706115,38000,-104.35550050218109,0.03876489322432332
3.922996046401905,2,0.06190888924911025,10,0.5643589743589743,38000,-104.3555058666664,0.0426724035083957
3.028434674944862,2,0.04775307808853561,10,0.733076923076923,38000,-104.35551397206092,0.02681982079139035
3.6275155158088466,2,0.05623984088104509,10,0.6125641025641025,38000,-104.35589162404077,0.04160745186526345
3.3642654574559994,2,0.0513392919072384,10,0.6607692307692307,38000,-104.35618885211387,0.02703005855973371
3.374719768740127,2,0.05201410119420593,10,0.6607692307692307,38000,-104.35672870741722,0.0429578552516171
3.9480129021150376,2,0.06130088876012364,10,0.5643589743589743,38000,-104.35701058509432,0.02318019835852288
4.309985182215433,2,0.06768033066199972,10,0.5161538461538461,38000,-104.3571468701611,0.02700425738935465
3.198606329716619,2,0.04881594226135586,10,0.6967494596593192,38000,-104.3572271006059,0.02201317600597037
3.934020504405835,2,0.0613485368403367,10,0.5643589743589743,38000,-104.35725693620688,0.01908772315018048
3.633269617469875,2,0.05624909015435232,10,0.6125641025641025,38000,-104.35822194640488,0.03061805057180248
3.483698317923475,2,0.05407886215454421,10,0.6366666666666666,38000,-104.35878806259008,0.03531544159827977
3.3689728385713154,2,0.05151759657254023,10,0.6607692307692307,38000,-104.360737916528,0.03271125529581131
3.3587540513193286,2,0.05311276008298337,10,0.6607692307692307,38000,-104.36110420171208,0.02463445921671521
4.755597634083491,2,0.07343066007243024,10,0.46794871794871784,38000,-104.36137693082988,0.03029528878028668
4.524255475068159,2,0.06985661600103739,10,0.4920512820512819,38000,-104.36268916713269,0.03298903764493672
3.1312315263350228,2,0.04913496917549598,10,0.7089743589743589,38000,-104.36300211308864,0.02578287795527418
3.2313458850593695,2,0.05105815577084173,10,0.6848717948717948,38000,-104.3634918450867,0.03172268463763323
3.48606702754488,2,0.05355334278395405,10,0.6366666666666666,38000,-104.3636608854244,0.025986307316731
3.2817439182168138,2,0.05045831039361879,10,0.6806948287174934,38000,-104.36388109969576,0.04376318252660476
4.303839843052721,2,0.06625166595025747,10,0.519247891545079,38000,-104.3639101096184,0.02583740252017143
4.1014026546318725,2,0.06427571143331,10,0.5435645841898806,38000,-104.36399943616767,0.03457173596376396
3.650804863158037,2,0.05563194089769022,10,0.6125641025641025,38000,-104.36407740552492,0.02904361042879945
3.691970160465328,2,0.05761225752535633,10,0.6033249531452645,38000,-104.3641761720462,0.03953023228487128
4.557981011784794,2,0.068505003009441,10,0.4920512820512819,38000,-104.36466304571935,0.03863718500166654
3.499130332423698,2,0.05466487425498131,10,0.6366666666666666,38000,-104.3648475959164,0.01913684452384863
4.509602539636877,2,0.06843972804070461,10,0.4920512820512819,38000,-104.3669104341313,0.03676989052427196
4.310010538235077,2,0.06625455462957329,10,0.5161538461538461,38000,-104.36721767946452,0.02900151552367147
3.431769202795763,2,0.05318737208707133,10,0.6452063688309974,38000,-104.36748557256804,0.03992940500530797
4.264127085536331,2,0.06840673492295611,10,0.5198355114428768,38000,-104.36768449585917,0.0228097413804633
3.617283452365739,2,0.05559159975220829,10,0.6125641025641025,38000,-104.36780307414276,0.02728125784012811
3.5511872922298857,2,0.05407232634245166,10,0.629116770174704,38000,-104.36830382079845,0.03971559347023318
3.4897876337242706,2,0.05413545228188643,10,0.6366666666666666,38000,-104.36891613907586,0.01342177684405294
4.515335381627796,2,0.07049941421256176,10,0.4920512820512819,38000,-104.36912404805337,0.03913038595330347
4.131973771347051,2,0.06401740527201936,10,0.5402564102564102,38000,-104.37005638938308,0.02322037591349475
3.781895759241802,2,0.05827081521268516,10,0.5884615384615384,38000,-104.37033870118728,0.0252152791156675
4.571433813622661,2,0.0697590013128163,10,0.48797222756900127,38000,-104.37187251982554,0.04241892107041475
3.6621877966721814,2,0.05655319615790909,10,0.6100786261643667,38000,-104.37195942068678,0.0359849745473538
3.403554322338179,2,0.05283883497504544,10,0.6545419646424546,38000,-104.37223050566296,0.04200208716917224
4.124166726818685,2,0.06328402917807725,10,0.5407183583769681,38000,-104.37232722137354,0.029746232790011
3.4890616237151857,2,0.0527390059658723,10,0.6366666666666666,38000,-104.37239319634833,0.02741307832762212
3.473976680321109,2,0.05498255360254391,10,0.6366666666666666,38000,-104.3724853904388,0.0373008842490593
4.292427930712986,2,0.0673946613666239,10,0.5161538461538461,38000,-104.37261097700222,0.02839929236740591
3.941938391025748,2,0.06120591096103953,10,0.566248570557316,38000,-104.3727596456703,0.04324882778925904
5.038914233701617,2,0.07617139896047452,10,0.44323562806189415,38000,-104.37304858944093,0.02607121874719948
3.377011547896963,2,0.05215332403747148,10,0.6607692307692307,38000,-104.37310672339424,0.04302849082366145
4.199270533581383,2,0.06646001962688305,10,0.5237086609532865,38000,-104.37334064683444,0.03656145785411523
3.3893059432508967,2,0.05242768842685397,10,0.6547046362697556,38000,-104.37342568659696,0.03158736993974064
3.631711404643653,2,0.05516529839398618,10,0.6125641025641025,38000,-104.3735194625526,0.03013417688141611
3.918243346932711,2,0.06153476401225221,10,0.5643589743589743,38000,-104.37406146864028,0.02859242824204407
3.121999361109595,2,0.0491870083077599,10,0.7089743589743589,38000,-104.37508411910868,0.03322960001599448
3.5066228330382003,2,0.05282350298985127,10,0.6366666666666666,38000,-104.37530582879148,0.02225830782893037
4.120452943591402,2,0.06168841380617082,10,0.5402564102564102,38000,-104.37539722209486,0.02511911731923683
3.8407675406152086,2,0.05867096017671526,10,0.5826883177465719,38000,-104.3756309523062,0.04435525450356932
4.129694775193219,2,0.06336191497104873,10,0.5402564102564102,38000,-104.37667219113165,0.02612749499071083
3.9092163107479623,2,0.06189882021941911,10,0.5643589743589743,38000,-104.37678025551186,0.03624149710749998
3.560758206081651,2,0.05418453384319637,10,0.6275155801493056,38000,-104.37679855491156,0.04732718801088786
3.4759913670707028,2,0.05446536523286667,10,0.6403254953196775,38000,-104.3774385432494,0.03510514131489199
4.136512169129456,2,0.06282429288634682,10,0.5402564102564102,38000,-104.3775979051686,0.03161086815578911
3.640156294809608,2,0.05824430940804162,10,0.6079738577003191,38000,-104.37761458054212,0.02100559181599255
3.788420665323249,2,0.05831746579241569,10,0.5884615384615384,38000,-104.3782817503117,0.02861886089273549
3.940748481356618,2,0.06266604953332996,10,0.5643589743589743,38000,-104.3783105015516,0.01793676920003113
3.349909310955921,2,0.0524948302115939,10,0.6635748792734156,38000,-104.37836304394546,0.04049722035288362
3.1342179276859397,2,0.04925737013943524,10,0.7089743589743589,38000,-104.37839781622073,0.0261534134698937
3.2142389277967123,2,0.04937250747746872,10,0.6952797279533939,38000,-104.37877870564338,0.0334377910079169
3.9120240184230273,2,0.06259597895435397,10,0.5643589743589743,38000,-104.37888824511631,0.03840859261034162
3.959884887844022,2,0.0590298177339561,10,0.5643589743589743,38000,-104.37905992920962,0.02573506372016039
3.651922219111682,2,0.05537217460543035,10,0.6117908201024952,38000,-104.37963331256512,0.03214166487636491
4.671961379899787,2,0.06998054197940076,10,0.4777079705803563,38000,-104.37968842616093,0.02424691239851368
4.32757407589131,2,0.06634070124790709,10,0.5161538461538461,38000,-104.379780713122,0.01758727808402587
3.3491522245512777,2,0.05242470300952868,10,0.6609034453652565,38000,-104.37982719076662,0.02146383790253548
4.518820393207621,2,0.0696382369630647,10,0.4920512820512819,38000,-104.37991615879716,0.02999210974156922
3.3437621583656414,2,0.05256360339599521,10,0.6654713774420383,38000,-104.38038864809934,0.04182995319442161
4.259917885581003,2,0.06514876539720044,10,0.5241182854352223,38000,-104.38103186715622,0.03421952863092458
4.223040125221329,2,0.06413099495532852,10,0.5293929605709201,38000,-104.38143139649767,0.03321188014814474
4.7291483812977,2,0.07506691104623257,10,0.46794871794871784,38000,-104.38174062183845,0.03145391648433114
3.4764397604389305,2,0.05530895825908184,10,0.6366666666666666,38000,-104.38189534866562,0.02408385768326034
3.794200252144645,2,0.0570873511832174,10,0.5868496918442754,38000,-104.38217875777607,0.02817814390621189
3.8903663885224247,2,0.06315353154358296,10,0.5643589743589743,38000,-104.38314685644724,0.03786266145453303
3.990212109849835,2,0.06242013389396222,10,0.5568203669393347,38000,-104.3832147020299,0.02960390294969992
3.6522892717305697,2,0.05596202524775675,10,0.6125641025641025,38000,-104.3837662413391,0.04952708283994414
4.116824603635375,2,0.06207931963794012,10,0.5402564102564102,38000,-104.38419241669264,0.03456659246673087
3.0311326764477857,2,0.04682366970507457,10,0.733076923076923,38000,-104.38454970496188,0.03425966582390816
3.6084974639745666,2,0.05779967874543719,10,0.6125641025641025,38000,-104.38526946730228,0.03949867850820091
4.134115002045293,2,0.06362305614997152,10,0.5395233459482476,38000,-104.38749940915736,0.02263468587886098
2.8397594005034863,2,0.04421888467513212,10,0.7812820512820512,38000,-104.38775265362034,0.03113416314697517
3.6253889786206153,2,0.05611039914470999,10,0.6125641025641025,38000,-104.38778815476414,0.02201748415640585
3.5955188456346296,2,0.05787304435023314,10,0.6125641025641025,38000,-104.38796613854096,0.02750487215288932
3.7793895349812425,2,0.05945427550088894,10,0.5884615384615384,38000,-104.38831287536158,0.04628000609903165
3.1365089978486114,2,0.04826928540209066,10,0.7089743589743589,38000,-104.3886311617973,0.02643834831739878
3.3758555836557274,2,0.05182283711043738,10,0.6607692307692307,38000,-104.3887748956839,0.02346665748694246
3.2353609822087144,2,0.051273254355688,10,0.6848717948717948,38000,-104.3887771631652,0.02470013451663796
2.944188552752168,2,0.04469095730178885,10,0.7571794871794871,38000,-104.38889162662564,0.02912019022366629
3.4962641388449867,2,0.05420872665544855,10,0.6366666666666666,38000,-104.38928359683332,0.02798985784602321
3.1308686625650077,2,0.04912440552704997,10,0.7089743589743589,38000,-104.38995408185646,0.04201552439385658
3.8833626185342225,2,0.06157683087622689,10,0.5726589360301253,38000,-104.3906496300412,0.04008820727659328
4.087240269625179,2,0.06503846574777124,10,0.5402564102564102,38000,-104.39075772090064,0.02494429960409262
3.2520044730743547,2,0.04992532601574883,10,0.6848717948717948,38000,-104.3908008836828,0.01844979068137453
4.5146478087015796,2,0.0699271928355248,10,0.4920512820512819,38000,-104.39081226427965,0.03602405791611807
4.541697455063159,2,0.07008540911695307,10,0.4920512820512819,38000,-104.39085210243928,0.04134895562924713
3.249580338408796,2,0.05010996501788711,10,0.6848717948717948,38000,-104.39094168538718,0.02227853511637746
4.595583291611116,2,0.07062389579008226,10,0.48242943812025096,38000,-104.39162230269282,0.02885913058293074
4.728371897335294,2,0.0741448656892887,10,0.46794871794871784,38000,-104.39223308752447,0.02281011467596017
3.452254375027545,2,0.05314130145388972,10,0.6497931445220603,38000,-104.39231184392212,0.0358839974429293
4.06630491341685,2,0.06347316762991931,10,0.5503418798349962,38000,-104.39278879600144,0.03099744592083471
4.307955564795265,2,0.06580011527338407,10,0.5161538461538461,38000,-104.39289147839712,0.02084645674254937
4.032879260327669,2,0.06311726276958746,10,0.550615094843675,38000,-104.3932680103834,0.02459660159606857
3.998518735317472,2,0.0639242990801992,10,0.5547527993978507,38000,-104.39353275858502,0.02950980507908023
3.811126636772343,2,0.05951203384607009,10,0.5837820272214583,38000,-104.39368126582876,0.02612020640194025
3.348912464967808,2,0.05282280397025186,10,0.6607692307692307,38000,-104.39402433778372,0.04808967585813734
3.474368981900612,2,0.05560634227843205,10,0.6366666666666666,38000,-104.39442744154016,0.03376416386819047
3.5540407126880464,2,0.05467075157066625,10,0.6198341088960501,38000,-104.39473507852875,0.04050130114338556
3.253566018833414,2,0.05002874177545667,10,0.6848717948717948,38000,-104.39474303071287,0.03331890425194058
3.381483900916679,2,0.05199291255490772,10,0.6612678252579977,38000,-104.39555818680506,0.01649104947869203
2.927315479584021,2,0.04496803504419717,10,0.7571794871794871,38000,-104.39561664815513,0.01907955883665688
4.498381337078585,2,0.06967264330011722,10,0.4920512820512819,38000,-104.39576399608852,0.02708135530599793
4.106490254681102,2,0.06434932193529885,10,0.5437036005927526,38000,-104.39667462240756,0.03721966786800919
